longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,179601499,Experimental study and mathematical modeling of the pectinases production by Aspergillus flavipes FP-500 in an airlift bioreactor.,"Mathematical models are indispensable for designing, optimizing, and controlling large-scale bioprocesses. In the present work, the production of pectinases was studied experimentally using an internal loop airlift bioreactor, pectin as a substrate, and Aspergillus flavipes FP-500 as a biocatalyst. The N-tanks-in-series (NTIS) model was implemented to predict the behavior of fungal growth, pectin and dissolved oxygen consumption, pectinases production, and the oxygen mass transfer rate from gas phase to liquid culture medium. A double Monod-Logistic kinetic model was used to describe the biomass growth rate as a function of biomass, pectin, and dissolved oxygen concentrations. In contrast, a Luedeking-Piret kinetic model was used to describe the production rate of endo and exo pectinases. A hydrodynamic model was utilized to estimate gas hold-ups, volumetric mass transfer coefficients, and air inflow velocities. Good agreement was observed between the experimental data and the theoretical results, demonstrating the predictive capacity of the NTIS model to describe pectinase production, the oxygen consumption rate, and the oxygen evolution in the gas phase. The model highlighted its robust capability to capture the critical parameters of aerobic fermentation processes. Therefore, it could be used as a tool for the scalability of the airlift bioreactors. [Display omitted] • NTIS model based on hydrodynamic, geometrical, and kinetic parameters. • NTIS model accurately predicts pectinase production dynamics. • Endopectinases production is independent of oxygen transfer rate. • The NTIS model can predict oxygen in the gas phase.",20241101,"Hernández-Acevedo, Ana Guadalupe ; Membrillo-Venegas, Isabel de la Luz ; Arcos-Casarrubias, José Antonio ; Aguilar-Osorio, Guillermo ; Trujillo, María Aurora Martínez ; Cruz Díaz, Martín Rogelio",Article,Academic Journal,Nov2024,true,Biochemical Engineering Journal,Airlift bioreactors ; Mass transfer ; Fungal growth ; Pectic enzymes ; Pectins ; Oxygen consumption ; Seasoning and dressing manufacturing ; Spice and Extract Manufacturing,JOUR,,,1369-703X,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,211,,10.1016/j.bej.2024.109472,,J9E,,https://research.ebsco.com/plink/35bd6721-7e14-3243-bf66-4feb0fc83a19,,,,
Academic Search Ultimate,asn,187555093,Development and Hydrodynamic Performance of an Oscillating Buoy-Type Wave Energy Converter.,"The development of wave energy converters (WECs) faces several technical challenges, particularly enhancing the capturing efficiency, improving the conversion of mechanical to electric energy, and reducing energy losses in the transmission of electricity to land-based facilities. The present study is an assessment of the interaction between an oscillating buoy-type wave energy converter (WEC) and waves using experimental and numerical methods. A small-scale model was tested in a wave tank to evaluate its energy capturing efficiency, taking wave heights and periods as independent variables. The recorded data were used to validate OpenFOAM (version 9.0) simulations, which provided insights into system response characteristics. The findings highlight the critical role of resonance in optimizing energy capture, with maximum efficiency observed for medium wave periods, and with specific buoy configurations. The study also identified an inverse relationship between the capture width ratio and wave height, suggesting the need for customized buoy designs, tailored to specific sea states. The integrated approach used in this research provides a comprehensive understanding of WEC behaviour and offers valuable insights for advancing wave energy technologies and improving their sustainability and efficiency in diverse marine environments.",20250815,"Berrio, Yeison ; Rivillas-Ospina, Germán ; Posada Vanegas, Gregorio ; Silva, Rodolfo ; Mendoza, Edgar ; Pugliese, Victor ; Sisa, Augusto",Article,Academic Journal,Aug2025,true,Energies (19961073),Wave energy ; Energy conversion ; Mechanical efficiency ; Blue economy ; Computational fluid dynamics ; Energy consumption ; Ocean energy resources,JOUR,,,1996-1073,,,,,eng,MDPI,,4383,,18,16,10.3390/en18164383,,B1V5,,https://research.ebsco.com/plink/34e7256b-1e4f-330b-9272-6fab1fcf1706,,,,
Academic Search Ultimate,asn,187211223,Pacemaker position and network topology affect the synchronization patterns in coupled Huber–Braun neurons.,"Neural synchronization is a fundamental process underlying brain function. However, the interplay between the neuron's position in the network and its impact on synchronization is not fully understood. This paper examines the impact of a pacemaker on neural synchronization and their firing patterns using the Huber–Braun model. This examination is carried out through numerical analysis, utilizing established metrics such as Inter-Spike Interval (ISI) bifurcation and the order parameter, R. Our observations indicate that within small-scale networks, varying structural arrangements—namely, linear chains, rectangular configurations, and regular network models—can elicit diverse collective behaviors. These include the emergence of chimera states, anomalous synchronization patterns, and cluster synchronization phenomena. We further applied an Eigenvector-based method to analyze and verify cluster synchronization in specific cases. Additionally, we present evidence that links quasi-Laplacian centrality to the threshold of coupling strength required for synchronization in these networks. • The role of pacemaker position on synchronization and firing patterns is explored. • The influence of network structures such as linear chains, rectangular, and regular are examined. • Chimera states, anomalous synchronization, and cluster synchronization are revealed. • The link between quasi-Laplacian centrality and the critical coupling is established.",20251101,"Farrera-Megchun, Agustín ; Padilla-Longoria, Pablo ; Espinal-Enríquez, Jesús ; Santos, Gerardo J. Escalera ; Bernal-Jaquez, Roberto",Article,Academic Journal,Nov2025,true,International Journal of Non-Linear Mechanics,Synchronization ; Neurons ; Electric network topology,JOUR,,,0020-7462,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,178,,10.1016/j.ijnonlinmec.2025.105173,,JHT,,https://research.ebsco.com/plink/55150eed-9c2c-39b8-a1fa-cce7eb2aaf29,,,,
Academic Search Ultimate,asn,183211290,The secular equation for elastic surface waves under boundary conditions of impedance type: A perspective from linear algebra.,"Elastic surface waves under impedance boundary conditions are of great interest in a wide range of problems. However, the analysis of the associated secular equation, which provides the speed of the surface wave, is limited to specific cases due to its complicated nature. This work presents an alternative method, based on linear algebra tools, to deal with the secular equation for surface waves in an isotropic elastic half-space subjected to boundary conditions of impedance type. Our analysis shows that the associated secular equation does not vanish in the upper complex half-plane including the real axis. This implies the well-posedness of the problem. Interestingly, the full impedance boundary conditions proposed by Godoy et al. (2012) arise as a limit case. An approximation technique is introduced to extend the analysis from the considered problem to Godoy's impedance boundary conditions. As a result, it is showed that the secular equation with full Godoy's impedance boundary conditions does not vanish outside the real axis for arbitrary non-zero impedance parameter values. This is a crucial property for the well-posedness of the boundary value problem of partial differential equations, and thus crucial for the model to explain surface wave propagation. However, it has been verified only for particular cases of the latter class of boundary conditions including the stress-free case. The existence of a surface wave with a complex valued velocity is proved for a particular case.",20250401,"Vallejo, Fabio",Article,Periodical,Apr2025,,Wave Motion,Acoustic surface waves ; Partial differential equations ; Elastic waves ; Boundary value problems ; Rayleigh waves,JOUR,,,0165-2125,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,134,,10.1016/j.wavemoti.2024.103476,,3RA,,https://research.ebsco.com/plink/14937df2-5ab7-3d0a-837d-1961559f671f,,,,
Academic Search Ultimate,asn,189105150,Resource suitability drives low use of avian‐excavated tree cavities: A multi‐state occupancy dynamics approach.,"Avian tree‐cavity excavators are widely held to maintain diversity of forest vertebrate faunas through the facilitation of nesting resources, and yet in many systems they are absent or redundant. Why do avian excavators sometimes supply only a small proportion of cavities used by non‐excavating species?Researchers hypothesized that low re‐use of excavated cavities could be driven by high rates of excavated cavity loss (low availability) or by low suitability of excavated cavities. The two hypotheses imply different cavity use dynamics.The availability hypothesis predicts high rates of excavated‐cavity transition from excavators to secondary cavity‐nesters. The suitability hypothesis predicts high transition rates from excavators to empty (unused), and high reuse rates for cavities previously used by secondary cavity‐nesters.From 2006 to 2021, we studied 438 excavated and non‐excavated bird nest cavities in the Atlantic Forest of Argentina, where excavators provide ~20% of cavities used by secondary cavity‐nesters. We fit our data with a multi‐state occupancy dynamics model that accounts for observation errors and estimates transition probabilities among cavity states 'Empty', 'Occupied by an excavator', 'Occupied by a secondary cavity‐nester' and 'Lost'. We complemented the modelling results with a numerical simulation of cavity use dynamics.As predicted by the suitability hypothesis, the estimated probability of transition was high from excavator to empty (~0.75), low from excavator to secondary cavity‐nester (~0.05) and high for reuse by secondary cavity‐nester. Transition from 'Empty' to use by secondary cavity‐nester was much more probable among non‐excavated (~0.2) than excavated cavities (~0.05), which—our simulation shows—is compatible with secondary cavity‐nesters using excavated cavities in proportion to their availability. Excavated cavities remained available for several years after their last use, suggesting suitability declines with age.We conclude that the marginal role of excavators as cavity producers is driven primarily by low suitability of their excavated cavities for other birds. Statistical support for the suitability hypothesis relied on the quantification of uncertainty about cavity states afforded by multi‐state occupancy dynamics models. We encourage further exploration of state‐transition probabilities among tree cavities and other multi‐use resources to test ecological hypotheses and inform resource conservation policy.",20251101,"Zavala, Diego Jhoel ; Cockle, Kristina Louise ; Gomez, Milka Raquel ; Ferreyra, Carlos Ariel ; Bonaparte, Eugenia Bianca ; Di Sallo, Facundo G. ; Ferraz, Gonçalo",Article,Academic Journal,Nov2025,true,Journal of Animal Ecology,Tree cavities ; Resource availability (Ecology) ; Habitat conservation ; Forest animals ; Conservation of natural resources ; Forest dynamics ; Administration of Conservation Programs,JOUR,,,0021-8790,,,,,eng,Wiley-Blackwell,2307,2295,13,94,11,10.1111/1365-2656.70131,,81J,,https://research.ebsco.com/plink/f24630b9-5e42-3002-a8e5-fb217048021e,,,,
Academic Search Ultimate,asn,180402713,A time-domain SGFD-FK hybrid method for 2D teleseismic elastic wave modeling and inversion.,"Full waveform inversion (FWI) has proved to be a reliable tool for high-resolution imaging of lithospheric structures at various depths down to the upper mantle. However, when the size of the model is large, the computational burden is significative and applications are restricted to low frequencies. To tackle this issue, we developed a new 2D time-domain hybrid method to simulate high-frequency teleseismic body waves propagating through a local heterogeneous elastic Earth model: The frequency-wavenumber (FK) integration method is coupled with the staggered grid finite difference method (SGFD). The FK method is used to compute the wavefield due to obliquely incident plane P and SV waves in a 1D multilayered half space that excites a local heterogeneous region. Inside this region, the velocity-stress staggered grid FD method (SGFD) is used to accurately deal with wave propagation in heterogeneous media. Spurious waves that might be generated at the boundaries of the local region are avoided using convolutional perfectly matched layers (CPML). This new hybrid method inherits the low-memory requirements of the FK method and the accuracy, efficiency and easy implementation of the SGFD. The new hybrid method is benchmarked against the analytical FK method for some canonical models and shows good agreement with analytical solutions. Subsequently, our modeling tool is incorporated into a full waveform inversion algorithm adapted for teleseismic configurations to invert the incident P wave and its coda. The inversion is carried out using a gradient approach that is efficiently implemented via the adjoint-state method. The results suggest that our hybrid method and FWI algorithm represent a valuable tool for 2D forward and inverse regional applications using teleseismic data sets.",20241201,"del Valle-Rosales, Mauricio ; Chávez-García, Francisco José",Article,Academic Journal,Dec2024,true,Acta Geophysica,Finite difference method ; Elastic waves ; Theory of wave motion ; Seismic tomography ; Seismology,JOUR,,,1895-6572,,,,,eng,Springer Nature,3915,3903,13,72,6,10.1007/s11600-024-01335-1,,3BWA,,https://research.ebsco.com/plink/ed52599a-17ab-36e9-a399-2905f0913fa0,,,,
Academic Search Ultimate,asn,183435983,Parameterization of waves interacting with homogenous permeable breakwaters: Integrating physical and numerical models with machine learning.,"Breakwaters effectively reduce the incoming wave energy by wave dissipation and reflection. Thus, previous physical and numerical modelling studies have been devoted to improve the functionality and stability of these type of structures. However, less effort has been devoted to investigate the structural functionality of permeable breakwaters solely made of prefabricated elements. In this study, two-dimensional laboratory experiments on waves interacting with permeable breakwaters made of armor units were carried out in a wave flume. Analysis of laboratory data show that permeable breakwaters made of cubes presented larger dissipation and reflection coefficients than those made of tetrapods. A volume of fluid-type numerical model, based on the Volume-Averaged Reynolds-Averaged Navier-Stokes (VARANS) equations, was calibrated using the laboratory data. The VARANS model reproduces complex wave transformation processes including wave reflection, dissipation, and transmission. Hence, the numerical model was further employed to conduct a parametric study considering different breakwater geometry, water levels and wave conditions. New parametric formulations for estimating the wave reflection, transmission, and dissipation coefficients were developed using numerical modelling results and Machine Learning (ML). Hence, this study demonstrates the potential of combining physical and numerical modelling with ML for the study of wave-structure interaction. • Laboratory experiments of wave interaction with breakwaters made of cube and tetrapod were conducted. • Breakwaters made of cubes presented higher reflection and dissipation coefficients. • A VARANS model is calibrated and validated with the laboratory data. • New parametric formulations are formulated using numerical modelling results and Machine Learning.",20250415,"Covarrubias-Contreras, B. Rodrigo ; Torres-Freyermuth, Alec ; Rendón-Valdez, Camilo ; Appendini, Christian M. ; Gray, Ernesto",Article,Academic Journal,Apr2025,true,Ocean Engineering,Machine learning ; Reflectance ; Water waves ; Water levels ; Wave energy ; Sea-walls ; Other Heavy and Civil Engineering Construction,JOUR,,,0029-8018,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,323,,10.1016/j.oceaneng.2025.120563,,JN9,,https://research.ebsco.com/plink/efb94390-632c-30eb-86d9-1bf32b3a88d7,,,,
Academic Search Ultimate,asn,183574721,Natural convection in a hemispherical soap bubble.,"An experimental, numerical and theoretical study for the thermal convection in a hemispherical soap bubble is presented. The bubble is heated at the equator promoting a temperature gradient with the polar region. Buoyancy forces induce thermal plumes at the equator that move towards the pole. This thermal convection cell was firstly addressed by Seychelles et al. (2008). Experimentally, the time-dependent flows were explored with a Prandtl number P r = 6. 85 and different temperature gradients, which resulted in Rayleigh numbers R a ranging from 4. 4 × 1 0 4 to 1. 6 × 1 0 6 . Additionally, the thermal plumes tilt and reach smaller latitudes if the hemisphere rotates at constant angular speed. Two rotating angular velocities were explored, resulting in two Ekman numbers, namely, E k = 4. 7 × 1 0 − 4 and E k = 2. 4 × 1 0 − 4 . The flows on the curved surface of the soap bubble are time-dependent flows with Reynolds numbers R e ranging from 270 to 380, denoting a laminar regime. Experimental results obtained through dye visualization, particle image velocimetry, and thermal imaging show that the number of initial thermal plumes at the equatorial region depends significantly on the Rayleigh number. These observations helped to develop a two-dimensional analytical solution of the phenomenon. The analytical solution reproduces qualitatively various aspects of the flow. To the best knowledge of the authors, this is the first time an analytical solution of the phenomenon under study is reported. A full three-dimensional numerical simulation validates the analytical solution. Additionally, the numerical results agree with the experimental observations.",20250701,"Alvarez-Jimenez, M.Y. ; Olvera-Orozco, J.M. ; Rivas-Lozada, R.D. ; Gonzalez-Narvaez, R.E. ; Figueroa, A.",Article,Academic Journal,Jul2025,true,International Journal of Thermal Sciences,Convective flow ; Computational fluid dynamics ; Particle image velocimetry ; Natural heat convection ; Rayleigh number,JOUR,,,1290-0729,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,213,,10.1016/j.ijthermalsci.2025.109799,,JI0,,https://research.ebsco.com/plink/2e619168-1be2-3f5a-80ff-30b7d5401a22,,,,
