"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Super-twisting gain design for transfer heat processes based on identification of parasitic dynamics","M. Iglesias-Rios; U. Pérez-Ventura; L. Fridman; H. Mujica-Ortega","Department of Control and Robotics, Division of Electrical Engineering, National Autonomous University of Mexico, México CDMX, C.U.; Department of Control and Robotics, Division of Electrical Engineering, National Autonomous University of Mexico, México CDMX, C.U.; Department of Control and Robotics, Division of Electrical Engineering, National Autonomous University of Mexico, México CDMX, C.U.; Department of Control and Robotics, Division of Electrical Engineering, National Autonomous University of Mexico, México CDMX, C.U.",2024 17th International Workshop on Variable Structure Systems (VSS),"20 Nov 2024","2024","","","13","18","This paper considers the heat transfer processes modeled as first-order differential equations with transport delay controlled by the Super-Twisting Algorithm. In such systems there is inevitably chattering, which consist of fast oscillations in some neighborhood of the operational point. The time constant of the exponential response and the delay of the plant are identified via open loop step test. Based on the identified parameters, the amplitude and frequency of fast oscillations are predicted using the harmonic balance method. It allows to select the STA gains minimizing the magnitude of chattering’s main harmonics. The proposal is tested experimentally on a laboratory prototype.","2158-3986","979-8-3503-5368-6","10.1109/VSS61690.2024.10753382","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753382","Sliding Mode Control;Super-Twisting;Describing Function;Chattering","Variable structure systems;Accuracy;Prototypes;Differential equations;Taylor series;Harmonic analysis;Mathematical models;Delays;Heat transfer;Oscillators","","1","","29","IEEE","20 Nov 2024","21-24 Oct. 2024","21-24 Oct. 2024","IEEE","IEEE Conferences"
"Human-robot physical interaction system as a tool for neurocognitive stimulation in children with ADHD in Mexico","J. Aparicio-Juarez; O. A. Dominguez-Ramirez; G. Sepulveda-Cervantes; J. Garcia-Blancas; J. D. Ramirez-Zamora; E. A. Escotto-Cordova; I. Reyes-Hernandez","Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Center for Technological Innovation and Development in Computing, National Polytechnic Institute, CDMX, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Autonomous University of the State of Hidalgo, Hidalgo, Mexico; Faculty of Higher Studies Zaragoza, National Autonomous University of Mexico, CDMX, Mexico; Autonomous University of the State of Hidalgo, Pachuca, Hidalgo, Mexico",2024 XXVI Robotics Mexican Congress (COMRob),"12 Dec 2024","2024","","","39","46","This research work promotes the use of an interactive virtual environment, with the purpose of strengthening neurocognitive stimulation in children with ADHD (Attention Deficit Hyperactivity Disorder), through a human-robot physical interaction system (HRpI); as well as establishing the conditions that allow the application of supervised and unsupervised machine learning techniques that favor diagnosis. Clinical evaluation strategies in care and treatment centers for neurodivergent children are based on the Diagnostic and Statistical Manual of Mental Disorders (DSM-5); however, not using integrated technological platforms with biofeedback and neurophysiological stimulation associated with each case study, which contributes to the improvement of the clinical procedure. The proposed HRpI system is constituted by a haptic device with the human operator (patient) in the control loop. The movement instructions are designed based on a clinical protocol that evaluates hand-eye coordination, based on virtual mazes to navigate with one or two upper limbs. The platform is configured with strategies: i) passive haptic guidance and ii) active haptic exploration. In the first case, the robot guides the human in the optimal solution, correcting the interactive forces that condition the presence of disturbances, and shape the required energy; and in the second case, the human voluntarily solves the maze, which implies that the velocity and instantaneous position are variable. Kinesthetic force feedback is based on a viscoelasticity model (spring-damper system) in both haptic interaction strategies. During the development of the task, the instrumentation of brain waves are correlated with the state of the robotic system (position, velocity, energy and instantaneous errors); all this for the evaluation of performance metrics that contribute to the diagnosis. The expected result corresponds to determining the engram in terms of duration and frequency in brain plasticity for self-regulation purposes of the neurodivergent patient; as well as its impact as a value proposition to the Continuous Improvement School Program (PEMC) of basic education institutions in Mexico.","","979-8-3315-3339-7","10.1109/COMRob64055.2024.10777441","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10777441","ADHD;Biofeedback;HRpI;Neurophysiological Stimulation;Engram","Training;Visualization;Protocols;Navigation;Shape;Robot kinematics;Virtual environments;Robot sensing systems;User experience;Biomedical monitoring","","1","","28","IEEE","12 Dec 2024","13-15 Nov. 2024","13-15 Nov. 2024","IEEE","IEEE Conferences"
"Keep it Simple: Understanding Natural Language Commands for General-Purpose Service Robots","S. Ortuno-Chanelo; L. Contreras; J. Savage; H. Okada","Biorobotics Laboratory, School of Engineering, National Autonomous University of Mexico; Advance Intelligence and Robotics Research Center, Tamagawa University; Biorobotics Laboratory, School of Engineering, National Autonomous University of Mexico; Advance Intelligence and Robotics Research Center, Tamagawa University",2024 IEEE/SICE International Symposium on System Integration (SII),"9 Feb 2024","2024","","","1320","1325","Service robots are designed to perform useful tasks for humans, which involve managing and combining a variety of skills in the form of global and local plans to solve any given task. In this work, we propose a framework to process natural language commands for general-purpose service robots where the robot should perform an arbitrary spoken command requested by a non-expert operator. Our system uses a Natural Language Processing (NLP) parser and a Conceptual Dependency (CD) builder to create CD structures that an expert system can employ to generate a global plan that the robot will execute. An extra simplification step using Large Language Models (LLM) was tested and evaluated in order to improve the accuracy of the system. Finally, our system has been tested in challenging environments in robot competitions and we have achieved promising results.","2474-2325","979-8-3503-1207-2","10.1109/SII58957.2024.10417341","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10417341","","Service robots;System integration;Syntactics;Natural language processing;Generators;Task analysis;Expert systems","","3","","21","IEEE","9 Feb 2024","8-11 Jan. 2024","8-11 Jan. 2024","IEEE","IEEE Conferences"
"Adaptive Neural Network-Based Higher-Order Sliding Mode Control for Floating Offshore Wind Turbines","F. Didier; H. Obeid; Y. Chitour; L. Fridman; S. Laghrouche","FEMTO-ST Institutes (UMR 6174), Université Franche-Comté, UTBM, CNRS, Belfort, France; Mechanical and Industrial Engineering Department, College of Engineering, Sultan Qaboos University (SQU), Muscat, Oman; Laboratoire des Signaux et Systèmes, Université Paris-Saclay, Gif-sur-Yvette, Paris, France; Departement of Robotics and Control, Engineering Faculty, Universidad Nacional Autónoma de México (UNAM), México; FEMTO-ST Institutes (UMR 6174), Université Franche-Comté, UTBM, CNRS, Belfort, France",2024 17th International Workshop on Variable Structure Systems (VSS),"20 Nov 2024","2024","","","243","248","This paper introduces a novel adaptive feedback control approach for disturbed chains of integrators with smooth disturbances with unknown upper bound. The proposed approach combines adaptive neural network with higher-order sliding mode control to achieve the convergence of system states towards a vicinity of the origin. Notably, this approach does not rely on any prior information about the disturbance. The adaptive neural network term compensates the disturbance with an error, while the higher-order sliding mode control term effectively addresses this error and ensures the stabilization of the system state. Compared with existing neural network-based sliding mode control approaches, our proposed method does not require reducing the system order and utilizes only two terms for control. These characteristics contribute to its simplicity and lead to improved closed-loop performance. The effectiveness of the adaptive feedback control is specifically assessed for semi-submersible floating offshore wind turbines operating above rated speed. Simulation results demonstrate superior performance in rotor speed regulation and platform pitch reduction compared to the baseline gain-scheduling proportional integral controller.","2158-3986","979-8-3503-5368-6","10.1109/VSS61690.2024.10753369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753369","","Variable structure systems;Adaptive systems;Upper bound;Simulation;Neural networks;Rotors;Feedback control;Wind turbines;Sliding mode control;Convergence","","1","","42","IEEE","20 Nov 2024","21-24 Oct. 2024","21-24 Oct. 2024","IEEE","IEEE Conferences"
"Detection of DoS and DDoS Attacks Using LSTM in Computer Networks: A Systematic Literature Review","A. E. Godínez; J. L. Garza Rivera; D. T. Varela","CDMX, Universidad Da Vinci, México; CDMX, Universidad Da Vinci, México; Facultad de Estudios Superiores Cuautitlán, Universidad Nacional Autónoma de México, Cuautitlan Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","94","102","Artificial Intelligence (AI), with machine learning (ML) models and deep learning (DL) neural networks, represents a possibility for detecting DoS/DDoS attacks more effectively. The LSTM (Long Short-Term Memory) model is one of the options for detecting these increasingly varied and sophisticated attacks. The objective of this research was to evaluate the application of the LSTM model in the detection of DoS and DDoS cyber attacks on communications networks. This research was designed as a Systematic Literature Review to obtain the most recent studies on the subject. As a result, 86 initial studies were obtained from the databases. Once the entire procedure, including the quality assessment of the studies, was completed, 15 final primary studies were selected. With these primary studies, it was possible to answer all the questions in the review. It should be noted that modern SDN (Software Defined Network) networks, Cloud Computing networks, and classic networks are threatened by this type of attack. The LSTM models applied in the detection of DoS/DDoS attacks can be hybrid or combined. The most commonly used evaluation metrics are Accuracy, Recall, Precision, and F1-Score, and the most frequently found public datasets include NSL-KDD, CICDoS2019, and CICIDS2017. A wide variety of LSTM-based models and approaches that can be used to experiment and compare their performance in terms of communications network security.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344499","Long short term memory;Systematic literature review;Machine learning;Denial-of-service attack;Network security","Measurement;Computational modeling;Denial-of-service attack;NSL-KDD;Market research;Communication networks;Software defined networking;Long short term memory;Cyberattack;Systematic literature review","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Exploratory Data Analysis and Classification of Hand Electromyographic Signals Using Classical Machine Learning Algorithms with Hyperparameters Optimization","J. L. Garza Rivera; A. E. Godínez; D. T. Varela","Universidad Da Vinci, CDMX, México; Universidad Da Vinci, CDMX, México; Facultad de Estudios Superiores Cuautitlán Universidad Nacional Autónoma de México Cuautitlan, Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","85","93","Digital signal processing involves recording a signal, making changes to it, and generating a new signal. In engineering, procedures have been developed to acquire signals and extract useful data from them. Once the characteristics have been extracted, they are classified using statistical and artificial intelligence methods. Understanding, comparing and using these characteristics is an important step before tackling massive data sets and deep learning algorithms. The limited capabilities of the embedded cards that can be included in EMG prostheses must also be considered. This paper proposes a basic exploratory analysis and the use of classical algorithms to decompose a set of EMG data. Various machine learning classification algorithms were evaluated, including multilayer perceptron neural networks, support vector machines (SVM), K-nearest neighbors (KNN), decision trees and random forests. The results were then compared using the accuracy, precision, recall, F1 score, and support value metrics. Classic machine learning algorithms are still an option for programming embedded systems that operate based on EMG signals. The quality and cleanliness of the data are as important as the choice of AI model.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344577","Classification algorithms;Data analysis;Feature extraction;Digital signal processing;Machine learning;Electromyography","Measurement;Support vector machines;Machine learning algorithms;Data analysis;Signal processing algorithms;Programming;Nearest neighbor methods;Electromyography;Data models;Classification algorithms","","","","51","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Web Interface Design for the Intelligent Management of a Differential Robot Applied to IoT Systems","M. A. Ibarra-Yáñez; G. H. López-Mera; R. D. Cruz-Morales; A. A. Luna-Gómez","ITSE, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México; Eléctrica, FESC-UNAM, Cuautitlán Izcalli, México; Electrónica, FESC-UNAM, Cuautitlán Izcalli, México",2025 XXVII Robotics Mexican Congress (COMRob),"3 Dec 2025","2025","","","68","73","Human-robot interaction is a core pillar in mobile robotics for efficient and diverse product development. This paper provides an advanced web-based control interface for a differential robot which allows full management and real-time monitoring of its behavior. It operates through an ESP32 microcontroller where both sides communicate with a web client using the WebSocket protocol. There are three operating modes: manual by sliders, autonomous navigation toward distinct (X, Y) coordinates, and a pioneering trajectory-tracking mode that lets the operator generate a path directly on a digital canvas. Also, the user interface has a monitoring panel with real-time information on such things as motor RPM, position, and robot orientation, all supported by dynamic charts. Differential kinematics and sensor fusion enable hardware and software integration by merging encoder-based odometry with an IMU for more precise positioning. The final outcome is a powerful, intuitive, and flexible platform which serves as a solid basis for future applications in autonomous exploration, logistics, and educational environments.","","979-8-3315-7591-5","10.1109/COMRob68109.2025.11264804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11264804","Differential robot;web interface;control;monitoring;WebSocket;ESP32;odometry;IMU;sensor fusion","Robot kinematics;Sensor fusion;Real-time systems;Hardware;Software;Routing protocols;Trajectory;Odometry;Robots;Monitoring","","","","11","IEEE","3 Dec 2025","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
"Towards a Robotically Steerable Laser Ablation Probe","J. A. Ceja; S. Rezaeian; J. R. Vélez-Cordero; J. Hernández-Cordero; B. Badie; J. Sheng","Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA; Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA; Autonomous University of San Luis Po-tosi, San Luis Potosí, Mexico; National Autonomous University of Mexico, Mexico City, Mexico; City of Hope National Medical Center, Duarte, CA, USA; Department of Mechanical Engineering, University of California Riverside, Riverside, CA, USA",2024 International Symposium on Medical Robotics (ISMR),"12 Jul 2024","2024","","","1","7","In this paper, we present a robotically steerable laser ablation probe with application to interstitial thermal therapy. Existing laser interstitial thermal therapy (LITT) methods utilize a straight probe to deliver laser energy around the tip or to the side of the tip. These methods are inadequate to provide effective treatment for large, irregularly shaped tumors. Our robotic probe can be manipulated inside soft tissue to perform ablation at multiple locations, thus enabling conformable ablation for large and complicated tumors. Instead of directly firing laser into soft tissue, a Polydimethylsiloxane (PDMS)/Carbon nanoparticles (CNPs) mixture hosts a multi-mode optical fiber at the probe tip to work as a heater when laser is activated to improve the procedural safety. This paper presents the design and fabrication of the robotic ablation probe, simulation of laser thermal transformation using finite element analysis, and experimental studies that characterize the robot motion and heating effects and demonstrate in vitro ablation.","2771-9049","979-8-3503-7711-8","10.1109/ISMR63436.2024.10586060","National Institute of Biomedical Imaging and Bioengineering; National Institutes of Health(grant numbers:R21EB033896); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10586060","","Heating systems;Robot motion;Biological tissues;Medical treatment;Laser ablation;Thermal analysis;Safety","","2","","37","IEEE","12 Jul 2024","3-5 June 2024","3-5 June 2024","IEEE","IEEE Conferences"
"Non Expensive Mobile Robot for Sensor Based Research on Artificial Cognition","V. E. Arriola Ríos","Mathematics Department, Faculty of Science (UNAM), Mexico City, México",2024 XXVI Robotics Mexican Congress (COMRob),"12 Dec 2024","2024","","","47","52","Research on Embodied Cognition constantly faces two difficulties related to hardware: either robotic platforms are too expensive for the University budget and/or robots were designed for industrial purposes, favoring fine control and reproducibility at the cost of restricted customization for sensor readings and movement control. In order to fully explore new venues for machine learning algorithms linking the pathways from sensation to cognition, back to acting, the physical architecture of the robot must be open and its programming easily altered without putting humans or robots at risk. In the search for a friendly robotic environment for research on cognition, a simple architecture is presented here, with a cost around $10,000 MX or $600 US.","","979-8-3315-3339-7","10.1109/COMRob64055.2024.10777443","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10777443","Embodied cognition;Artificial Cognition;Machine Learning;Robot Design;Artificial Intelligence;Cognitive Machines","Costs;Educational robots;Service robots;Robot sensing systems;Cognition;Teamwork;Robots;Programming profession;Wireless fidelity;Standards","","","","12","IEEE","12 Dec 2024","13-15 Nov. 2024","13-15 Nov. 2024","IEEE","IEEE Conferences"
"An Affordable Robotic Manipulation Platform with Flexible Gripper and Vision for AI-Driven Control","I. Lopez-Juarez; K. I. Lopez-Valadez; R. Osorio-Comparan; L. A. Castillo-Barrientos; D. Arreguin-Jasso","Mechatronics Department, Autonomous University of Yucatan (UADY), Merida, Mexico; Computer Systems Department, TecNM-Conkal, Merida, Mexico; DISCA IIMAS-UNAM, CDMX, Mexico; Consulting, IBM, Guadalajara, Mexico; Mechatronics Department, ITESM, Saltillo, Mexico","2025 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","20 Apr 2026","2025","","","1","5","This paper presents the design and implementation of a low-cost, vision-guided robotic system for automated object recognition and manipulation. The platform integrates a MyCobot 280 Pi robotic arm with a custom 3D-printed, stepperactuated gripper featuring compliant TPU fingers. A fixed overhead camera provides real-time visual feedback, enabling HSV-based color segmentation and homographic transformation for accurate object localization within a $400 \text{mm} \times 400 \text{mm}$ workspace. Experimental results validate the system's ability to reliably detect, grasp, and relocate colored objects. Designed for flexibility and extensibility, the prototype supports research in AI-enhanced robotics, including one-shot learning with large language models (lLMs), tactile sensing, and closed-loop control strategies. Potential application areas include educational robotics, lab automation, light manufacturing, and AI-driven manipulation research.","2832-1537","979-8-3503-5736-3","10.1109/CHILECON66915.2025.11475973","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11475973","Robotic Manipulation;Flexible Gripper;Object Recognition;MyCobot 280 Pi;Computer Vision;Low-Cost Robotics","Payloads;Military aircraft;Space technology;Feeds;Feedback;Filtering;Circuits;Filters;Programmable logic arrays;Circuits and systems","","1","","6","IEEE","20 Apr 2026","28-30 Oct. 2025","28-30 Oct. 2025","IEEE","IEEE Conferences"
"Towards Adaptive and Safe Human-Robot Collaboration: a Multimodal Ai Framework for Cross-Domain Cobot Integration","G. Lefranc; G. Schleyer; R. O. -C. IIMAS; I. López-Juárez","Facultad de Ingeniería, Pontificia Universidad, Católica de Valparáiso, Valparaíso, Chile; Instituto de Electricidad y, Electrónica. Facultad de, Ciencias, Universidad Austral; >IIMAS Universidad Autónoma de México UNAM, México DF, México; Robotics and Advanced, Manufacturing, CINVESTAV, Saltillo, Coah. México","2025 IEEE CHILEAN Conference on Electrical, Electronics Engineering, Information and Communication Technologies (CHILECON)","20 Apr 2026","2025","","","1","6","This article presents the integration of advanced artificial intelligence algorithms applied to collaborative robots (cobots) in five strategic sectors: underground mining, geriatric medicine, precision agriculture, port logistics, and highprecision manufacturing. It proposes the use of Graph Convolutional Neural Networks (Graph-CNNs) to model spatiotemporal motion; Multimodal Transformers to fuse heterogeneous sensor data; Soft Actor-Critic with Constrained Policy Optimization (SAC-RCPO) for safe and adaptive control; and TactileGAN to generate realistic haptic feedback. Within this framework, multimodal AI improves operational efficiency, task accuracy, and the quality of human-robot interaction. In practice, it contributes to risk reduction in hazardous environments such as mining and logistics, improves accuracy in agricultural and manufacturing tasks, and fosters greater acceptance among older adults in healthcare settings. A review of existing literature and simulations in agriculture and mining confirms performance improvements and supports the feasibility of integrating algorithms into collaborative robotic systems.","2832-1537","979-8-3503-5736-3","10.1109/CHILECON66915.2025.11476290","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11476290","Collaborative robots;Human-robot interaction;Multimodal AI;Graph-CNN;SAC-RCPO;TactileGAN","Radio broadcasting;Frequency modulation;Feedback;Circuits;Communications technology;Information and communication technology;Internet of Things;Communication systems;Internet;Modulation","","","","","IEEE","20 Apr 2026","28-30 Oct. 2025","28-30 Oct. 2025","IEEE","IEEE Conferences"
"Optimization of Deep Learning Architectures for Accurate Prediction of Protein-Ligand Binding in Drug Discovery","J. M. Hernández Duarte; A. Y. Alarcón López; E. R. Ángeles Anguiano","Universidad Da Vinci, Ciudad de México, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","131","135","Drug discovery is an intricate and costly process, in which the accurate prediction of protein-ligand binding affinity (BAP) represents a critical step. This systematic review article addresses the state of the art in this field, focusing on the evolution and optimization of deep learning (DL) architectures that have emerged as a robust alternative to traditional computational and experimental methods. A taxonomy is proposed that classifies DL models based on their data representation: structure-based models (such as convolutional and graph neural networks), sequence-based models, and hybrid and multimodal approaches. Comparative analysis highlights the superiority of architectures that integrate multimodal information and employ attention mechanisms, demonstrating improved predictive accuracy and generalization capabilities. Nonetheless, there are still issues, such as the limited interpretability of the model or the bias and scarcity of training data. Finally, future research directions emphasize the revolutionary potential of quantum computing, which promises to overcome computational and data limitations, and generative artificial intelligence, which enables de novo molecular design. This work directs the scientific community to the most promising research areas by offering a conceptual framework for comprehending the state of DL-driven BAP today.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344140","Drug discovery;Computational chemistry;Deep learning;Attention mechanisms;Quantum computing","Proteins;Deep learning;Quantum computing;Accuracy;Computational modeling;Taxonomy;Computer architecture;Data models;Drug discovery;Optimization","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
