indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
EBSCO_CC_0001,A time-domain SGFD-FK hybrid method for 2D teleseismic elastic wave modeling and inversion.,2024,"del Valle-Rosales, Mauricio ; Chávez-García, Francisco José","Mauricio del Valle-Rosales — Posgrado en Ciencias de la Tierra, Universidad Nacional Autónoma de México, Mexico City, Mexico | Francisco José Chávez-García — Instituto de Ingeniería, Universidad Nacional Autónoma de México, Mexico City, Mexico",,,1895-6572,10.1007/s11600-024-01335-1,https://research.ebsco.com/plink/ed52599a-17ab-36e9-a399-2905f0913fa0,CC,,Finite difference method ; Elastic waves ; Theory of wave motion ; Seismic tomography ; Seismology,"Full waveform inversion (FWI) has proved to be a reliable tool for high-resolution imaging of lithospheric structures at various depths down to the upper mantle. However, when the size of the model is large, the computational burden is significative and applications are restricted to low frequencies. To tackle this issue, we developed a new 2D time-domain hybrid method to simulate high-frequency teleseismic body waves propagating through a local heterogeneous elastic Earth model: The frequency-wavenumber (FK) integration method is coupled with the staggered grid finite difference method (SGFD). The FK method is used to compute the wavefield due to obliquely incident plane P and SV waves in a 1D multilayered half space that excites a local heterogeneous region. Inside this region, the velocity-stress staggered grid FD method (SGFD) is used to accurately deal with wave propagation in heterogeneous media. Spurious waves that might be generated at the boundaries of the local region are avoided using convolutional perfectly matched layers (CPML). This new hybrid method inherits the low-memory requirements of the FK method and the accuracy, efficiency and easy implementation of the SGFD. The new hybrid method is benchmarked against the analytical FK method for some canonical models and shows good agreement with analytical solutions. Subsequently, our modeling tool is incorporated into a full waveform inversion algorithm adapted for teleseismic configurations to invert the incident P wave and its coda. The inversion is carried out using a gradient approach that is efficiently implemented via the adjoint-state method. The results suggest that our hybrid method and FWI algorithm represent a valuable tool for 2D forward and inverse regional applications using teleseismic data sets."
EBSCO_CC_0002,Simulation of the behavior of fine and gross motor skills of an individual with motor disabilities.,2024,"Sánchez-Torres, Karla K. ; Rodríguez-Romo, Suemi","Karla K. Sánchez-Torres — Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, UNAM, Escolar 3000, C.U., Coyoacán, 04510, Mexico, Mexico | Suemi Rodríguez-Romo — Facultad de Estudios Superiores Cuautitlán, UNAM, Av. Primero de Mayo S/N, Sta. María Guadalupe las Torres, 54740, Cuautitlán Izcalli, Mexico",,,0941-0643,10.1007/s00521-024-10267-2,https://research.ebsco.com/plink/4731e3a6-6fa0-32c6-bcd9-a4b831322ca6,IA,,Artificial neural networks ; Fine motor ability ; Motor ability ; Central nervous system ; Reinforcement learning ; Gross motor ability,"We have developed a neural network model that imitates the central nervous system's control of motor sensors (Sánchez-Torres and Rodríguez-Romo in Neurocomputing 581:127511, 2024). Our research explored various levels of connectivity in our neural network related to neuroplasticity in the central nervous system. We have conducted a study comparing healthy individuals to those with motor impairments by utilizing reinforcement learning and transfer entropy. In our previous research (Sánchez-Torres and Rodríguez-Romo in Neurocomputing 581:127511, 2024), we have simulated human walking while encountering obstacles as an instance of gross motor activities. Now, we have used the same model to simulate fine motor activities. Our goal is to identify differences in information transmission between gross and fine motor activities among healthy individuals and those with motor impairments by evaluating the effective connectivity of our network. To regulate learning accuracy in our model, we introduced a variable called numClusterToFire. However, we discovered that the value for this variable requires careful calibration. If the value is too small, agent exploration is insufficient, and network learning is inefficient. Conversely, learning times increase exponentially, often unnecessarily if the value is too large. We conducted simulations for gross and fine motor skills using three different numClusterToFire values and found that as we increased numClusterToFire, the time required for the network to memorize the outputs for each of the objects in the test set also increased. Our findings indicate that in gross motor skills, which do not require precision, changes in the numClusterToFire variable do not affect information transfer behavior. Conversely, in fine motor skills, information transfer decreases as numClusterToFire increases. On the other hand, our model revealed that for healthy and disabled individuals, the transfer of information between the input layer and the first hidden layer is higher for fine motor skills; this important biological fact suggests the influence of external cues in performing this activity successfully. Additionally, our neural network model showed that movements that do not require precision do not necessarily require a high level of neuroplasticity. Increasing neuroplasticity may cause some neurons to transmit more information than others. Whereas, increasing neuroplasticity through practice is essential for precise movements like fine motor skills. We also found that information transfer in the network's hidden layers is similar for fine and gross motor activities, as we observed identical patterns. However, the distribution and proportion of these patterns differ, concluding that more neurons are involved in fine motor activities, and more information is transferred compared to gross motor activities. Finally, a pattern was observed in the transfer of information in the last hidden layer, which is only present in fine motor skills. This pattern is associated with the precision of the movements."
EBSCO_CC_0003,Solution Algorithms for the Capacitated Location Tree Problem with Interconnections.,2025,"Mendoza-Andrade, Nidia ; Ruiz-y-Ruiz, Efrain ; Rodriguez-Romo, Suemi","Nidia Mendoza-Andrade — Facultad de Estudios Superiores Cuautitlán, UNAM/Universidad Nacional Autónoma de México, Ciudad de México 04510, Mexico | Efrain Ruiz-y-Ruiz — TECNM Tecnológico Nacional de México, Instituto Tecnológico de Saltillo, Saltillo 25280, Mexico | Suemi Rodriguez-Romo — UNAM, Facultad de Estudios Superiores Cuautitlán, Cuautitlán Izcalli 54740, Mexico",,,1999-4893,10.3390/a18010050,https://research.ebsco.com/plink/4a804b41-97fd-3b10-8763-643887887c37,TC,,Combinatorial optimization ; Metaheuristic algorithms ; Satisfaction ; Distribution costs ; Consumers,"This paper addresses the Capacitated Location Tree Problem with Interconnections, a new combinatorial optimization problem with applications in network design. In this problem, the required facilities picked from a set of potential facilities must be opened to serve customers using a tree-shaped network. Costs and capacities are associated with the opening of facilities and the establishment of network links. Customers have a given demand that must be satisfied while respecting the facilities and link capacities. The problem aims to minimize the total cost of designing a distribution network while considering facility opening costs, demand satisfaction, capacity constraints, and the creation of interconnections to enhance network resilience. A valid mixed-integer programming was proposed and an exact solution method based on the formulation was used to solve small- and medium-sized instances. To solve larger instances two metaheuristic approaches were used. A specific decoder procedure for the metaheuristic solution approaches was also proposed and used to help find solutions, especially for large instances. Computational experiments and results using the three solution approaches are also presented. Finally, a case study on the design of electrical transportation systems was presented and solved."
EBSCO_CC_0004,Simulation of an individual with motor disabilities by a deep reinforcement learning model.,2024,"Sánchez-Torres, Karla K. ; Rodríguez-Romo, Suemi","Karla K. Sánchez-Torres — Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, UNAM, Escolar 3000, C.U., Coyoacán, 04510, Mexico, Mexico | Suemi Rodríguez-Romo — Facultad de Estudios Superiores Cuautitlán, UNAM, Av. Primero de Mayo S/N, Sta. María Guadalupe las Torres, 54740, Cuautitlán Izcalli, Mexico",,,0925-2312,10.1016/j.neucom.2024.127511,https://research.ebsco.com/plink/2a8ee900-90a1-3c39-8f7a-49de223c45eb,IA,,Deep reinforcement learning ; Artificial neural networks ; Reinforcement learning ; Action potentials ; Central nervous system ; Neuroglia ; Larval dispersal,"We have developed a new neural network model that simulates how the central nervous system (CNS) governs neural motor sensors. Our model uses reinforcement learning and transfer entropy to compare healthy individuals' learning with those who have motor impairments. Our aim is to study effective connectivity and identify differences in information transmission between the two groups. By analyzing effective connectivity, we have identified patterns arising from zero and non-zero transfer entropy values. These patterns are mainly due to factors such as the level of connectivity, the neural network's learning time, and the rules guiding the model training process. However, when these patterns appear in the input and output layers, they are not necessarily critical in distinguishing between a healthy network and an impaired one since these layers interact directly with the environment. On the other hand, our model can replicate neurobiological factors linked to neuronal injury, indicated by these patterns, when they appear in the intermediate layers. We found that healthy networks had more neurons involved in sensorimotor communication compared to diseased networks. This may be due to an increase in disease-related glial cells, which led to reduced effective connectivity between CNS regions. Additionally, we observed some patterns for the loss or gain of entropy; these patterns show the sensitivity of our model to the number of delays we take into account for the effective connectivity to ensure that the information transfer within the model behaves as a natural process. [Display omitted] • A new neural network inspired by the CNS's rule over motor sensors is introduced. • We propose a memory component based on the propagation of action potentials. • Memory component includes both glial cells and biological neurons. • The effective connections of the proposed model between regions was examined. • Effective connection analysis revealed new patterns in motor neuron loss."
EBSCO_CC_0005,Triangular finite differences using bivariate Lagrange polynomials with applications to elliptic equations.,2025,"Itzá Balam, R. ; Uh Zapata, M. ; Iturrarán-Viveros, U.","R. Itzá Balam — Centro de Investigación en Matemáticas A.C., CIMAT Unidad Mérida, México; CONAHCYT, México | M. Uh Zapata — Centro de Investigación en Matemáticas A.C., CIMAT Unidad Mérida, México; CONAHCYT, México | U. Iturrarán-Viveros — Facultad de Ciencias, Universidad Nacional Autónoma de México, Circuito Escolar S/N, Coyoacán, C.P. 04510 Ciudad de México, Mexico",,,0378-4754,10.1016/j.matcom.2024.07.037,https://research.ebsco.com/plink/d97b9574-0677-3c62-b01e-f8d215871a5d,CC,,Elliptic differential equations ; Finite differences ; Difference equations ; Elliptic equations ; Helmholtz equation,"This paper proposes finite-difference schemes based on triangular stencils to approximate partial derivatives using bivariate Lagrange polynomials. We use first-order partial derivative approximations on triangles to introduce a novel hexagonal scheme for the second-order partial derivative on any rotated parallelogram grid. Numerical analysis of the local truncation errors shows that first-order partial derivative approximations depend strongly on the triangle vertices getting at least a first-order method. On the other hand, we prove that the proposed hexagonal scheme is always second-order accurate. Simulations performed at different triangular configurations reveal that numerical errors agree with our theoretical results. Results demonstrate that the proposed method is second-order accurate for the Poisson and Helmholtz equation. Furthermore, this paper shows that the hexagonal scheme with equilateral triangles results in a fourth-order accurate method to the Laplace equation. Finally, we study two-dimensional elliptic differential equations on different triangular grids and domains."
EBSCO_CC_0006,Bayesian Gravity Data Inversion Using a 3D Alpha Shape Source Representation.,2025,"Abel, Palafox González ; Emilia, Fregoso Becerra ; Mauricio, Nava-Flores","Abel Palafox González — Departamento de Matemáticas, Centro Universitario de Ciencias Exactas e Ingenierías, Universidad de Guadalajara, Guadalajara, México | Emilia Fregoso Becerra — Departamento de Matemáticas, Centro Universitario de Ciencias Exactas e Ingenierías, Universidad de Guadalajara, Guadalajara, México | Mauricio Nava-Flores — Facultad de Ingeniería, Universidad Nacional Autónoma de México, Ciudad Universitaria, Ciudad de México 04510, México",,,0033-4553,10.1007/s00024-024-03648-0,https://research.ebsco.com/plink/56e13afa-41bf-39b3-8d66-2bb26b501fe4,CC,,Inverse problems ; Gravity ; Markov chain Monte Carlo,"Gravity data inversion necessitates solving large-dimensional numerical ill-posed inverse problems. The nature of these problems being ill-posed requires the implementation of a regularization scheme or any approach that integrates previous knowledge of the solution. Typically, Tikhonov-like or Laplacian-based regularizing schemes are employed to mitigate the ill-posedness. Since these types of regularization strategies promote smoothness in the quantities of interest, their approximating solutions have limitations in interpreting the sharp boundaries of source bodies. As a result, the boundaries of the retrieved source bodies appear blurred. This study proposes focusing on the representation of the source as a regularization technique. With that objective in mind, we suggest a low-dimensional representation, constructed using the alpha shape algorithm, to allow the use of non-smooth three-dimensional bodies as inversion instruments. Subsequently, the inverse problem is formulated within a Bayesian framework, and a Markov Chain Monte Carlo approach is developed for simulating from the posterior distribution associated with the proposed representation. This methodology enables the retrieval of the position, shape, and density of 3D source bodies while establishing clear geometrical boundaries and obtaining estimates of uncertainty quantification. The results are evaluated in three challenging synthetic test cases."
EBSCO_CC_0007,Kernel-based regularization for photoacoustic pressure reconstructiona).,2025,"Ramírez-Chavarría, Roberto G. ; Santamaría-Padilla, Luis ; Colín-García, Marco P. ; Pérez-Pacheco, Argelia ; Quispe-Siccha, Rosa M.","Roberto G. Ramírez-Chavarría — Instituto de Ingeniería, Universidad Nacional Autónoma de México, Coyoacán, Mexico City 04510, Mexico | Luis Santamaría-Padilla — Instituto de Ingeniería, Universidad Nacional Autónoma de México, Coyoacán, Mexico City 04510, Mexico | Marco P. Colín-García — Instituto de Ciencias Aplicadas y Tecnología, Universidad Nacional Autónoma de México, Coyoacán, Mexico City 04510, Mexico | Argelia Pérez-Pacheco — Unidad de Investigación y Desarrollo Tecnológico, Hospital General de México “Dr. Eduardo Liceaga”, Cuauhtémoc, Mexico City 06720, Mexico | Rosa M. Quispe-Siccha — Unidad de Investigación y Desarrollo Tecnológico, Hospital General de México “Dr. Eduardo Liceaga”, Cuauhtémoc, Mexico City 06720, Mexico",,,0001-4966,10.1121/10.0039382,https://research.ebsco.com/plink/c9b8ca1e-5f10-3061-b99a-3960d574f8c8,SIAV,,Image reconstruction ; Inverse problems ; Signal processing ; Acoustic imaging ; Empirical research ; Mathematical regularization ; Robust statistics,"Photoacoustic tomography (PAT) is a promising imaging technique that combines the high spatial resolution of ultrasound with the high contrast of optical imaging. One of the challenges in PAT is the ill-posed nature of the inverse problem, where limited measurement data and noise often lead to inaccurate reconstructions. This work introduces a kernel-based regularization (KBR) approach for model-based reconstruction algorithms in photoacoustic (PA) imaging. The proposed method leverages kernel-induced feature space to enforce smoothness and spatial coherence in the reconstructed images, thereby improving the robustness to noise and data sparsity. By incorporating prior knowledge of the signal dynamics for solving the PA inverse problem, KBR enhances the reconstruction fidelity, especially in regions with low signal-to-noise ratio. Numerical experiments and phantom studies demonstrate that the proposed algorithm outperforms traditional regularization techniques, such as Tikhonov and total variation regularization, regarding reconstruction accuracy and computation speed. The results suggest KBR provides a powerful tool for addressing the inherent challenges in PA image reconstruction, offering potential improvements in several applications."
EBSCO_CC_0008,Finite element software for calculating fluid flow and heat transport for seamounts.,2024,"Manea, V.C. ; Sewell, E.G. ; Manea, M. ; Yoshioka, S. ; Suenaga, N. ; Moreno, E.J.","V.C. Manea — Computational Geodynamics Laboratory, Instituto de Geociencias, Universidad Nacional Autónoma de México, Campus Juriquilla, Querétaro, 76230, Mexico; Research Center for Urban Safety and Security, Kobe University, Kobe, Japan | E.G. Sewell — Department of Mathematical Sciences (Emeritus), University of Texas-El Paso, El Paso, TX, USA | M. Manea — Computational Geodynamics Laboratory, Instituto de Geociencias, Universidad Nacional Autónoma de México, Campus Juriquilla, Querétaro, 76230, Mexico; Research Center for Urban Safety and Security, Kobe University, Kobe, Japan | S. Yoshioka — Research Center for Urban Safety and Security, Kobe University, Kobe, Japan; Department of Planetology, Graduate School of Science, Kobe University, Kobe, 657-8501, Japan | N. Suenaga — Research Center for Urban Safety and Security, Kobe University, Kobe, Japan | E.J. Moreno — Research Center for Urban Safety and Security, Kobe University, Kobe, Japan",,,1364-8152,10.1016/j.envsoft.2024.106129,https://research.ebsco.com/plink/cb69e9da-d986-3d73-878f-63b5b5073494,CC,,Seamounts ; Fluid flow ; Oceanic crust ; Lithosphere ; Energy conservation,"A large number of bathymetric discontinuities mark the bottom of the oceans. Among these features, seamounts protruding the sedimentary layer can play a major role in establishing a continuous exchange of fluids and heat between the oceanic lithosphere and the ocean. Here we present finite element codes for calculating the flow, temperature and pressure distributions inside seamounts using a general-purpose finite element solver. We solve the coupled equations of continuity, Darcy equation, and energy conservation equation in 2-D. We present a numerical axisymmetrical model tailored to the real geometry of the Grizzly Bare seamount located on the Juan de Fuca plate. The surface heat flow shows a good correlation between our models and in-situ available observations. In this work we provide complete open access to numerical codes which are intended to be simple and easy to adapt for a wide range of seamounts shapes and sizes. • We use the flexible finite element suite of codes PDE2D to solve the coupled equations of continuity, Darcy, and energy conservation. • We write a new piece of software based on PDE2D and pass several benchmarks, we calculate using finite elements flow, temperature and pressure distribution inside seamounts of arbitrary shapes and complex (2D or axisymmetric) geometries. • We present a numerical axisymmetrical model tailored to the real geometry of the Grizzly Bare seamount, and obtain a good correlation between our predictions and in-situ available observations."
EBSCO_CC_0009,Acoustic 2-D Full-Waveform Inversion with Non-Balanced Finite differences and Adaptive Weight Decay Methods.,2024,"Salazar-Chaves, Jorge Luis ; Iturrarán-Viveros, Ursula ; Bernal-Romero, Marcos ; Wenquan, Liang","Jorge Luis Salazar-Chaves — Universidad de Costa Rica / Office of International Affairs and External Cooperation support; afiliación exacta no exportada por EBSCO | Ursula Iturrarán-Viveros — Universidad Nacional Autónoma de México (UNAM), Facultad de Ciencias, México | Marcos Bernal-Romero — afiliación externa no recuperada con precisión en las fuentes revisadas | Liang Wenquan — afiliación externa no recuperada con precisión en las fuentes revisadas",,,0926-9851,10.1016/j.jappgeo.2024.105367,https://research.ebsco.com/plink/77d01ffa-676b-34f2-b278-d99a31299fc7,CC,,Finite differences ; Deep learning ; Machine learning ; Cost functions ; Imaging systems in seismology,"Full waveform inversion (FWI) is a powerful seismic imaging technique that aims to achieve high-resolution subsurface models by iteratively comparing recorded seismic waveforms with modeled waveforms. The success of FWI relies on the precision of forward modeling algorithms and the effectiveness of optimization strategies. In this study, we propose a FWI methodology that leverages non-balanced staggered-grid finite differences schemes (NBFD) in the forward modeling process. By employing operators with spatial differencing of varying lengths, these schemes enhance the efficiency of forward modeling. For the optimization process, we employ adaptive gradient-based optimization with weight decay, a widely-used approach in machine learning and deep learning algorithms for model training. These methods demonstrate efficient optimization processing for large data volumes with high precision. The objective of adaptive gradient-based optimization is to dynamically adjust the update rate model parameters during the iterative process. This facilitates improved convergence speed, enhances stability, and overcomes challenges associated with traditional fixed-rate adjustment methods. To ensure accurate inversion results and avoid local minima in the cost function minimization, we implement a Multiscaling inversion strategy within the workflow. The obtained results are compared with those achieved through conventional FWI using standard staggered finite differences and various optimization methods. Our findings demonstrate that employing non-balanced staggered-grid finite differences scheme leads to significant improvements compared to the previously reported results in the literature. • NBFD schemes significantly reduce the computation time of FWI and improve or at least maintain the accuracy. • The Adaptive Gradient descent optimizers with decay accelerate the convergence rate of FWI. • Frequency multiscale technique reduces errors associated with local minima. • The new improved gradient-independent step-length technique circumvents the line-search process."
EBSCO_CC_0010,Read/write fence-free work-stealing with multiplicity.,2024,"Castañeda, Armando ; Piña, Miguel","Armando Castañeda — Institute of Mathematics, National Autonomous University of Mexico (UNAM) | Miguel Piña — Ph.D. Candidate in Computer Science and Engineering at the National Autonomous University of Mexico (UNAM)",,,0743-7315,10.1016/j.jpdc.2023.104816,https://research.ebsco.com/plink/0908a181-42a6-3761-abd8-c645cca43986,TC,,Multiplicity (Mathematics) ; Algorithms ; Synchronization,"It has been shown that any nonblocking algorithm for work-stealing in the standard asynchronous shared memory model of computation must use expensive Read-After-Write synchronization patterns or atomic Read-Modify-Write instructions. Algorithms for relaxations of work-stealing have been proposed, which only partially avoid this impossibility result. In restricted models of computation, work-stealing algorithms have been designed that avoid Read-After-Write patterns and atomic Read-Modify-Write instructions. This paper considers work-stealing with multiplicity , a relaxation in which every task is taken by at least one process, and any process can take any task at most once. We study two variants of the relaxation, for each variant designing a Read / Write wait-free algorithm in the standard asynchronous shared memory model. The two algorithms are devoid of Read-After-Write synchronization patterns in all their operations, and additionally, the algorithm for the second variant has constant step complexity and is fence-free. Namely, no specific ordering among the algorithm's instructions is required beyond what is implied by data dependence. To our knowledge, these are the first algorithms for relaxations of work-stealing possessing all these properties. The algorithms are also solutions to relaxed versions of single-enqueuer multi-dequeuer queues. The theoretical results are complemented with an experimental evaluation showing that the benefits of relaxed work-stealing vary depending on the application, concretely on the complexity of the work associated with each task. • We present two asynchronous work-stealing algorithms with relaxation, work-stealing with multiplicity and weak-multiplicity. • In the first one, tasks are taken by at least one operation and if taken by several operations, they must be pairwise concurrent. • In the second one, Take/Steal operations extracting the same task may not be concurrent, however, each process extracts tasks at most once. • The algorithms are wait-free, read/write, and devoid of read-after-write synchronization patterns. • The proposed algorithms outperform standard work-stealing algorithms and exhibit similar or better performance than known relaxed algorithms in some practical settings."
EBSCO_CC_0011,Physics-Informed Neural Networks for Higher-Order Nonlinear Schrödinger Equations: Soliton Dynamics in External Potentials.,2025,"Serkin, Leonid ; Belyaeva, Tatyana L.","Leonid Serkin — Facultad de Ciencias, Universidad Nacional Autónoma de México, Ciudad Universitaria, Circuito Exterior s/n, Coyoacán, Mexico City 04510, Mexico | Tatyana L. Belyaeva — Universidad Autónoma del Estado de México, Av. Instituto Literario 100, Toluca 50000, Mexico",,,2227-7390,10.3390/math13111882,https://research.ebsco.com/plink/ce3db56c-609f-38d6-9472-64804cffbefd,CC,,Inverse scattering transform ; Nonlinear differential equations ; Partial differential equations ; Evolution equations ; Mathematical optimization,"This review summarizes the application of physics-informed neural networks (PINNs) for solving higher-order nonlinear partial differential equations belonging to the nonlinear Schrödinger equation (NLSE) hierarchy, including models with external potentials. We analyze recent studies in which PINNs have been employed to solve NLSE-type evolution equations up to the fifth order, demonstrating their ability to obtain one- and two-soliton solutions, as well as other solitary waves with high accuracy. To provide benchmark solutions for training PINNs, we employ analytical methods such as the nonisospectral generalization of the AKNS scheme of the inverse scattering transform and the auto-Bäcklund transformation. Finally, we discuss recent advancements in PINN methodology, including improvements in network architecture and optimization techniques."
EBSCO_CC_0012,Jet transport applications to the preliminary orbit determination problem.,2025,"Ramírez-Montoya, Luis Eduardo ; Pérez-Hernández, Jorge A. ; Benet, Luis","Luis Eduardo Ramírez-Montoya — Instituto de Ciencias Físicas, Universidad Nacional Autónoma de México, Av. Universidad s/n, Col. Chamilpa, Cuernavaca, 62210, Mexico | Jorge A. Pérez-Hernández — Telespazio Germany GmbH, Europaplatz 5, 64293, Darmstadt, Germany | Luis Benet — Instituto de Ciencias Físicas, Universidad Nacional Autónoma de México, Av. Universidad s/n, Col. Chamilpa, Cuernavaca, 62210, Mexico",,,0923-2958,10.1007/s10569-025-10246-2,https://research.ebsco.com/plink/2774ed05-bc57-315e-803a-00803ba3d14b,CC,,Orbit determination ; Jet transports ; Automatic differentiation ; Near-Earth objects ; Newton-Raphson method,"The typical angles-only orbit determination (OD) process first fits a Keplerian preliminary orbit to a set of topocentric right ascension and declination measurements and then refines it via a nonlinear least squares minimization procedure. Yet, modern sky surveys dedicated to near-Earth objects (NEOs) often produce tracklets comprising few observations in a relatively short time span, known as too short arcs, that cannot be handled properly by the classical methods for preliminary OD. In this work, we adapt Gauss method for solving the preliminary OD problem to leverage jet transport techniques, i.e., we exploit high-order polynomial expansions around nominal parameters based on automatic differentiation techniques. Next, we introduce a new method based on minimizing a target function over the manifold of variations, which allows naturally to incorporate more realistic dynamical models beyond the two-body approximation as well as observational uncertainties. The latter serves both as a refinement procedure for an a priori orbit and as an alternative, to established statistical and systematic ranging methods, to compute a preliminary orbit. Further, we extend the nonlinear least squares step for OD to the framework of jet transport. This approach allows us to use second-order least squares optimization methods, like Newton method, in addition to the standard differential corrections method. We present results for individual NEOs, as well as tests based on larger samples of NEOs, showing the efficiency of the algorithms. Finally, we discuss the importance of properly handling outlier observations."
EBSCO_CC_0013,Validation of the New TLANESY Thermal–Hydraulic Code with Data from the QUENCH-01 Experiment.,2025,"Contreras-Pérez, Nahum ; Sánchez-Mora, Heriberto ; Quezada-García, Sergio ; Gómez Torres, Armando Miguel ; Cázares Ramírez, Ricardo Isaac","Nahum Contreras-Pérez — Facultad de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México 04510, Mexico | Heriberto Sánchez-Mora — Departamento de Ingeniería de Procesos e Hidráulica, Universidad Autónoma Metropolitana-Iztapalapa, Ciudad de México 09310, Mexico | Sergio Quezada-García — Facultad de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México 04510, Mexico | Armando Miguel Gómez Torres — Instituto Nacional de Investigaciones Nucleares, Carretera México-Toluca, La Marquesa s/n, Ocoyoacac, Ciudad de México 52750, Mexico | Ricardo Isaac Cázares Ramírez — Facultad de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México 04510, Mexico",,,2673-4362,10.3390/jne6030032,https://research.ebsco.com/plink/a0194b9c-4abc-38d9-8715-130cce5ab370,CC,,Interstitial hydrogen generation ; Simulation methods & models ; Sensitivity analysis ; Numerical analysis ; Two-phase flow ; Fukushima-ken (Japan),"Hydrogen generation and the correct simulation of severe accidents have been of utmost importance since the Fukushima Dai-ichi accident. QUENCH experiments are quite useful for validating mathematical models implemented in system codes for early-phase severe accidents, where hydrogen generation, fuel rod temperature, and their deterioration during these conditions are of vital importance. This paper presents a new system code, TLANESY, designed for the simulation of thermal–hydraulic systems with two-phase flow (mainly water) and with application in the analysis of severe accidents during the early phase. The computational implementation consists of fast-running numerical methods and their validation with experimental data from the QUENCH-01 experiment. The results showed an error with respect to the total hydrogen generation of approximately 0.6%. A stand-alone sensitivity analysis was also performed with some parameters related to the cladding, where it was shown that variation in the thermal conductivity by 15% can alter the total hydrogen generation by up to 5%, indicating that impurities in this material can have a significant impact on this Figure of Merit."
EBSCO_CC_0014,Three-dimensional joint inversion of potential field datasets constrained by cross-gradient and depth weighting.,2025,"León-Sánchez, Adrián Misael ; Flores-Márquez, Elsa Leticia ; Tejero-Andrade, Andrés","Adrián Misael León-Sánchez — Departamento de Geomagnetismo y Exploración, Instituto de Geofísica, Universidad Nacional Autónoma de México, Circuito de la Investigación Científica s/n, Ciudad Universitaria, 04510, Coyoacán, Ciudad de México, México | Elsa Leticia Flores-Márquez — Departamento de Geomagnetismo y Exploración, Instituto de Geofísica, Universidad Nacional Autónoma de México, Circuito de la Investigación Científica s/n, Ciudad Universitaria, 04510, Coyoacán, Ciudad de México, México | Andrés Tejero-Andrade — Departamento de Geofísica, Facultad de Ingeniería, Universidad Nacional Autónoma de México, Avenida Universidad 3000, Ciudad Universitaria, 04510, Coyoacán, Ciudad de México, México",,,1895-6572,10.1007/s11600-025-01561-1,https://research.ebsco.com/plink/5259b489-4a0a-3a3b-b56a-8b3beebdeb3e,CC,,Artificial joints ; Magnetics ; Gravity ; Prisms ; Algorithms ; Commercial and service industry machinery manufacturing ; Optical Instrument and Lens Manufacturing,"A three-dimensional cross-gradient joint inversion algorithm for potential datasets is presented. For the necessary forward gravity and magnetic modeling, the gravitational attraction and the total-field anomaly produced by a three-dimensional volume constituted by rectangular prisms is computed. Due to the imposition of a cross-gradient constraint on our joint inversion strategy, we use a slightly modified version of the nonlinear conjugate gradient methodology to solve for the model parameters. In order to counteract the natural decay implicit in the model responses, we impose a depth weighting on our objective function. To test the proposed algorithm, we first develop the individual and joint inversion of synthetic gravity and magnetic datasets. Finally, we carry out individual and joint inversions of potential field data acquired at La Primavera Geothermal Field, Jalisco, México. Our results show stable minimization processes of our objective function. Additionally, the calculated models reproduce their respective geophysical data for both individual and joint inversion experiments."
EBSCO_CC_0015,FEM for 1D-problems involving the logarithmic Laplacian: Error estimates and numerical implementation.,2025,"Hernández-Santamaría, Víctor ; Jarohs, Sven ; Saldaña, Alberto ; Sinsch, Leonard","Víctor Hernández-Santamaría — Instituto de Matemáticas, Universidad Nacional Autónoma de México, Circuito Exterior, Ciudad Universitaria, 04510 Coyoacán, Ciudad de México, Mexico | Sven Jarohs — Institut für Mathematik, Goethe-Universität Frankfurt, Robert-Mayer-Str. 10, D-60629 Frankfurt am Main, Germany | Alberto Saldaña — Instituto de Matemáticas, Universidad Nacional Autónoma de México, Circuito Exterior, Ciudad Universitaria, 04510 Coyoacán, Ciudad de México, Mexico | Leonard Sinsch — Institut für Mathematik, Goethe-Universität Frankfurt, Robert-Mayer-Str. 10, D-60629 Frankfurt am Main, Germany",,,0898-1221,10.1016/j.camwa.2025.05.013,https://research.ebsco.com/plink/407a8ce5-d2e1-303e-aeff-44ed9105408a,CC,,Pseudodifferential operators ; Finite element method ; Numerical analysis ; Dirichlet problem ; Eigenvalues,"We present the numerical analysis of a finite element method (FEM) for one-dimensional Dirichlet problems involving the logarithmic Laplacian (the pseudo-differential operator that appears as a first-order expansion of the fractional Laplacian as the exponent s → 0 +). Our analysis exhibits new phenomena in this setting; in particular, using recently obtained regularity results, we prove rigorous error estimates and provide a logarithmic order of convergence in the energy norm using suitable log -weighted spaces. Moreover, we show that the stiffness matrix of logarithmic problems can be obtained as the derivative of the fractional stiffness matrix evaluated at s = 0. Lastly, we investigate the relationship between the discrete eigenvalue problem and its convergence to the continuous one."
