"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Real-Time Probabilistic Reachability Forecasting for Gliders in the Gulf of Mexico","E. M. Mule; P. J. Haley; C. Mirabito; S. F. DiMarco; S. Mahmud; A. Dancer; X. Ge; A. H. Knap; Y. Liu; U. C. Nwankwo; S. Glenn; T. N. Miles; D. Aragon; K. Coleman; M. Smith; M. Leber; R. Ramos; J. Storie; G. Stuart; J. Marble; P. Barros; E. P. Chassignet; A. Bower; H. H. Furey; B. J. De La Cruz; L. K. Shay; M. Tenreiro; E. P. Sanz; J. Sheinbaum; P. Perez-Brunius; D. Wilson; J. Van Smirren; R. Monreal-Jiménez; D. A. Salas-de-León; V. K. C. Tereza; M. Feldman; M. Khadka; P. F. J. Lermusiaux","Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Oceanography, Texas A&M University; Department of Marine and Coastal Sciences, Rutgers University; Department of Marine and Coastal Sciences, Rutgers University; Department of Marine and Coastal Sciences, Rutgers University; Department of Marine and Coastal Sciences, Rutgers University; Department of Marine and Coastal Sciences, Rutgers University; Woods Hole Group, Inc.; Woods Hole Group, Inc.; Woods Hole Group, Inc.; Fugro; Fugro; Fugro; Department of Earth, Ocean and Atmospheric Science, Florida State University; Physical Oceanography, Woods Hole Oceanographic Institution; Physical Oceanography, Woods Hole Oceanographic Institution; Rosenstiel School of Marine, Atmospheric, and Earth Science, University of Miami; Rosenstiel School of Marine, Atmospheric, and Earth Science, University of Miami; Department of Oceanography, CICESE; Department of Oceanography, CICESE; Department of Oceanography, CICESE; Department of Oceanography, CICESE; University of the Virgin Islands; Ocean Sierra; Universidad Nacional Autónoma de Mexico; Universidad Nacional Autónoma de Mexico; Mexican Institute of Water Technology; Gulf Research Program, NASEM; Gulf Research Program, NASEM; Department of Mechanical Engineering, Massachusetts Institute of Technology, Cambridge, MA",OCEANS 2024 - Halifax,"25 Nov 2024","2024","","","1","10","As part of the Mini-Adaptive Sampling Test Run (MASTR) experiment in the Gulf of Mexico (GoM) region from February to April 2024, we demonstrated real-time deterministic and probabilistic reachability analysis and time-optimal path planning to guide a fleet of four ocean gliders. The governing differential equations for reachability analysis and time-optimal path planning were numerically integrated in real-time and forced by currents from our large-ensemble ocean forecasts. We illustrate the real-time deterministic and probabilistic forward reachability analyses, reachability and path planning for glider pickups, time-optimal path planning for gliders in distress, and planning of future glider deployments. Results show that the actual paths of gliders were contained within our reachable set forecasts and in accord with the dynamic reachability fronts. Our time-optimal headings and paths also predicted real glider motions, even for longer-range predictions of weeks to a month duration. Reachability and time-optimal path planning forecasts were successfully employed for glider recovery. They also enabled exploring options for future glider deployments.","2996-1882","979-8-3315-4008-1","10.1109/OCEANS55160.2024.10754057","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10754057","Ocean forecasting;sea glider;path planning;reachability analysis;probabilistic forecasting;adaptive sampling","Uncertainty;Oceans;Dynamics;Differential equations;Probabilistic logic;Path planning;Real-time systems;Hazards;Reachability analysis;Vehicle dynamics","","3","","91","IEEE","25 Nov 2024","23-26 Sept. 2024","23-26 Sept. 2024","IEEE","IEEE Conferences"
"Single-Quantum Measurement With a Multiple-Amplifier Sensing Charge-Coupled Device","A. M. Botti; B. A. Cervantes-Vergara; C. R. Chavez; F. Chierchie; A. Drlica-Wagner; J. Estrada; G. F. Moroni; S. E. Holland; B. J. Irigoyen Gimenez; A. J. Lapi; E. M. Villalpando; M. S. Haro; J. Tiffenberg; S. Uemura","Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Departamento de Ingeniería Eléctrica y de Computadoras (DIEC), Universidad Nacional del Sur (UNS), Bahía Blanca, Argentina; Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Lawrence Berkeley National Laboratory, Berkeley, CA, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA; Kavli Institute for Cosmological Physics and the Department of Physics, University of Chicago, Chicago, IL, USA; Instituto de Física Enrique Gaviola (CONICET), Universidad Nacional de Córdoba, Córdoba, Argentina; Fermi National Accelerator Laboratory, Batavia, IL, USA; Fermi National Accelerator Laboratory, Batavia, IL, USA",IEEE Transactions on Electron Devices,"23 May 2024","2024","71","6","3732","3738","A novel readout architecture that uses multiple nondestructive floating-gate amplifiers (FGAs) to achieve subelectron readout noise in a thick, fully depleted silicon detector is presented. This multiple-amplifier sensing charge-coupled device (MAS-CCD) can perform multiple independent charge measurements with each amplifier; measurements with multiple amplifiers can then be combined to further reduce the readout noise. This allows getting subelectron noise operation in less time compared with single-nondestructive-amplifier CCDs. The performance of this detector is demonstrated, emphasizing the ability to resolve individual quanta and to combine measurements across amplifiers to reduce readout noise. These characteristics make it a candidate technology for astronomical observations, quantum imaging, and low-energy interacting particles.","1557-9646","","10.1109/TED.2024.3392711","Director, Office of Science, of the U.S. Department of Energy(grant numbers:DEAC02-05CH11231); Javier Tiffenberg’s DOE Early Career research program and Guillermo Fernandez Moroni’s DOE Early Career research program; Laboratory Directed Research and Development Program of Fermi National Accelerator Laboratory(grant numbers:L2019-011, L2022.053); Fermi Research Alliance, LLC for the U.S. Department of Energy; National Aeronautics and Space Administration (NASA) Astrophysics Research and Analysis Program (APRA)(grant numbers:80NSSC22K1411); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10521851","Charge-coupled device (CCD);multiple-amplifier sensing CCD (MAS-CCD);multiple distributed amplifiers;nondestructive readout sensor;single-electron resolution imager;single-photon counting imager","Charge coupled devices;Sensors;Noise;Registers;Charge measurement;Noise measurement;Semiconductor device measurement","","14","","46","IEEE","7 May 2024","June 2024","","IEEE","IEEE Journals"
"Evaluating the Existence of Fractions During the Frequency Measurement Process","F. N. Murrieta-Rico; O. Sergiyenko; P. Mercorelli; V. Petranovskii","Ingeniería Mecatrónica, Universidad Politécnica de Baja California, Mexicali, México; Instituto de Ingeniería, Universidad Autónoma de Baja California, Mexicali, México; Leuphana University of Lueneburg, Lueneburg, Germany; Centro de Nanociencias y Nanotecnología, Universidad Nacional Autónoma de México, Ensenada, México",2025 Joint Conference of the European Frequency and Time Forum and IEEE International Frequency Control Symposium (EFTF/IFCS),"15 Oct 2025","2025","","","1","5","SummaryThe estimation of frequency in a signal is a task that is required by plenty of devices, where the knowledge of the frequency can lead to retrieving important information. Accordingly, a good approximation to the desired frequency is required. Although there are different methods, principles and devices for accomplishing such a task, in practice, fast and accurate ways for estimating frequency are always sought. In recent years, the method of rational approximations has been explored as a novel tool for estimating frequency, where its main leverage over other methods is that the time where uncertainty reduces is decreased as a consequence of an increment of the desired and reference frequency values. For this method, although different applications have been found and many characteristics about how it works have been studied, there are aspects that need to be further explored. In particular, this work addresses how the mediant fractions appear in an experimental measurement process.","2327-1949","979-8-3315-1079-4","10.1109/EFTF/IFCS64367.2025.11194426","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11194426","frequency estimation;uncertainty;mediant fractions","Time-frequency analysis;Uncertainty;Accuracy;Atmospheric measurements;Process control;Europe;Estimation;Particle measurements;Frequency estimation;Frequency control","","","","13","IEEE","15 Oct 2025","12-16 May 2025","12-16 May 2025","IEEE","IEEE Conferences"
"Enhancement of Mechanical Properties In Fiber-Reinforced Epoxy Composites With Luffa Aegyptiaca","Y. Musa; U. Yusuf; A. Aguilar-Granda; J. Vallejo-Montesinos; D. Contreras-Lopez; L. O. Sanchez-Vargas; B. I. Cerda-Cristerna; R. Lopez-Esparza; A. L. Herrera-May; E. Delgado-Alvarado","Department of Chemistry Al-Istiqama, University, Kano, Nigeria; Department of Chemistry, Federal University Gusau, Zamfara State, Nigeria; Facultad de Quimica, Universidad Nacional Autonoma de México, Ciudad Universitaria, Ciudad de México, México; Departamento de Quimica, Division de Ciencias Naturales y Exactas, Universidad de Guanajuato; Departamento de Ingenieria Quimica, Division de Ciencias Naturales y Exactas, Universidad de Guanajuato; Oral Biochemistry and Microbiology Laboratory, Faculty of Stomatology, Universidad Autonoma de San Luis Potosí, San Luis Potosí; School od Dentistry, Universidad Veracruzana, Rio Blanco, Veracruz, México; Departamento de Fisica, Universidad de Sonora, Hermosillo, Sonora, México; Micro and Nanotechnology Research Center, Universidad Veracruzana, Boca del Rio, Veracruz, México; Micro and Nanotechnology Research Center, Universidad Veracruzana, Boca del Rio, Veracruz, México",2024 IEEE International Conference on Engineering Veracruz (ICEV),"29 Nov 2024","2024","","","1","7","This study explores the mechanical and chemical properties of Luffa aegyptiaca fiber reinforced epoxy composites, enhanced through various chemical treatments. Luffa aegyptiaca fibers, both in particulate and short forms, were subjected to treatments using NaOH, benzoyl chloride, and phenyltriethoxysilane to modify their surface chemistry and topography, as evidenced by Scanning Electron Microscopy (SEM) and Fourier Transform Infrared Spectroscopy (FTIR) analyses. The mechanical properties, including tensile and flexural strength, alongside water absorption capabilities and chemical resistance, were evaluated for both treated and untreated fibers. Results demonstrated significant improvements in mechanical strengths and chemical resistance in treated fibers compared to their untreated counterparts, with saline treated particulate fiber composites showing the most substantial enhancements. These findings suggest that treated Luffa aegyptiaca fiber composites could serve as viable materials for applications such as furniture and construction components, providing a sustainable alternative to conventional synthetic composites.","","979-8-3503-9161-9","10.1109/ICEV63254.2024.10765987","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10765987","Luffa aegyptiaca;epoxy composites;chemical treatment;mechanical properties;sustainable materials","Water;Scanning electron microscopy;Chemistry;Absorption;Surface resistance;Mechanical factors;Fourier transform infrared spectroscopy;Surface topography;Chemicals;Surface treatment","","2","","32","IEEE","29 Nov 2024","21-24 Oct. 2024","21-24 Oct. 2024","IEEE","IEEE Conferences"
"Color Image Protection via Quantum Encryption and HVS-Based Mini-Block Data Hiding","L. Olvera-Martinez; M. Cedillo-Hernandez; C. Diaz-Rodriguez; L. Faustinos-Morales","Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Instituto Politécnico Nacional Escuela Superior de Ingeniería, Mecánica y Eléctrica Unidad Culhuacan, CDMX, México; Universidad Nacional Autónoma de Mexico, CDMX, Mexico",2025 10th International Conference on Frontiers of Signal Processing (ICFSP),"29 Jan 2026","2025","","","16","20","With the growing demand for secure and efficient digital image processing, the integration of data hiding and encryption techniques has become essential to ensure both confidentiality and integrity of visual information. This paper proposes a hybrid approach that combines a low complexity steganographic scheme for binary and color images with a computationally efficient encryption technique inspired by quantum operators. In the data hiding component, an RGB channel of a color image is selected, and its least significant bit plane is extracted. This bit plane is then divided into suitable blocks, and HVS-based encoding tables are used to embed the information within these blocks, achieving high embedding capacity while preserving visual quality. In parallel, the encryption stage operates on color images and is based on a novel operator model that simulates quantum behaviors such as creation, exchange, and annihilation, enabling effective protection without requiring intensive mathematical processing. Experimental validation confirms the robustness of the combined approach through quality metrics such as PSNR, SSIM and entropy.","","979-8-3315-7442-0","10.1109/ICFSP67350.2025.11353827","Instituto Politécnico Nacional; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353827","Braided Quantum;Quantum Operators;Dynamic Matrices;Finite Fields","Visualization;Steganography;Signal processing algorithms;Color;Signal processing;Robustness;Real-time systems;Encryption;Data mining;Protection","","","","17","IEEE","29 Jan 2026","10-12 Sept. 2025","10-12 Sept. 2025","IEEE","IEEE Conferences"
"Ownership Authentication and Clinical Data Backup in DICOM Images via Robust Watermarking and Binary Data Hiding","A. A. Lopez-Martinez; E. Fragoso-Navarro; M. Cedillo-Hernandez; F. Garcia-Ugalde","SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; SEPI ESIME Culhuacan, Instituto Politecnico Nacional, CDMX, Mexico; Universidad Nacional Autonoma de Mexico, CDMX, Mexico",2025 10th International Conference on Frontiers of Signal Processing (ICFSP),"29 Jan 2026","2025","","","32","36","Medical information is very important and delicate due to its relevance in clinical diagnosis, treatments, research and other commercial and non-commercial applications of governmental and private organizations. Recent advances in information and communication technologies have transformed the paradigm of medical data management, but also introduced new risks related to unauthorized access, manipulation, and distribution. To solve part of these problems, this paper proposes a method that employs two information security levels based on robust watermarking and binary data hiding, respectively. Firstly, clinical data is embedded into a logo using binary data hiding. Then, this logo is inserted into the spatial domain of a medical image through block segmentation, statistical information, and convolutional encoding for ownership authentication. Experimental results demonstrate logo robustness against JPEG DICOM compression in conjunction with aggressive attacks like cropping and copy-move, using bit error rate as a metric. The imperceptibility has been measured via peak signal-to-noise ratio and structural similarity index metrics.","","979-8-3315-7442-0","10.1109/ICFSP67350.2025.11353575","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353575","Robust watermarking;Binary data hiding;DICOM imaging;Information security;Ownership authentication;Convolutional encoding","Measurement;Image coding;Bit error rate;Authentication;Transform coding;Information security;Watermarking;Robustness;DICOM;Medical diagnostic imaging","","","","17","IEEE","29 Jan 2026","10-12 Sept. 2025","10-12 Sept. 2025","IEEE","IEEE Conferences"
"Graph Theory-Based Fault Location Method for Transmission Systems With Renewable Energy Sources","V. Gonzalez; V. Torres-García; D. Guillen; L. M. Castro","Postgraduate in Electrical Engineering, National Autonomous University of Mexico (UNAM), Mexico City, Mexico; GIIE, National Technological Institute of Mexico, Morelia, Mexico; School of Engineering and Sciences, Tecnologico de Monterrey, Monterrey, Nuevo Leon, Mexico; Department of Electrical Energy, National Autonomous University of Mexico (UNAM), Mexico City, Mexico",IEEE Open Access Journal of Power and Energy,"9 Dec 2024","2024","11","","611","623","Fault location has been crucial in minimizing fault restoration time. Various techniques and methodologies have been deployed to enhance the performance of fault location algorithms, especially in light of the increasing integration of renewable energy sources. In this context, this paper describes a graph-theory-based method for fault location in power networks with renewable energy sources. This novel technique is designed to provide accurate fault distance estimates, even in the presence of severe noise and fault resistance. It takes advantage of graph theory and equivalent impedances applying Kirchhoff’s laws systematically to ensure accurate fault location even in the presence of fault resistances. To showcase the improved accuracy of the proposed methodology, a comparison with typical impedance-based two-terminal fault location methods is carried out. The effectiveness of the proposed algorithm was proven with different electrical systems. Average errors inferior to 0.22% and 0.48% were obtained for single-phase faults and three-phase faults with resistances up to  $200~\Omega $  respectively, which confirms the improved performance with respect to conventional algorithms implemented in typical impedance relays.","2687-7910","","10.1109/OAJPE.2024.3507537","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10769500","Algorithms;graph theory;fault location;impedance methods;transmission lines","Fault location;Accuracy;Power transmission lines;Renewable energy sources;Graph theory;Transmission line measurements;Fault currents;Transmission line matrix methods;Synchronization;Power system reliability;Impedance","","1","","38","CCBY","27 Nov 2024","2024","","IEEE","IEEE Journals"
"Exploratory Data Analysis and Classification of Hand Electromyographic Signals Using Classical Machine Learning Algorithms with Hyperparameters Optimization","J. L. Garza Rivera; A. E. Godínez; D. T. Varela","Universidad Da Vinci, CDMX, México; Universidad Da Vinci, CDMX, México; Facultad de Estudios Superiores Cuautitlán Universidad Nacional Autónoma de México Cuautitlan, Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","85","93","Digital signal processing involves recording a signal, making changes to it, and generating a new signal. In engineering, procedures have been developed to acquire signals and extract useful data from them. Once the characteristics have been extracted, they are classified using statistical and artificial intelligence methods. Understanding, comparing and using these characteristics is an important step before tackling massive data sets and deep learning algorithms. The limited capabilities of the embedded cards that can be included in EMG prostheses must also be considered. This paper proposes a basic exploratory analysis and the use of classical algorithms to decompose a set of EMG data. Various machine learning classification algorithms were evaluated, including multilayer perceptron neural networks, support vector machines (SVM), K-nearest neighbors (KNN), decision trees and random forests. The results were then compared using the accuracy, precision, recall, F1 score, and support value metrics. Classic machine learning algorithms are still an option for programming embedded systems that operate based on EMG signals. The quality and cleanliness of the data are as important as the choice of AI model.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344577","Classification algorithms;Data analysis;Feature extraction;Digital signal processing;Machine learning;Electromyography","Measurement;Support vector machines;Machine learning algorithms;Data analysis;Signal processing algorithms;Programming;Nearest neighbor methods;Electromyography;Data models;Classification algorithms","","","","51","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Next-Generation O-Band Coherent Transmission for 1.6 Tbps 10 km Intra-Datacenter Interconnects","E. Berikaa; M. S. Alam; S. Bernal; R. Gutiérrez-Castrejón; W. Li; Y. Hu; B. Krueger; F. Pittalà; D. V. Plant","Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Keysight Technologies GmbH, Böblingen, Germany; Keysight Technologies GmbH, Böblingen, Germany; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada",Journal of Lightwave Technology,"30 Jan 2024","2024","42","3","1126","1135","With the exponential growth of internet traffic, driven by the increasing number of connected devices and data-intensive applications, there is an urgent need to address the surging demand for higher capacity in datacenter communications. This article proposes using O-band single-carrier coherent transmission to achieve 1.6 Tbps for intra-datacenter reach (2-10 km), leveraging the advancements in next-generation DACs and the TFLN platform. To support our proposal, we assess experimentally the gain of employing 256 GSa/s interleaved DACs compared to the current state-of-the-art 128 GSa/s DACs. Additionally, we explore the feasibility of utilizing cost-effective DFB lasers in these short-reach systems. Using the 128 GSa/s DAC and DFB lasers, we transmit 120 Gbaud DP-64QAM over 10 km of SSMF under the 20% overhead SD-FEC threshold, featuring a net rate of 1.2 Tbps. Switching to 256 GSa/s DAC, we achieve net 1.6 Tbps transmission over 10 km with 167 Gbaud DP-64QAM below the 25% SD-FEC BER threshold. We observe that the power penalty of using DFB lasers compared to ECLs is less than 1 dB. Furthermore, this study includes a comprehensive analysis of the power consumption envelope for various candidate configurations targeting 1.6 Tbps operation. The comparison reveals the competitiveness of the O-band single-carrier coherent solution, attributed to its simpler architecture and the inherent features of the TFLN platform. The analysis highlights the potential of the proposed solution as a power-efficient and high-performance option for meeting the demanding requirements of 1.6 Tbps Ethernet.","1558-2213","","10.1109/JLT.2023.3307504","Fonds de Recherche du Quebec—Nature et Technologies(grant numbers:320758); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10226285","Coherent communications;datacenter interconnects;O-band coherent transmission;optical fiber communication;power consumption;thin-film lithium niobate","Radio frequency;Lasers;Laser modes;Symbols;Optical transmitters;Modulation;Power lasers","","40","","27","CCBYNCND","22 Aug 2023","1 Feb.1, 2024","","IEEE","IEEE Journals"
"Demonstration of High Sensitivity Detection and High Precision Localization of Vibrations in Bidirectional Coherent Transmission Systems Enabled by Carrier Laser Phase Noise Retrieval","Y. Hu; K. Zhang; M. E. Mousa-Pasandi; R. Gutiérrez-Castrejón; M. O'Sullivan; F. Kong; B. Buscaino; J. Zhang; S. Bernal; C. St-Arnault; D. V. Plant","Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Ciena Corporation, Ottawa, ON, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Ciena Corporation, Ottawa, ON, Canada; Ciena Corporation, Ottawa, ON, Canada; Ciena Corporation, Ottawa, ON, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada; Photonic Systems Group, Department of Electrical and Computer Engineering, McGill University, Montréal, QC, Canada",Journal of Lightwave Technology,"27 Aug 2025","2025","43","18","8637","8646","We demonstrate a method for mitigating the effects of laser phase noise on the detection and localization of vibrations in a bidirectional coherent optical fiber transmission system. By introducing a relative delay between the two frequency tones generated at the transmitter, we retrieve an estimate of the transmitter laser phase noise at the coherent receiver. We demonstrate 200 Gbps, 16 QAM error-free transmission over 80 km while simultaneously detecting and localizing a 3 kHz vibration with 24 rad peak-to-peak phase swing. Compared to conventional methods, our method results in a reduction of localization error by 58%, from 102 m to 43 m, and a reduction in standard deviation of estimated locations by 81%, from 355 m to 67 m.","1558-2213","","10.1109/JLT.2025.3593142","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11098460","Fiber sensing;integrated sensing and communication;laser phase noise;optical communication","Vibrations;Lasers;Perturbation methods;Laser noise;Location awareness;Sensors;Laser modes;Signal to noise ratio;Phase noise;Optical reflection","","4","","12","IEEE","28 Jul 2025","15 Sept.15, 2025","","IEEE","IEEE Journals"
"Physical Layer Service Fairness of 200-Gbps TDM-NOMA Coherent Passive Optical Networks Within Single Timeslot","Z. Wei; J. Zhang; W. Li; C. St-Arnault; S. Bernal; M. Khalil; R. Gutiérrez-Castrejón; L. R. Chen; D. V. Plant","Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada; Department of Electrical and Computer Engineering, McGill University, Montreal, QC, Canada",Journal of Lightwave Technology,"26 Sep 2024","2024","42","19","6774","6787","As coverage increases or network topology becomes more complex, the optical path loss difference between any two access points in tree-like passive optical networks (PON) is uneven, causing service fairness problems at the physical layer. The service fairness of the far-near user access in 200-Gbps coherent PON with various user cases is discussed in this work. A fairness allocation mechanism based on time division multiplexing (TDM) non-orthogonal multiple access (NOMA) in the time-power domain is proposed theoretically to provide fair transmission between the arbitrary two optical network units (ONUs) with the best and the worst performance within single timeslots. Then, a series of subsequent experiments are performed with different path loss and split ratios (SR) to prove the effectiveness and practicality of the proposed NOMA scheme, totally including 12 subcases. Any sub-experiment proves that by optimizing power allocation, the signal-to-interference noise ratio (SINR) or bit-error rate (BER) on the physical layer can be approximated to the same value. The Jain's fairness index at a fixed and flexible hard-decision forward error correction (HD-FEC) standard, and modified fairness index are used to evaluate service fairness in different cases. This TDM-NOMA scheme may address the service fairness issue in next-generation coherent PON with wide coverage.","1558-2213","","10.1109/JLT.2024.3413581","Dirección General de Asuntos del Personal Académico UNAM for PAPIIT(grant numbers:IG100724); Fonds de recherche du Québec - Nature et Technologies(grant numbers:319934,319965); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555167","200-Gbps coherent PON;dynamic power allocation;network topology;non-orthogonal multiple access;service fairness","Optical network units;Passive optical networks;Resource management;Topology;Physical layer;Bandwidth;Adaptive optics","","2","","45","IEEE","12 Jun 2024","1 Oct.1, 2024","","IEEE","IEEE Journals"
"On the Privacy Guarantees of Differentially Private Stochastic Gradient Descent","S. Asoodeh; M. Diaz","Department of Computing and Software, McMaster University, Canada; IIMAS, Universidad Nacional Autónoma de México, Mexico",2024 IEEE International Symposium on Information Theory (ISIT),"19 Aug 2024","2024","","","380","385","Differentially Private Stochastic Gradient Descent (DP-SGD) is a widely adopted algorithm for privately training machine learning models. An inherent feature of this algorithm is the incorporation of gradient clipping to counteract the influence of individual samples during training. Nevertheless, the introduction of gradient clipping also introduces non-convexity into the problem, rendering it challenging to derive upper bounds on the privacy loss. In this paper, we establish effective upper bounds for the privacy loss of both projected DP-SGD and regularized DP-SGD, without relying on convexity or smoothness assumptions regarding the loss function. Our approach involves a direct analysis of the hockey-stick divergence between coupled stochastic processes through the application of nonlinear data processing inequalities.","2157-8117","979-8-3503-8284-6","10.1109/ISIT57864.2024.10619520","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10619520","","Training;Privacy;Upper bound;Machine learning algorithms;Stochastic processes;Machine learning;Rendering (computer graphics)","","","","17","IEEE","19 Aug 2024","7-12 July 2024","7-12 July 2024","IEEE","IEEE Conferences"
"Power System Harmonics Identification Powered by an Eigensystem Realization Approach","M. G. Juarez; F. Reyes-Maldonado; A. Zamora-Mendez; J. Ortiz-Bejar; J. C. Silva-Chavez; M. R. Arrieta Paternina; V. Torres-Garcia","Michoacan University of Saint Nicholas of Hidalgo (UMSNH), MX; Michoacan University of Saint Nicholas of Hidalgo (UMSNH), MX; Universidad Michoacana San Nicolas de Hidalgo, MX; Michoacan University of Saint Nicholas of Hidalgo (UMSNH), MX; Michoacan University of Saint Nicholas of Hidalgo (UMSNH), MX; National Autonomous University of Mexico (UNAM), MX; Instituto Tecnologico de Morelia, MX",IEEE Latin America Transactions,"7 Aug 2025","2025","23","9","799","811","The proliferation of power electronic devices through the massive integration of renewable energy sources on the small and medium scales in power systems has unleashed high harmonic distortions visible in electrical variables such as voltages and currents. Besides the deteriorating power quality, this fact also imposes challenges in quantifying power quality indicators, advocating novel approaches that deal with this issue. In this context, this paper counteracts such challenges by proposing a strategy to effectively measure the individual and total harmonic distortions in modern power grids. The proposal conceives the well-known system identification technique, the eigensystem realization algorithm, as a filter bank to extract the harmonic components from actual measurements and simulated data. Simulation results of two test systems confirm the effectiveness of the proposed method in attaining reliable estimates for the power system transient harmonics, inter-harmonics, and sub-harmonics. Furthermore, actual measurements corresponding to the energizing of a bank of three single-phase transformers connected in grounded Wye-Delta in an isolated lab-scale system are used. The well-known fast Fourier transform (FFT) approach is also applied to validate the proposition, resulting in the proposed ERA-based method is up to 50 times more precise in some cases than FFT.","1548-0992","","10.1109/TLA.2025.11120371","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11120371","eigensystem realization algorithm;system identification;filter bank frequency response;power quality;total harmonic distortion","Power harmonic filters;Harmonic analysis;Filter banks;Finite impulse response filters;Monitoring;Fast Fourier transforms;Proposals;Power quality;Interference;Estimation","","","","","IEEE","7 Aug 2025","Sept. 2025","","IEEE","IEEE Journals"
