"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Framework for Dynamic User Modeling Integrating Data Stream Mining and Process Mining in Educational Contexts","M. Yesenia Zavaleta-Sanchez; E. Benitez-Guerrero; G. Gilberto Molero-Castillo; C. Mezura-Godoy; L. Gerardo Montane-Jimenez","Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Departamento de Computación, Facultad de Ingeniería, Universidad Nacional Autónoma de México (UNAM), Mexico City, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico; Facultad de Estadística e Informática, Universidad Veracruzana (UV), Xalapa, Heroica Veracruz, Mexico",IEEE Access,"26 Sep 2025","2025","13","","166078","166103","A user model (UM) is a representation of the characteristics, behaviors, and preferences of a user that a computer system utilizes to provide the user with personalized experiences. In educational settings, for instance, a system can use information about the Learning Styles (LSs) of a student to provide them with adequate study materials. Furthermore, with the growing use of Learning Management System (LMS) platforms, such as Moodle, continuous streams of user data highlight the need to compute student models dynamically to support adaptive decision-making in teaching and learning. This paper introduces a framework for Dynamic User Modeling (DUMING) to create evolving Dynamic User Models (DUMs) that capture and adapt to changes in student LSs over time, based on event log streams from an LMS. This framework leverages the Felder and Silverman Learning Styles Model (FSLSM) and integrates Data Stream Mining (DSM) and Process Mining (PM) techniques across three layers: collection, preprocessing, and mining. Collected event streams are processed within landmark windows and classified into High-Level Events (HLEs) based on LMS functionality. The STREAMKMeans algorithm clusters events, and the PM phase uses Alpha Miner (AM), Heuristic Miner (HM), and Inductive Miner (IM) algorithms to identify learning paths represented as Petri Nets (PNs), with IM showing the highest values in the quality metrics used. Implemented and evaluated in a course using Moodle at the Universidad Veracruzana in Mexico, the framework employs IF-THEN rules to relate HLE proportions to FSLSM-based LSs, visualizing changes through radar charts. The results demonstrate the effectiveness of the framework in generating adaptive DUMs, providing insights that enhance over time educational support and enable timely interventions.","2169-3536","","10.1109/ACCESS.2025.3611957","National Council of Humanities, Sciences, and Technologies (CONAHCYT, Mexico)(grant numbers:743385); CONAHCYT, in the Scope of the Project “Infraestructura para Agilizar el Desarrollo de Sistemas Centrados en el Usuario” (Cátedras)(grant numbers:3053); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11173584","Clustering data stream mining;dynamic user modeling;educational data mining;learning styles;process mining","Adaptation models;Data models;Computational modeling;Context modeling;Time division multiplexing;Heuristic algorithms;Visualization;Process mining;Sensors;Clustering algorithms","","1","","61","CCBY","19 Sep 2025","2025","","IEEE","IEEE Journals"
"Adaptive Neural Network-Based Higher-Order Sliding Mode Control for Floating Offshore Wind Turbines","F. Didier; H. Obeid; Y. Chitour; L. Fridman; S. Laghrouche","FEMTO-ST Institutes (UMR 6174), Université Franche-Comté, UTBM, CNRS, Belfort, France; Mechanical and Industrial Engineering Department, College of Engineering, Sultan Qaboos University (SQU), Muscat, Oman; Laboratoire des Signaux et Systèmes, Université Paris-Saclay, Gif-sur-Yvette, Paris, France; Departement of Robotics and Control, Engineering Faculty, Universidad Nacional Autónoma de México (UNAM), México; FEMTO-ST Institutes (UMR 6174), Université Franche-Comté, UTBM, CNRS, Belfort, France",2024 17th International Workshop on Variable Structure Systems (VSS),"20 Nov 2024","2024","","","243","248","This paper introduces a novel adaptive feedback control approach for disturbed chains of integrators with smooth disturbances with unknown upper bound. The proposed approach combines adaptive neural network with higher-order sliding mode control to achieve the convergence of system states towards a vicinity of the origin. Notably, this approach does not rely on any prior information about the disturbance. The adaptive neural network term compensates the disturbance with an error, while the higher-order sliding mode control term effectively addresses this error and ensures the stabilization of the system state. Compared with existing neural network-based sliding mode control approaches, our proposed method does not require reducing the system order and utilizes only two terms for control. These characteristics contribute to its simplicity and lead to improved closed-loop performance. The effectiveness of the adaptive feedback control is specifically assessed for semi-submersible floating offshore wind turbines operating above rated speed. Simulation results demonstrate superior performance in rotor speed regulation and platform pitch reduction compared to the baseline gain-scheduling proportional integral controller.","2158-3986","979-8-3503-5368-6","10.1109/VSS61690.2024.10753369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10753369","","Variable structure systems;Adaptive systems;Upper bound;Simulation;Neural networks;Rotors;Feedback control;Wind turbines;Sliding mode control;Convergence","","1","","42","IEEE","20 Nov 2024","21-24 Oct. 2024","21-24 Oct. 2024","IEEE","IEEE Conferences"
"Exploratory Data Analysis and Classification of Hand Electromyographic Signals Using Classical Machine Learning Algorithms with Hyperparameters Optimization","J. L. Garza Rivera; A. E. Godínez; D. T. Varela","Universidad Da Vinci, CDMX, México; Universidad Da Vinci, CDMX, México; Facultad de Estudios Superiores Cuautitlán Universidad Nacional Autónoma de México Cuautitlan, Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","85","93","Digital signal processing involves recording a signal, making changes to it, and generating a new signal. In engineering, procedures have been developed to acquire signals and extract useful data from them. Once the characteristics have been extracted, they are classified using statistical and artificial intelligence methods. Understanding, comparing and using these characteristics is an important step before tackling massive data sets and deep learning algorithms. The limited capabilities of the embedded cards that can be included in EMG prostheses must also be considered. This paper proposes a basic exploratory analysis and the use of classical algorithms to decompose a set of EMG data. Various machine learning classification algorithms were evaluated, including multilayer perceptron neural networks, support vector machines (SVM), K-nearest neighbors (KNN), decision trees and random forests. The results were then compared using the accuracy, precision, recall, F1 score, and support value metrics. Classic machine learning algorithms are still an option for programming embedded systems that operate based on EMG signals. The quality and cleanliness of the data are as important as the choice of AI model.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00020","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344577","Classification algorithms;Data analysis;Feature extraction;Digital signal processing;Machine learning;Electromyography","Measurement;Support vector machines;Machine learning algorithms;Data analysis;Signal processing algorithms;Programming;Nearest neighbor methods;Electromyography;Data models;Classification algorithms","","","","51","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"EEG-based Estimation of Cognitive Workload Across Multiple Tasks","A. S. Mathews; N. Hirachan; C. Joseph; M. Ghahramani; J. Lopez-Aparicio; R. F. Rojas","Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia; Faculty of Science, National Autonomous University of Mexico, Mexico City, Mexico; Human-Centred Technology Research Centre, Faculty of Science and Technology, University of Canberra, Canberra, ACT, Australia",2024 46th Annual International Conference of the IEEE Engineering in Medicine and Biology Society (EMBC),"17 Dec 2024","2024","","","1","4","Key to the efficacy of working in high-risk environments is the reliable estimation of the human’s cognitive state for improving safety and to maintain high performance longer. In this study, we developed an experimental protocol in which participants completed three cognitive tasks under two different levels (High, Low) of workload. We then evaluated the effect of the different cognitive activities on EEG signals and its accuracy in predicting respective cognitive load. The analysis was conducted using well-known machine learning algorithms such as SVM, RF, and KNN. An average accuracy of 82.75% was obtained through the proposed SVM model to identify the participant’s cognitive workload level. The results obtained through this study indicated the efficacy of the EEG features in predicting the level of cognitive load irrespective of the activity. The proposed set of EEG features represents the cognitive indicators that form the basis for developments of augmented cognition systems in our future works.","2694-0604","979-8-3503-7149-9","10.1109/EMBC53108.2024.10782830","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10782830","","Support vector machines;Radio frequency;Accuracy;Protocols;Estimation;Nearest neighbor methods;Cognitive load;Electroencephalography;Safety;Reliability","Humans;Electroencephalography;Cognition;Workload;Male;Algorithms;Machine Learning;Adult;Female;Young Adult;Task Performance and Analysis;Support Vector Machine;Signal Processing, Computer-Assisted","1","","10","IEEE","17 Dec 2024","15-19 July 2024","15-19 July 2024","IEEE","IEEE Conferences"
"Detection of DoS and DDoS Attacks Using LSTM in Computer Networks: A Systematic Literature Review","A. E. Godínez; J. L. Garza Rivera; D. T. Varela","CDMX, Universidad Da Vinci, México; CDMX, Universidad Da Vinci, México; Facultad de Estudios Superiores Cuautitlán, Universidad Nacional Autónoma de México, Cuautitlan Izcalli, México",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","94","102","Artificial Intelligence (AI), with machine learning (ML) models and deep learning (DL) neural networks, represents a possibility for detecting DoS/DDoS attacks more effectively. The LSTM (Long Short-Term Memory) model is one of the options for detecting these increasingly varied and sophisticated attacks. The objective of this research was to evaluate the application of the LSTM model in the detection of DoS and DDoS cyber attacks on communications networks. This research was designed as a Systematic Literature Review to obtain the most recent studies on the subject. As a result, 86 initial studies were obtained from the databases. Once the entire procedure, including the quality assessment of the studies, was completed, 15 final primary studies were selected. With these primary studies, it was possible to answer all the questions in the review. It should be noted that modern SDN (Software Defined Network) networks, Cloud Computing networks, and classic networks are threatened by this type of attack. The LSTM models applied in the detection of DoS/DDoS attacks can be hybrid or combined. The most commonly used evaluation metrics are Accuracy, Recall, Precision, and F1-Score, and the most frequently found public datasets include NSL-KDD, CICDoS2019, and CICIDS2017. A wide variety of LSTM-based models and approaches that can be used to experiment and compare their performance in terms of communications network security.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00021","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344499","Long short term memory;Systematic literature review;Machine learning;Denial-of-service attack;Network security","Measurement;Computational modeling;Denial-of-service attack;NSL-KDD;Market research;Communication networks;Software defined networking;Long short term memory;Cyberattack;Systematic literature review","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"Efficient Adaptive Regulation Strategy for Control Position of Induction Motors","R. Tapia-Olvera; A. Valderrabano-Gonzalez; F. Beltran-Carbajal","Department of Electrical Energy, Universidad Nacional Autónoma de México, Mexico City, Mexico; Facultad de Ingeniería, Universidad Panamericana, Jalisco, Zapopan, Mexico; Department of Energy, Universidad Autónoma Metropolitana, Unidad Azcapotzalco, Mexico City, Mexico",IEEE Access,"18 Mar 2024","2024","12","","38512","38524","In this paper, we introduce an efficient adaptive algorithm based on B-spline neural networks for trajectory tracking of angular position for industrial induction motors. This strategy is developed in a two-axis reference frame and the regulation algorithm is based on four main stages: a) flux observer; b) internal control loop; c) determination of required electrical currents and; d) calculation of the three-phase input voltages. The strategy considers an algebraic regulation scheme based on the model. The control parameters are tuning online to attain the best dynamic behavior, besides, the proposed adaptive controller is subject to non-modeled components as an 84-pulse voltage source converter included in this study. These two aspects make the main contribution of this article. The proposed high-performance strategy for trajectory tracking of angular position is demonstrated by simulation results using the parameters of two induction motors of 500 hp and 50 hp, respectively.","2169-3536","","10.1109/ACCESS.2024.3375346","Universidad Panamericana through the Fondo Fomento a la Investigación UP 2023(grant numbers:UP-CI-2023-GDL-09-ING); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10464269","Adaptive regulation;angular position trajectory tracking;efficient driver;high performance;induction motors","Motors;Induction motors;Adaptation models;Rotors;Inverters;Position control;Splines (mathematics);Neural networks;Angular velocity","","4","","21","CCBYNCND","11 Mar 2024","2024","","IEEE","IEEE Journals"
"Application of Long Short-Term Memory Networks to Predict Electrical Frequency in El Salvador","C. O. P. Jiménez; O. O. Flores-Cortez; F. Arévalo; J. G. L. González; C. A. A. Arauz; M. R. A. Paternina; J. M. R. Guerrero; W. D. M. Valle; J. R. R. López","Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Direccion de Investigaciones, Universidad Tecnologica de El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Department of Electrical Engineering, Universidad de El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, National Autonomous University of Mexico, Mexico City; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador; Departament of Electrical Engineering, University of El Salvador, San Salvador, El Salvador",2025 IEEE International Conference on Machine Learning and Applied Network Technologies (ICMLANT),"20 Feb 2026","2025","","","1","6","This paper presents a machine learning-based approach for analyzing and predicting the behavior of electrical frequency in the El Salvador power grid using data collected from a Frequency Disturbance Recorder (FDR). The research is based on previous studies on the statistical and temporal analysis of frequency data, integrating predictive modeling techniques to improve understanding and forecasting capabilities. A Long Short-Term Memory (LSTM) neural network was implemented to process high-resolution time-series data collected between September 2022 and June 2023. Data were preprocessed by resampling, normalization, and conversion to optimize computational efficiency. The LSTM model demonstrated strong predictive capabilities, particularly at smaller time intervals, achieving a mean squared error (MSE) of 0.01 and a coefficient of determination (R2) of 0.8375 with resampled data of 6 seconds. However, limitations in the performance of the model were observed with resampled data on an hourly basis, highlighting challenges in capturing long-term dependencies. The study contributes to ongoing efforts to utilize advanced machine learning techniques to monitor the power of the system and emphasizes the potential for scalable and efficient predictive solutions.","","979-8-3315-6871-9","10.1109/ICMLANT68509.2025.11394737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11394737","Machine Learning;LSTM;electrical frequency prediction;power grid monitoring;time series analysis","Analytical models;Time-frequency analysis;Computational modeling;Time series analysis;Predictive models;Data models;Power grids;Long short term memory;Monitoring;Load modeling","","","","16","IEEE","20 Feb 2026","11-12 Dec. 2025","11-12 Dec. 2025","IEEE","IEEE Conferences"
"Regional centres of inertia by clustering-based identification","A. Sanchez-Ocampo; J. M. Ramirez; A. Diaz-Perez; M. R. Arrieta Paternina","Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, National Autonomous University of Mexico, México City, México",2025 IEEE Kiel PowerTech,"6 Oct 2025","2025","","","1","6","This study applies graph theory to regional frequency analysis in power systems. A novel methodology combines centre of inertia (COI) location with community detection, using an improved label propagation algorithm and spectral centrality analysis. The approach evaluates frequency dynamics by analysing COI behaviour at key buses. The framework divides the grid into well-defined clusters with strong internal connectivity and precise separation. Integrating topological data—such as generation locations and transmission line admittances- precisely identifies each cluster's COI. Simulations on the New England 68-bus test system validate the framework's effectiveness and accuracy.","","979-8-3315-4397-6","10.1109/PowerTech59965.2025.11180645","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11180645","Frequency monitoring;centre-of-inertia;structural analysis;community detection;graph analysis","Accuracy;System performance;Clustering algorithms;Power system stability;Transmission line measurements;Power grids;Phasor measurement units;Graph theory;System buses;Monitoring","","","","30","IEEE","6 Oct 2025","29 June-3 July 2025","29 June-3 July 2025","IEEE","IEEE Conferences"
"An approach to inertial distribution in power grids by a modularity index","A. Sanchez-Ocampo; J. M. Ramirez; A. Diaz-Perez; M. R. Arrieta Paternina; A. Zamora-Mendez","Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, Centre for Research and Advanced Studies, Guadalajara, México; Department of Electrical Engineering, National Autonomous University of Mexico, México City, México; Department of Electrical Engineering, University of San Nicolás de Hidalgo, Morelia, México",2025 IEEE Kiel PowerTech,"6 Oct 2025","2025","","","1","6","This research introduces a novel graph theory and structural analysis framework to assess inertia distribution in power grids. We define the Inertial Support Index (ISI), derived from an enhanced modularity index, to evaluate inertial robustness within identified grid communities. By integrating community detection algorithms, the grid is partitioned into cohesive clusters with strong internal connections and clear boundaries, enabling robust regional inertia distribution analysis. Our approach utilises topological data, including generator locations, transmission line admittances, and power flow, to quantify the inertial modularity of each area. The proposed methodology is validated on the New England 39-bus test system, demonstrating its accuracy and effectiveness in assessing the ISI.","","979-8-3315-4397-6","10.1109/PowerTech59965.2025.11180739","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11180739","Inertia distribution;structural analysis;community detection;graph analysis;modularity index","Power transmission lines;Stability criteria;Power system dynamics;Power system stability;Reliability engineering;Power grids;Robustness;Power system reliability;Indexes;Security","","","","29","IEEE","6 Oct 2025","29 June-3 July 2025","29 June-3 July 2025","IEEE","IEEE Conferences"
"Physics-Constrained Adversarial Training for Neural Networks in Stochastic Power Grids","W. Li; D. Deka; R. Wang; M. R. A. Paternina","Applied Mathematics and Plasmas Physics Division, LANL, Los Alamos, NM, USA; Applied Mathematics and Plasmas Physics Division, LANL, Los Alamos, NM, USA; Department of Electrical and Computer Engineering, Illinois Institute of Technology, Chicago, IL, USA; Department of Electrical Engineering, National Autonomous University of Mexico, Mexico City, Mexico",IEEE Transactions on Artificial Intelligence,"25 Mar 2024","2024","5","3","1121","1131","The growth in distributed energy resources (DERs) is an important step toward solving the global climate crisis. However, many DERs, such as wind and solar power, are random and intermittent, causing the data in power grids to be perturbed with high uncertainty. Such perturbations degrade the performance of data-driven algorithms introduced in power grids for sensing and control. Existing approaches can strengthen machine learning models against well-designed malicious attacks. However, such physics-agnostic efforts fail to ensure the robustness of natural perturbations in power grids, that occur due to varying loads and changes in control inputs. This article proposes a novel physics-constrained adversarial training method for robustifying neural networks for the crucial problem of locating edge-faults in power grids. Our approach relies on first deriving analytical physical laws that are satisfied by state perturbations in realistic grids and then using the descriptive sets during adversarial training. Compared to state-of-the-art methods, our perturbation-robust neural networks have higher robust accuracy as well as training efficiency. Also, we demonstrate that the proposed approach achieves a tighter upper bound of robust risks than traditional efforts. The numerical experimental results in the IEEE 68-bus benchmark system validate our adversarial training in two scenarios when loads and control inputs vary randomly. The proposed method shows superior performance in accuracy and efficiency for different perturbed datasets. In addition, we testify the influence of different inputs on the robustness.","2691-4581","","10.1109/TAI.2023.3236377","Center for Nonlinear Studies; Laboratory Directed Research & Development; Los Alamos National Laboratory; U.S. Department of Energy; Advanced grid Modeling; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10015583","Adversarial training;fault location;natural perturbations;neural networks;physics-constrained;robustness","Perturbation methods;Training;Robustness;Power grids;Neural networks;Machine learning;Voltage measurement","","13","","35","IEEE","11 Jan 2023","March 2024","","IEEE","IEEE Journals"
"Power System Coherency via Taylor-Fourier Modal Extraction and Elbow-Based Clustering on Merging Costs","J. Ortiz-Bejar; J. Ortiz-Bejar; A. Zamora; M. R. A. Paternina; E. S. Tellez","INFOTEC, Aguascalientes, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; UNAM, Mexico City; INFOTEC, Aguascalientes, Mexico","2025 IEEE International Autumn Meeting on Power, Electronics and Computing (ROPEC)","3 Feb 2026","2025","9","","1","6","This paper addresses power system coherency by extracting oscillatory modal characteristics, which in turn inform a hierarchical agglomerative clustering (HAC) technique. The phase of the slower frequency modes is extracted from rotor speed measurements after a large disturbance occurs using a set of FIR filters built with the discrete-time Taylor-Fourier transform (DTTFT). These are clustered using the hierarchical agglomerative clustering (HAC) technique, with a subsequent optimal determination of the number of clusters guided by a customized Elbow heuristic, constructed explicitly over the HAC cluster merging distance/cost curve. Finally, the attained results demonstrate that the DTTFT’s noise tolerance under polluted conditions and the effectiveness of the HAC for properly clustering generating units in the 10-machine and 39-bus benchmark power grid.","2573-0770","979-8-3315-7673-8","10.1109/ROPEC68163.2025.11353970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11353970","Coherency;oscillatory modes;discrete time Taylor-Fourier transform;hierarchical agglomerative clustering;Elbow method","Finite impulse response filters;Merging;Rotors;Transforms;Benchmark testing;Power grids;Power electronics;Proposals;Velocity measurement;Elbow","","","","24","IEEE","3 Feb 2026","12-14 Nov. 2025","12-14 Nov. 2025","IEEE","IEEE Conferences"
"Control of Electromechanical Oscillations with Machine Learning","F. E. Reyes; A. Zamora; M. R. A. Paternina; J. Ortiz-Bejar; A. Sanchez","Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; UNAM, Mexico City; Universidad Michoacana de San Nicolas de Hidalgo, Morelia, Mexico; CINVESTAV, Guadalajara, Mexico","2024 IEEE PES Generation, Transmission and Distribution Latin America Conference and Industrial Exposition (GTDLA)","14 Mar 2025","2024","","","1","6","This paper uses the HACA clustering method to design electromechanical oscillation control using linear quadratic Gaussian (LQG) control applied to generator exciters and also applied to a static vars compensator (SVC) in a power system. The system is identified by the Eigensystem Realization Algorithm (ERA) for clustering and for tuning the LQG control that is added to the exciters or SVC. As a result, a damping of up to 7% is obtained in the inter-area mode of a test system.","","979-8-3315-3054-9","10.1109/GTDLA61236.2024.10913713","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913713","Machine Learning;Clustering;HACA;Inter-area oscillations;Damping oscillations control;Static Var Compensator;LQG","Damping;Machine learning algorithms;Design methodology;Static VAr compensators;Clustering algorithms;Machine learning;Generators;Power systems;Oscillators;Tuning","","","","35","IEEE","14 Mar 2025","11-13 Nov. 2024","11-13 Nov. 2024","IEEE","IEEE Conferences"
"Detection of Optimal Echocardiographic Video Segments Using Deep Learning","I. Perez-Ruiz; J. Perez-Gonzalez; A. Carrera-Pinzón; R. E.; R. H.; B. Y.; A. C. F.",Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM; Universidad Nacional de Colombia; Universidad Nacional de Colombia; Hospital Universitario Nacional de Colombia; Hospital Universitario Nacional de Colombia; Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas-UNAM,2025 21st International Symposium on Biomedical Image Processing and Analysis (SIPAIM),"18 Dec 2025","2025","","","1","4","The identification of optimal echocardiographic video segments is a critical initial step for reliable cardiac function assessment. This study focuses on the development and evaluation of deep learning models for the automated classification of correct versus incorrect echocardiographic planes in a video sequence, specifically for Subcostal Four-Chamber (S4C) views. A dataset comprising 10 S4C studies was used, from which frames were extracted and preprocessed. Preprocessing included metadata removal, resizing to 224×224 pixels, and data augmentation. The resulting images were divided into training (2068 images per class), validation (517 images per class), and test (200 images per class) sets. Two convolutional neural network architectures, VGG-16 and Vision Transformer (ViT), were trained and evaluated. The VGG-16 model, trained for 30 epochs, achieved a test accuracy of 0.98 and an Area Under the ROC Curve (AUC) of 1.00. The Vision Transformer, trained for 30 epochs, yielded a test accuracy of 0.89 and an AUC of 0.97. These preliminary results demonstrate the potential of deep learning models, particularly VGG-16, to accurately identify optimal frames in echocardiographic video sequences.","","979-8-3315-5456-9","10.1109/SIPAIM67325.2025.11283345","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11283345","","Deep learning;Training;Computer vision;Accuracy;Video sequences;Metadata;Transformers;Data augmentation;Reliability;Videos","","","","15","IEEE","18 Dec 2025","18-21 Nov. 2025","18-21 Nov. 2025","IEEE","IEEE Conferences"
"Optimization of Deep Learning Architectures for Accurate Prediction of Protein-Ligand Binding in Drug Discovery","J. M. Hernández Duarte; A. Y. Alarcón López; E. R. Ángeles Anguiano","Universidad Da Vinci, Ciudad de México, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico; Departamento de Ciencias Quimicas, FES Cuautitlán - UNAM, Cuautitlán Izcalli, Mexico",2025 IEEE Latin American School on Computational Intelligence and Robotics (SAIBOT),"22 Jan 2026","2025","","","131","135","Drug discovery is an intricate and costly process, in which the accurate prediction of protein-ligand binding affinity (BAP) represents a critical step. This systematic review article addresses the state of the art in this field, focusing on the evolution and optimization of deep learning (DL) architectures that have emerged as a robust alternative to traditional computational and experimental methods. A taxonomy is proposed that classifies DL models based on their data representation: structure-based models (such as convolutional and graph neural networks), sequence-based models, and hybrid and multimodal approaches. Comparative analysis highlights the superiority of architectures that integrate multimodal information and employ attention mechanisms, demonstrating improved predictive accuracy and generalization capabilities. Nonetheless, there are still issues, such as the limited interpretability of the model or the bias and scarcity of training data. Finally, future research directions emphasize the revolutionary potential of quantum computing, which promises to overcome computational and data limitations, and generative artificial intelligence, which enables de novo molecular design. This work directs the scientific community to the most promising research areas by offering a conceptual framework for comprehending the state of DL-driven BAP today.","","979-8-3315-8719-2","10.1109/SAIBOT67519.2025.00025","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=11344140","Drug discovery;Computational chemistry;Deep learning;Attention mechanisms;Quantum computing","Proteins;Deep learning;Quantum computing;Accuracy;Computational modeling;Taxonomy;Computer architecture;Data models;Drug discovery;Optimization","","","","21","IEEE","22 Jan 2026","28-31 Oct. 2025","28-31 Oct. 2025","IEEE","IEEE Conferences"
"PQ-SyDa: Power Quality Synthetic Disturbances DataSet","M. G. Juarez; A. Zamora; J. Ortiz-Bejar; J. C. Silva; J. Cerda; M. R. A. Paternina","U. Michoacana, Morelia, Mexico; U. Michoacana, Morelia, Mexico; U. Michoacana, Morelia, Mexico; U. Michoacana, Morelia, Mexico; U. Michoacana, Morelia, Mexico; UNAM, Mexico City","2024 IEEE PES Generation, Transmission and Distribution Latin America Conference and Industrial Exposition (GTDLA)","14 Mar 2025","2024","","","1","6","This paper presents a Phyton-based user-friendly graphical user interface (GUI) toolbox to synthetically generate power quality events dataset. This GUI is able to provide and export a versatile collection of tools designed specifically to create robust and realistic datasets for their utilization in the evaluation and testing of machine learning and deep learning algorithms for PQ events in power systems. A straightforward implementation is adopted to generate datasets with up to 29 different PQ events with automated label options. Numerical and graphical results demonstrate the effectiveness of the GUI.","","979-8-3315-3054-9","10.1109/GTDLA61236.2024.10913752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10913752","Power quality events generator;Python toolbox;Machine learning;Deep learning","Deep learning;Training;Machine learning algorithms;Power quality;Predictive models;Prediction algorithms;Classification algorithms;Power systems;Graphical user interfaces;Load modeling","","1","","8","IEEE","14 Mar 2025","11-13 Nov. 2024","11-13 Nov. 2024","IEEE","IEEE Conferences"
