indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
1,Fast procedure to compute empirical and Bernstein copulas,2024,"Hernández-Maldonado, Victor Miguel; Erdely, Arturo; Díaz-Viera, Martín; Rios, Leonardo","Victor Miguel Hernández-Maldonado: INFOTEC Centro Público de Investigación e Innovación en TIC, San Fernando 37, Col. Toriello Guerra, Ciudad de México, 14050, CDMX, Mexico | Arturo Erdely: Universidad Nacional Autónoma de México, FES Acatlán, Av. Jardines de San Mateo s/n, Sta Cruz Acatlán, Naucalpan de Juárez, 53150, Estado de México, Mexico | Martín Díaz-Viera: Instituto Mexicano del Petróleo, Eje Central Lázaro Cárdenas 152, San Bartolo Atepehuacan, Gustavo A. Madero, Ciudad de México, 07730, CDMX, Mexico | Leonardo Rios: Department of Biochemical Engineering, The Advanced Centre for Biochemical Engineering, University College London, Gower Street, London, WC1E 6BT, WC1H 6BT, London, United Kingdom",,N/D,0096-3003,10.1016/j.amc.2024.128827,https://doi.org/10.1016/j.amc.2024.128827,TC,,Data sets; Empirical copula; Non-parametrical; Bernstein copula; Join distribution; Propagation; Overlapping; Fast algorithm; Pseudo-code,"In this work, a novel technique for efficient computation of bivariate empirical copulas and, by extension, non-parametrical copulas. The algorithm addresses discrete and finite equations, integrating mathematical-statistical components. It introduces two novel concepts: Propagation and Overlapping, to enhance computations and their comprehension during empirical copula construction. The algorithm is presented in pseudo-code for its implementation in any programming language. Comparative performance assessments demonstrate computing speeds ranging from 60 to 250 times faster than the standard algorithm across multiple case studies. Recent research highlights the utility of copulas in Artificial Intelligence (AI) techniques for enhanced predictions. Existing studies center on parametric copulas, underscoring the significance of introducing a methodology for non-parametric copula implementation because this approach facilitates precise modeling of non-linear relationships among random variables, offering substantial improvements over conventional techniques, and boosting its integration, within the realm of artificial intelligence."
2,On some congruences and exponential sums,2024,"Garaev, Moubariz Z.; Shparlinski, Igor E.","Moubariz Z. Garaev: Centro de Ciencias Matemáticas, Universidad Nacional Autónoma de México, C.P. 58089, Morelia, Michoacán, Mexico | Igor E. Shparlinski: School of Mathematics and Statistics, University of New South Wales, Sydney, NSW 2052, Australia",,N/D,1071-5797,10.1016/j.ffa.2024.102451,https://doi.org/10.1016/j.ffa.2024.102451,TC,,Products of intervals and sets; Congruences; Exponential sums; Character sums,"Let ε > 0 be a fixed small constant, Fp be the finite field of p elements for prime p. We consider additive and multiplicative problems in Fp that involve intervals and arbitrary sets. Representative examples of our results are as follows. Let M be an arbitrary subset of Fp. If #M > p1/3+ε and H ≥ p2/3 or if #M > p3/5+ε and H ≥ p3/5+ε then all, but O(p1−δ) elements of Fp can be represented in the form hm with h ∈ [1, H] and m ∈ M, where δ > 0 depends only on ε. Furthermore, let X be an arbitrary interval of length H and s be a fixed positive integer. If H > p17/35+ε and #M > p17/35+ε, then the number T6(λ) of solutions to a six-variable congruence with terms mi/x_i^s satisfies an asymptotic formula of order H6(#M)6/p with error O(p−δ)."
3,AI-Enhanced Supercomputing for Next-Generation Astronomical Data Processing in Latin America: A Case Study of the ALMA Observatory,2025,"Lefranc, Gastón; Gatica, Gabriel; Vásquez, Edison; Peña, Mario","Gastón Lefranc: Pontificia Universidad Católica de Valparaíso, Avda. Brasil 2950, Valparaíso, zip 2430000, Chile | Gabriel Gatica: Startup I+D+i Inteligencia Artificial, ARTIFICYAN, Viña del Mar, Chile | Edison Vásquez: JhedAI Startup, Viña del Mar, Chile | Mario Peña: IIMAS-UNAM, Ciudad de México, México",,N/D,1877-0509,10.1016/j.procs.2025.08.019,https://doi.org/10.1016/j.procs.2025.08.019,TC,,Artificial Intelligence; Supercomputing; Radio Astronomy; ALMA Observatory; High-Performance Computing; GPU Acceleration; Data Processing,"This paper presents a proposal for improving the data processing workflow within an AI-powered supercomputing framework for the Atacama Large Millimetre/submillimeter Array (ALMA) Observatory. This framework aims to reduce processing times by 40% to 60%, improve image resolution, and increase data calibration accuracy. A high-performance computing (HPC) architecture with a GPU and artificial intelligence (AI) hardware for astronomical data management is described. The importance of such infrastructure for scientific advancement in developing countries is highlighted by analyzing implementation strategies, cost-benefit analyses, and technology transfer."
