indice,Titulo,Año,Autor_norm,Afiliacion1,Afiliacion2,ISBN,ISSN,Doi,URL,Area,Subarea,Keywords,Abstract
1,Emotion detection based on infrared thermography: A review of machine learning and deep learning algorithms,2025,Salvador Calderon-Uribe; Luis A. Morales-Hernandez; Veronica M. Guzman-Sandoval; Benjamin Dominguez-Trejo; Irving A. Cruz-Albarran,"Salvador Calderon-Uribe — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Queretaro, Campus San Juan del Rio, San Juan del Rio 76807, Mexico | Luis A. Morales-Hernandez — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Queretaro, Campus San Juan del Rio, San Juan del Rio 76807, Mexico | Veronica M. Guzman-Sandoval — Psychology/Psychology Faculty, University of Colima, Colima 28040, Mexico | Benjamin Dominguez-Trejo — Postgraduate Studies Division, Psychology Faculty, National Autonomous University of Mexico, Mexico City 04510, Mexico | Irving A. Cruz-Albarran — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Queretaro, Campus San Juan del Rio, San Juan del Rio 76807, Mexico; Artificial Intelligence Systems Applied to Biomedical and Mechanical Models, Faculty of Engineering, Autonomous University of Queretaro, Campus San Juan del Rio, San Juan del Rio 76807, Mexico",,N/D,1350-4495,10.1016/j.infrared.2024.105669,https://doi.org/10.1016/j.infrared.2024.105669,SIAV,,Emotion detection; Thermography; Region of interest; Machine learning; Deep learning,"Thermography has proven to be a valuable tool in the study of psychology and the understanding of emotional states, analyzing how they influence perception, thought and human behavior; the development of technologies capable of monitoring the emotional state of people has become an open field of research, with implications in areas such as robotics, marketing, education and, more specifically, medicine. The aim of this review is to provide an overview of the methods used for automatic identification of affective states using infrared thermography. In this work, we have reviewed most of the state-of-the-art articles published on this topic, specifically considering a methodology based on Machine Learning (ML) and Deep Learning (DL) models, focusing on the six most popular emotion categories used by consumers of emotion research: anger, disgust, fear, happiness, sadness, and surprise, using databases such as IRIS, NIST, VIRI, among others. The articles were analyzed in terms of the use of thermographic images to develop a methodology oriented to the detection of emotions, from identifying regions of interest (such as lips, eyebrows, nose, eyes, etc.) and correlating specific emotions with temperature variations within those regions, to using complex algorithms based on ML and DL. The results show that there is a significant increase in the use of infrared thermography as a tool for emotion detection, with a trend towards the use of DL algorithms in recent years, due to its ease in the process of automatic feature extraction and its versatility in pattern recognition from images, obtaining models with over 90% accuracy. Finally, the importance of these findings is emphasized, highlighting not only the challenges inherent in the need for robust data processing, but also the societal implications of ensuring that the data and conclusions are applicable and relevant in real-world contexts."
2,Real-time multi-label event categorization in the Brazilian interconnected power system,2025,Gabriel V. de S. Lopes; Antonio F. da C. de Aquino; Daniel Dotta; Diego Issicaba; Mario R. Arrieta Paternina,"Gabriel V. de S. Lopes — University of Campinas - UNICAMP, 13083-852 Campinas, SP, Brazil; INESC P&D Brasil, Florianópolis, SC, Brazil | Antonio F. da C. de Aquino — Federal University of Santa Catarina, Florianópolis, SC, Brazil | Daniel Dotta — University of Campinas - UNICAMP, 13083-852 Campinas, SP, Brazil | Diego Issicaba — Federal University of Santa Catarina, Florianópolis, SC, Brazil; INESC P&D Brasil, Florianópolis, Brazil | Mario R. Arrieta Paternina — National Autonomous University of Mexico - UNAM, Coyoacán, 04510 Mexico City, Mexico",,N/D,0142-0615,10.1016/j.ijepes.2025.111036,https://doi.org/10.1016/j.ijepes.2025.111036,SIAV,,Multi-label event classification; Convolutional neural networks; Phasor measurement unit; Event detection,"The increasing complexity of power systems, driven by the decentralization of generation and the growing demand for operational reliability, has reinforced the importance of Wide-Area Monitoring Systems (WAMS) for dynamic system analysis. Among WAMS applications, event detection and classification are essential for enabling timely and accurate responses to disturbances. However, event classification methodologies face significant challenges, such as the occurrence of multiple and sequential events, disturbance overlap, and a high degree of similarity among different classes. This work proposes a multi-label classification methodology based on Convolutional Neural Networks (CNNs), applied to events detected using a two-level robust approach consisting of the Discrete Wavelet Transform-based spectral analysis, followed by a deep neural network (DNN) strategy that prevents false alarms. The main contributions include: (i) the construction of a multi-label dataset comprising 11,205 real events from the Brazilian Interconnected Power System (BIPS), covering Line Tripping (LnT), Electromechanical Oscillations (EO), Loss of Load (LoL) and Generation Tripping (GT); (ii) the development of a classification model based solely on real synchrophasor data; and (iii) its experimental validation during six months of online operation in the BIPS, including common challenges associated with Phasor Measurement Unit (PMU) data, such as noise, missing data, and synchronization errors. The model achieved a Hamming loss of 0.082, correctly classifying 91.8% of the events during deployment. These results demonstrate the effectiveness and robustness of the proposed approach in operational contexts, contributing to faster and more reliable decision-making in power system control centers."
3,Advanced Dual-Branch U-Net Decoder for Precise and Robust Surgical Instrument and Organ Segmentation,2025,Rodrigo Eduardo Arevalo-Ancona; Daniel Haro-Mendoza; Manuel Cedillo-Hernandez; Victor J. Gonzalez-Villela,"Rodrigo Eduardo Arevalo-Ancona — Instituto Politécnico Nacional SEPI ESIME Culhuacán, Av. Santa Ana 1000 Culhuacán CTM V, 04440 CDMX, Mexico | Daniel Haro-Mendoza — Universidad Nacional Autónoma de México, Faculty of Engineering, Department of Mechatronics, Circuito Exterior, Av. Universidad, CDMX 04510, Mexico | Manuel Cedillo-Hernandez — Instituto Politécnico Nacional SEPI ESIME Culhuacán, Av. Santa Ana 1000 Culhuacán CTM V, 04440 CDMX, Mexico | Victor J. Gonzalez-Villela — Universidad Nacional Autónoma de México, Faculty of Engineering, Department of Mechatronics, Circuito Exterior, Av. Universidad, CDMX 04510, Mexico",,N/D,1746-8094,10.1016/j.bspc.2025.108348,https://doi.org/10.1016/j.bspc.2025.108348,SIAV,,Surgical instrument segmentation; Organ segmentation; Deep learning for medical imaging; Computer-assisted surgery; Dual branch network; U-Net,"The accurate segmentation of surgical instruments and organs is crucial for improving the safety, precision, and efficiency of laparoscopic and robot-assisted surgeries, where real-time guidance and error reduction are paramount. Surgical environments present significant challenges, such as image noise, organ deformation, and tool occlusion, making precise segmentation difficult. This paper presents a surgical image segmentation approach based on a modified U-Net model. The encoder of the neural network used residual blocks, and the decoder architecture is based on a dual-branch model to improve the segmentation performance. One branch focuses on segmenting surgical instruments, while the other on the intervened organ. This design ensures the detection of specific features from the surgical instruments and organs, improving segmentation accuracy. Experimental results evaluate the performance of the proposed neural network model using real surgical datasets. The proposed method achieved superior results, with a mean Intersection over Union (IoU) of 92% for surgical instruments segmentation and 96% for organ segmentation. These findings demonstrate the robustness of the proposed model in challenging surgical environments."
4,An integrated monitoring system based on deep learning tools for industrial process,2024,Adrián Rodríguez-Ramos; Cristina Verde; Orestes Llanes-Santiago,"Adrián Rodríguez-Ramos — Department of Automation and Computing, Universidad Tecnológica de la Habana José Antonio Echeverría, Cujae, La Habana, Cuba | Cristina Verde — Engineering Institute, Universidad Nacional Autónoma de México (UNAM), Distrito Federal, Mexico | Orestes Llanes-Santiago — Department of Automation and Computing, Universidad Tecnológica de la Habana José Antonio Echeverría, Cujae, La Habana, Cuba",,N/D,2405-8963,10.1016/j.ifacol.2024.07.212,https://doi.org/10.1016/j.ifacol.2024.07.212,SIAV,,Industry 4.0; Cybersecurity; Fault diagnosis; Deep learning,"The Industry 4.0 initiative aims to obtain high levels of productivity and efficiency, more competitive final products, and compliance with demanding regulations related to industrial safety and cybersecurity. To achieve these goals, industrial systems must be equipped with condition monitoring systems for the early detection and localization of cyberattacks and faults. This paper proposes a robust condition-monitoring strategy to detect and locate faults and cyberattacks in an integrate way using Deep Learning algorithms. The proposal was validated using a Tennessee Eastman (TE) process with excellent results. The proposed strategy was compared with other condition monitoring schemes showing a better performance."
5,Improving CNN interpretability and evaluation via alternating training and regularization in chest CT scans,2025,Rodrigo Ramos-Díaz; Jesús García-Ramírez; Jimena Olveres; Boris Escalante-Ramírez,"Rodrigo Ramos-Díaz — Facultad de Ingeniería, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico | Jesús García-Ramírez — Facultad de Ingeniería, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico | Jimena Olveres — Facultad de Ingeniería, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico; Centro de Estudios en Computación Avanzada, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico | Boris Escalante-Ramírez — Facultad de Ingeniería, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico; Centro de Estudios en Computación Avanzada, Universidad Nacional Autónoma de Mexico, Av. Universidad 3000, Coyoacan, Mexico City, 04510, Mexico",,N/D,2666-5212,10.1016/j.ibmed.2025.100211,https://doi.org/10.1016/j.ibmed.2025.100211,SIAV,,Computer vision; CNN; Deep learning; Interpretability; Image classification; Computerized tomography; Explainable AI,"Interpretable machine learning is an emerging trend that holds significant importance, considering the growing impact of machine learning systems on society and human lives. Many interpretability methods are applied in CNN after training to provide deeper insights into the outcomes, but only a few have tried to promote interpretability during training. The aim of this experimental study is to investigate the interpretability of CNN. This research was applied to chest computed tomography scans, as understanding CNN predictions has particular importance in the automatic classification of medical images. We attempted to implement a CNN technique aimed at improving interpretability by relating filters in the last convolutional to specific output classes. Variations of such a technique were explored and assessed using chest CT images for classification based on the presence of lungs and lesions. A search was conducted to optimize the specific hyper-parameters necessary for the evaluated strategies. A novel strategy is proposed employing transfer learning and regularization. Models obtained with this strategy and the optimized hyperparameters were statistically compared to standard models, demonstrating greater interpretability without a significant loss in predictive accuracy. We achieved CNN models with improved interpretability, which is crucial for the development of more explainable and reliable AI systems."
