"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Abstract","Author Keywords","Index Keywords","ISSN","ISBN","CODEN","Document Type","Publication Stage","Open Access","Source","EID"
"Tamayo Castro C.D.; Bory Reyes J.; Abreu Blaya R.","Tamayo Castro, Carlos Daniel (57190737745); Bory Reyes, Juan (56041797600); Abreu Blaya, Ricardo (56041922900)","57190737745; 56041797600; 56041922900","Reduction procedure for obtaining solutions of the scalar additive Jump problem and Riemann boundary value problem in vectorial Clifford analysis","2024","Mathematical Methods in the Applied Sciences","47","11","","8611","8625","0","10.1002/mma.10034","https://www.scopus.com/pages/publications/85188658795?origin=resultslist","Facultad de Ciencias, Universidad Nacional Autónoma de México, Mexico City, Mexico; SEPI-ESIME, Instituto Politécnico Nacional, Mexico City, Mexico; Facultad de Matemáticas, Universidad Autónoma de Guerrero, Chilpancingo, Mexico; Investigador Invitado, Universidad UTE, Quito, Ecuador","Tamayo Castro C.D., Facultad de Ciencias, Universidad Nacional Autónoma de México, Mexico City, Mexico; Bory Reyes J., SEPI-ESIME, Instituto Politécnico Nacional, Mexico City, Mexico; Abreu Blaya R., Facultad de Matemáticas, Universidad Autónoma de Guerrero, Chilpancingo, Mexico, Investigador Invitado, Universidad UTE, Quito, Ecuador","In this paper, we study existence of solutions to the scalar additive Jump problem and the Riemann boundary value problems in the context of vectorial Clifford analysis on domains with fractal boundaries. A reduction procedure is applied with great effectiveness to find the solution of the problems. © 2024 The Authors. Mathematical Methods in the Applied Sciences published by John Wiley & Sons Ltd.","Cauchy-Riemann and Dirac operators; Clifford analysis; fractal boundaries; Riemann boundary value problem","Additives; Fractals; Partial differential equations; % reductions; Applied science; Boundary-value problem; Cauchy-riemann and dirac operator; Clifford analysis; Dirac operators; Existence of Solutions; Fractal boundaries; Mathematical method; Riemann boundary value problem; Boundary value problems","01704214","","MMSCD","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85188658795"
"Serkin L.; Belyaeva T.L.","Serkin, Leonid (30267938000); Belyaeva, Tatyana L. (55993786600)","30267938000; 55993786600","Physics-Informed Neural Networks for Higher-Order Nonlinear Schrödinger Equations: Soliton Dynamics in External Potentials","2025","Mathematics","13","11","1882","","","6","10.3390/math13111882","https://www.scopus.com/pages/publications/105007771323?origin=resultslist","Facultad de Ciencias, Universidad Nacional Autónoma de México, Ciudad Universitaria, Circuito Exterior s/n, Coyoacán, Mexico City, 04510, Mexico; Universidad Autónoma del Estado de México, Av. Instituto Literario 100, Toluca, 50000, Mexico","Serkin L., Facultad de Ciencias, Universidad Nacional Autónoma de México, Ciudad Universitaria, Circuito Exterior s/n, Coyoacán, Mexico City, 04510, Mexico; Belyaeva T.L., Universidad Autónoma del Estado de México, Av. Instituto Literario 100, Toluca, 50000, Mexico","This review summarizes the application of physics-informed neural networks (PINNs) for solving higher-order nonlinear partial differential equations belonging to the nonlinear Schrödinger equation (NLSE) hierarchy, including models with external potentials. We analyze recent studies in which PINNs have been employed to solve NLSE-type evolution equations up to the fifth order, demonstrating their ability to obtain one- and two-soliton solutions, as well as other solitary waves with high accuracy. To provide benchmark solutions for training PINNs, we employ analytical methods such as the nonisospectral generalization of the AKNS scheme of the inverse scattering transform and the auto-Bäcklund transformation. Finally, we discuss recent advancements in PINN methodology, including improvements in network architecture and optimization techniques. © 2025 by the authors.","external potentials; NLSE; PINN; solitons","","22277390","","","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105007771323"
"Galo-Mendoza L.; López-García M.","Galo-Mendoza, Leandro (58106376600); López-García, Marcos (56284575000)","58106376600; 56284575000","Boundary controllability for a 1D degenerate parabolic equation with a Robin boundary condition","2024","Mathematics of Control, Signals, and Systems","36","3","","675","705","4","10.1007/s00498-024-00383-8","https://www.scopus.com/pages/publications/85189479053?origin=resultslist","Instituto de Matemáticas-Unidad Cuernavaca, Universidad Nacional Autónoma de México, Av. Universidad S/N, Morelos, Cuernavaca, 62210, Mexico","Galo-Mendoza L., Instituto de Matemáticas-Unidad Cuernavaca, Universidad Nacional Autónoma de México, Av. Universidad S/N, Morelos, Cuernavaca, 62210, Mexico; López-García M., Instituto de Matemáticas-Unidad Cuernavaca, Universidad Nacional Autónoma de México, Av. Universidad S/N, Morelos, Cuernavaca, 62210, Mexico","In this paper, we prove the null controllability of a one-dimensional degenerate parabolic equation with a weighted Robin boundary condition at the left endpoint, where the potential has a singularity. We use some results from the singular Sturm–Liouville theory to show the well-posedness of our system. We obtain a spectral decomposition of a degenerate parabolic operator with Robin conditions at the endpoints, we use Fourier–Dini expansions and the moment method introduced by Fattorini and Russell to prove the null controllability and to obtain an upper estimate of the cost of controllability. We also get a lower estimate of the cost of controllability by using a representation theorem for analytic functions of exponential type. © The Author(s) 2024.","Boundary controllability; Degenerate parabolic equation; Moment method; Robin boundary condition; Sturm–Liouville theory","Boundary conditions; Controllability; Cost benefit analysis; Cost estimating; Partial differential equations; 30e05; 34b24; 35k65; 93b05; 93b60; Boundary controllability; Degenerate parabolic equation; Moments method; Robin boundary conditions; Sturm-Liouville; Sturm–liouville theory; Method of moments","09324194","","MCSYE","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85189479053"
