longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote,Afiliacion1,Afiliacion2
Academic Search Ultimate,asn,188360452,Kernel-based regularization for photoacoustic pressure reconstructiona).,"Photoacoustic tomography (PAT) is a promising imaging technique that combines the high spatial resolution of ultrasound with the high contrast of optical imaging. One of the challenges in PAT is the ill-posed nature of the inverse problem, where limited measurement data and noise often lead to inaccurate reconstructions. This work introduces a kernel-based regularization (KBR) approach for model-based reconstruction algorithms in photoacoustic (PA) imaging. The proposed method leverages kernel-induced feature space to enforce smoothness and spatial coherence in the reconstructed images, thereby improving the robustness to noise and data sparsity. By incorporating prior knowledge of the signal dynamics for solving the PA inverse problem, KBR enhances the reconstruction fidelity, especially in regions with low signal-to-noise ratio. Numerical experiments and phantom studies demonstrate that the proposed algorithm outperforms traditional regularization techniques, such as Tikhonov and total variation regularization, regarding reconstruction accuracy and computation speed. The results suggest KBR provides a powerful tool for addressing the inherent challenges in PA image reconstruction, offering potential improvements in several applications.",20250901,"Ramírez-Chavarría, Roberto G. ; Santamaría-Padilla, Luis ; Colín-García, Marco P. ; Pérez-Pacheco, Argelia ; Quispe-Siccha, Rosa M.",Article,Academic Journal,Sep2025,true,Journal of the Acoustical Society of America,Image reconstruction ; Inverse problems ; Signal processing ; Acoustic imaging ; Empirical research ; Mathematical regularization ; Robust statistics,JOUR,,,0001-4966,,,,,eng,American Institute of Physics,2505,2495,11,158,3,10.1121/10.0039382,,4CN,,https://research.ebsco.com/plink/c9b8ca1e-5f10-3061-b99a-3960d574f8c8,,,,,"Ramírez-Chavarría, Roberto G. — Instituto de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México 04510, México | Santamaría-Padilla, Luis — Instituto de Ingeniería, Universidad Nacional Autónoma de México, Ciudad de México 04510, México | Colín-García, Marco P. — Instituto de Ciencias Aplicadas y Tecnología, Universidad Nacional Autónoma de México, Ciudad de México 04510, México | Pérez-Pacheco, Argelia — Hospital General de México Dr. Eduardo Liceaga, Unidad de Investigación y Desarrollo Tecnológico, Ciudad de México 06720, México | Quispe-Siccha, Rosa M. — Hospital General de México Dr. Eduardo Liceaga, Unidad de Investigación y Desarrollo Tecnológico, Ciudad de México 06720, México",
Academic Search Ultimate,asn,189530119,Efficient and reliable spike sorting from neural recordings with UMAP-based unsupervised nonlinear dimensionality reduction.,"Spike sorting is one of the cornerstones of extracellular electrophysiology. By leveraging advanced signal processing and data analysis techniques, spike sorting makes it possible to detect, isolate, and map single neuron spiking activity from both in vivo and in vitro extracellular electrophysiological recordings. A crucial step of any spike sorting pipeline is to reduce the dimensionality of the recorded spike waveform data. Reducing the dimensionality of the processed data is a near-universal practice, fundamentally motivated by the use of clustering algorithms responsible to detect, isolate, and sort the recorded putative neurons. In this paper, we propose and illustrate on both synthetic and experimental data that employing the nonlinear dimensionality reduction technique Uniform Manifold Approximation and Projection (UMAP) can drastically improve the performance, efficiency, robustness, and scalability of spike sorting pipelines without increasing their computational cost. We show how replacing the linear or ad hoc, expert-defined, supervised nonlinear dimensionality reduction methods commonly used in spike sorting pipelines by the unsupervised, mathematically grounded, nonlinear dimensionality reduction method provided by UMAP drastically increases the number of correctly sorted neurons, makes the identification of quieter, seldom spiking neurons more reliable, enables deeper and more precise explorations and analysis of the neural code, and paves new ways toward more efficient and end-to-end automatable spike sorting pipelines of large-scale extracellular neural recording as those produced by high-density multielectrode arrays. Spike sorting makes it possible to detect and isolate single-neuron spiking activity from extracellular electrophysiological recordings. This study shows that replacing traditional spike-sorting methods with UMAP, a nonlinear unsupervised approach, enhances spike sorting accuracy, efficiency, and scalability, enabling reliable detection of rarely spiking neurons and paving the way for automated analysis of large-scale electrophysiological data.",20251124,"Suárez-Barrera, Daniel ; Bayones, Lucas ; Encinas-Rodríguez, Norberto ; Parra, Sergio ; Monroy, Viktor ; Pujalte, Sebastián ; Andrade-Ortega, Bernardo ; Díaz, Héctor ; Alvarez, Manuel ; Zainos, Antonio ; Franci, Alessio ; Rossi-Pool, Román",Article,Academic Journal,11/24/2025,true,PLoS Biology,Electrophysiology ; Dimensional reduction algorithms ; Signal separation ; Data analysis ; Clustering algorithms,JOUR,,,1544-9173,,,,,eng,Public Library of Science,28,1,28,23,11,10.1371/journal.pbio.3003527,,RXN,,https://research.ebsco.com/plink/17b9d003-c713-3e39-8689-3ca070bb09c4,,,,,"Suárez-Barrera, Daniel — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Bayones, Lucas — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Encinas-Rodríguez, Norberto — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Parra, Sergio — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México; Montefiore Institute, University of Liège, Liège, Belgique | Monroy, Viktor — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Pujalte, Sebastián — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Andrade-Ortega, Bernardo — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Díaz, Héctor — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Alvarez, Manuel — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Zainos, Antonio — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México | Franci, Alessio — Montefiore Institute, University of Liège, Liège, Belgique; WEL Research Institute, Wavre, Belgique | Rossi-Pool, Román — Instituto de Fisiología Celular, Neurociencias, Universidad Nacional Autónoma de México, Ciudad de México, México; Centro de Ciencias de la Complejidad, Universidad Nacional Autónoma de México, Ciudad de México, México",
Academic Search Ultimate,asn,178776404,An Improved Object Detection Algorithm Based on the Hessian Matrix and Conformable Derivative.,"In this paper, a newfangled technique for edge detection that combines the Khalil conformable derivative and the Hessian matrix is developed and experimentally validated. The following main aspects are considered: (i) to attenuate image noise a Gaussian kernel inspired by the Khalil conformable derivative was developed. (ii) The spatial derivatives of the image gray level are calculated via the Khalil derivative, which is suitable for maintaining object contours and texture information even in low-contrast and resolution images. (iii) The conformable Hessian matrix is obtained from these image derivatives, generating continuous, thicker, and brighter edges. Our operator is compared with some existing techniques. Simulation results on different test images confirm a greater robustness to noise by our operator as well as a better visual quality of the edge maps obtained. This statement is validated through a comparative analysis based on peak signal-to-noise ratio and edge-strength-similarity-based image quality. In addition, it is applied in medical image processing and analysis tasks such as mammogram images, computed tomography scans, and magnetic resonance imaging for identification tasks of middle cerebral artery aneurysms, calcifications and breast cancer, proliferative Diabetic Retinopathy, and cerebral arteriovenous malformations. According to our findings, the conformable operator allows better visual identification of the structure of these conditions, improving the accuracy of clinical diagnosis and its subsequent monitoring.",20240801,"Lavín-Delgado, J. E. ; Solís-Pérez, J. E. ; Gómez-Aguilar, J. F. ; Razo-Hernández, J. R. ; Etemad, Sina ; Rezapour, Shahram",Article,Academic Journal,Aug2024,true,"Circuits, Systems & Signal Processing",Cerebral arteriovenous malformations ; Magnetic resonance imaging ; Object recognition (Computer vision) ; Hessian matrices ; Calcifications of the breast ; Diagnostic Imaging Centers,JOUR,,,0278-081X,,,,,eng,Springer Nature,5047,4991,57,43,8,10.1007/s00034-024-02669-3,,130U,,https://research.ebsco.com/plink/ee031382-8d04-38c2-8db9-489f71154d5d,,,,,"Lavín-Delgado, J. E. — Universidad Politécnica del Estado de Guerrero, Dirección de Ingeniería en Redes y Telecomunicaciones, Taxco de Alarcón, Guerrero, México | Solís-Pérez, J. E. — Escuela Nacional de Estudios Superiores Unidad Juriquilla, Universidad Nacional Autónoma de México, Blvd. Juriquilla 3001, 76230 Juriquilla, Querétaro, México | Gómez-Aguilar, J. F. — Centro de Investigación en Ingeniería y Ciencias Aplicadas, Universidad Autónoma del Estado de Morelos, Cuernavaca, Morelos, México | Razo-Hernández, J. R. — Tecnológico Nacional de México/ITESI, Departamento de Ingeniería Electromecánica, Irapuato, Guanajuato, México | Etemad, Sina — Department of Mathematics, Azarbaijan Shahid Madani University, Tabriz, Iran | Rezapour, Shahram — Department of Mathematics, Azarbaijan Shahid Madani University, Tabriz, Iran",
Academic Search Ultimate,asn,177532804,Intelligent MRI diagnosis of neurological alterations in infants from 4 to 12 months.,"Magnetic resonance imaging is an essential tool for the identification of neurological problems since it provides relevant information on brain development. The aim of the present work was the detection of neurological alterations in newborns from 4 to 12 months of age by segmentation and analysis of lateral ventricles in magnetic resonance images. For this purpose, an automated deep approach based on U‐net is proposed to segment the cerebral ventricles of the newborn. Subsequently, for these regions, features were extracted based on the patient's clinical history and on the shape (area, roundness, normalized central moment, among others) and pixel intensity (mean gray value, contrast level, among others). Once the features were extracted, different types of intelligent models (Logistic Regression, k‐Nearest Neighbors (kNN), and a Convolutional Neural Network) were assessed to detect the presence of neurological alterations. The segmentation phase of the system was tested on 50 patients and the classification phase on 28 patients (11 healthy, 17 with neurological changes). The results show a DICE similarity coefficient of 0.89 and a volume ratio of 1.05 for the segmentation stage and an accuracy of 98%, precision of 100%, sensitivity of 92%, and specificity of 100% for the classification stage using kNN. The last one proved to be the most computationally feasible model, due to the time required for training and inference (0.36 s and 35.2e‐4 s, respectively), as well as the consumption of computational resources (0.1 GB RAM CPU). In conclusion, it is possible to detect neurological alterations in newborns aged 4 to 12 months by segmenting and classifying the lateral ventricles in magnetic resonance images, using image processing techniques, the U‐net, as well as the kNN algorithm. This proposed methodology could play an important role in the early diagnosis and treatment of neurological disorders.",20240501,"Calderon‐Uribe, Salvador ; Morales‐Hernandez, Luis A. ; De Leo‐Jimenez, Jose O. ; Resendiz‐Ochoa, Emmanuel ; Toledano‐Ayala, Manuel ; Cruz‐Albarran, Irving A.",Article,Academic Journal,May2024,true,International Journal of Imaging Systems & Technology,Convolutional neural networks ; Magnetic resonance imaging ; Feature extraction ; Image processing ; Cerebral ventricles ; Photofinishing Laboratories (except One-Hour) ; One-Hour Photofinishing ; Diagnostic Imaging Centers,JOUR,,,0899-9457,,,,,eng,Wiley-Blackwell,17,1,17,34,3,10.1002/ima.23074,,BWI,,https://research.ebsco.com/plink/2f113ab2-41ee-362b-b506-41e9c6f88920,,,,,"Calderon‐Uribe, Salvador — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México | Morales‐Hernandez, Luis A. — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México | De Leo‐Jimenez, Jose O. — Neurodevelopment Research Unit, Institute of Neurobiology, National Autonomous University of Mexico, Querétaro, México | Resendiz‐Ochoa, Emmanuel — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México; AI Systems Applied to Biomedical and Mechanical Models, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México | Toledano‐Ayala, Manuel — Research and Postgraduate Division, Faculty of Engineering, Autonomous University of Querétaro, Querétaro, México | Cruz‐Albarran, Irving A. — Laboratory of Artificial Vision and Thermography/Mechatronics, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México; AI Systems Applied to Biomedical and Mechanical Models, Faculty of Engineering, Autonomous University of Querétaro, San Juan del Río, Querétaro, México",
Academic Search Ultimate,asn,183051014,Emotion detection based on infrared thermography: A review of machine learning and deep learning algorithms.,"• Early recognition of emotions can benefit emotional health and well-being. • Thermography and artificial intelligence can be used together to detect emotions. • The use of DL and ML improve the automatic detection of regions of interest. • Interdisciplinary work facilitates the study and detection of emotions. Thermography has proven to be a valuable tool in the study of psychology and the understanding of emotional states, analyzing how they influence perception, thought and human behavior; the development of technologies capable of monitoring the emotional state of people has become an open field of research, with implications in areas such as robotics, marketing, education and, more specifically, medicine. The aim of this review is to provide an overview of the methods used for automatic identification of affective states using infrared thermography. In this work, we have reviewed most of the state-of-the-art articles published on this topic, specifically considering a methodology based on Machine Learning (ML) and Deep Learning (DL) models, focusing on the six most popular emotion categories used by consumers of emotion research: anger, disgust, fear, happiness, sadness, and surprise, using databases such as IRIS, NIST, VIRI, among others. The articles were analyzed in terms of the use of thermographic images to develop a methodology oriented to the detection of emotions, from identifying regions of interest (such as lips, eyebrows, nose, eyes, etc.) and correlating specific emotions with temperature variations within those regions, to using complex algorithms based on ML and DL. The results show that there is a significant increase in the use of infrared thermography as a tool for emotion detection, with a trend towards the use of DL algorithms in recent years, due to its ease in the process of automatic feature extraction and its versatility in pattern recognition from images, obtaining models with over 90% accuracy. Finally, the importance of these findings is emphasized, highlighting not only the challenges inherent in the need for robust data processing, but also the societal implications of ensuring that the data and conclusions are applicable and relevant in real-world contexts.",20250301,"Calderon-Uribe, Salvador ; Morales-Hernandez, Luis A. ; Guzman-Sandoval, Veronica M. ; Dominguez-Trejo, Benjamin ; Cruz-Albarran, Irving A.",Article,Academic Journal,Mar2025,true,Infrared Physics & Technology,Pattern recognition systems ; Machine learning ; Emotion recognition ; Artificial intelligence ; Deep learning ; Electronic noses ; Eye tracking,JOUR,,,1350-4495,,,,,eng,Elsevier B.V.,N.PAG,N.PAG,,145,,10.1016/j.infrared.2024.105669,,3LM,,https://research.ebsco.com/plink/6afb3f65-d298-3425-9004-79548a3dc81c,,,,,"Calderon-Uribe, Salvador — afiliación no recuperada en la fuente externa consultada | Morales-Hernández, Luis A. — afiliación no recuperada en la fuente externa consultada | Guzmán-Sandoval, Verónica M. — University of Colima | Domínguez-Trejo, Benjamin — National Autonomous University of Mexico | Cruz-Albarran, Irving A. — afiliación no recuperada en la fuente externa consultada",
Academic Search Ultimate,asn,178168245,A three-dimensional extension of the slope chain code: analyzing the tortuosity of the flagellar beat of human sperm.,"In the realm of 3D image processing, accurately representing the geometric nuances of line curves is crucial. Building upon the foundation set by the slope chain code, which adeptly represents intricate two-dimensional curves using an array capturing the exterior angles at each vertex, this study introduces an innovative 3D encoding method tailored for polygonal curves. This 3D encoding employs parallel slope and torsion chains, ensuring invariance to common transformations like translations, rotations, and uniform scaling, while also demonstrating robustness against mirror imaging and variable starting points. A hallmark feature of this method is its ability to compute tortuosity, a descriptor of curve complexity or winding nature. By applying this technique to biomedical engineering, we delved into the flagellar beat patterns of human sperm. These insights underscore the versatility of our 3D encoding across diverse computer vision applications.",20240901,"Bribiesca-Sánchez, Andrés ; Guzmán, Adolfo ; Montoya, Fernando ; Díaz-Guerrero, Dan S. ; Hernández, Haydeé O. ; Hernández-Herrera, Paul ; Darszon, Alberto ; Corkidi, Gabriel ; Bribiesca, Ernesto",Article,Academic Journal,Sep2024,true,Pattern Analysis & Applications,,JOUR,,,1433-7541,,,,,eng,Springer Nature,17,1,17,27,3,10.1007/s10044-024-01286-9,,O4V,,https://research.ebsco.com/plink/d10ba92a-c25e-3646-a8d4-010fc1110817,,,,,"Bribiesca-Sánchez, Andrés — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México; Posgrado en Ciencia e Ingeniería de la Computación, Universidad Nacional Autónoma de México, Ciudad de México, México | Guzmán, Adolfo — Centro de Investigación en Computación, Instituto Politécnico Nacional, Ciudad de México, México | Montoya, Fernando — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México | Díaz-Guerrero, Dan S. — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México | Hernández, Haydeé O. — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México; Posgrado en Ciencia e Ingeniería de la Computación, Universidad Nacional Autónoma de México, Ciudad de México, México | Hernández-Herrera, Paul — Facultad de Ciencias, Universidad Autónoma de San Luis Potosí, San Luis Potosí, México | Darszon, Alberto — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México | Corkidi, Gabriel — Instituto de Biotecnología, Universidad Nacional Autónoma de México, Cuernavaca, Morelos, México | Bribiesca, Ernesto — Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, Ciudad de México, México",
Academic Search Ultimate,asn,182450698,"Comparison of Manual, Automatic, and Voice Control in Wheelchair Navigation Simulation in Virtual Environments: Performance Evaluation of User and Motion Sickness.","Mobility is essential for individuals with physical disabilities, and wheelchairs significantly enhance their quality of life. Recent advancements focus on developing sophisticated control systems for effective and efficient interaction. This study evaluates the usability and performance of three wheelchair control modes manual, automatic, and voice controlled using a virtual reality (VR) simulation tool. VR provides a controlled and repeatable environment to assess navigation performance and motion sickness across three scenarios: supermarket, museum, and city. Twenty participants completed nine tests each, resulting in 180 trials. Findings revealed significant differences in navigation efficiency, distance, and collision rates across control modes and scenarios. Automatic control consistently achieved faster navigation times and fewer collisions, particularly in the supermarket. Manual control offered precision but required greater user effort. Voice control, while intuitive, resulted in longer distances traveled and higher collision rates in complex scenarios like the city. Motion sickness levels varied across scenarios, with higher discomfort reported in the city during voice and automatic control. Participant feedback, gathered via a Likert scale questionnaire, highlighted the potential of VR simulation for evaluating user comfort and performance. This research underscores the advantages of VR-based testing for rapid prototyping and user-centered design, offering valuable insights into improving wheelchair control systems. Future work will explore adaptive algorithms to enhance usability and accessibility in real world applications.",20250115,"Pedroza-Santiago, Enrique Antonio ; Quiroz-Ibarra, José Emilio ; Bojorges-Valdez, Erik René ; Padilla-Castañeda, Miguel Ángel",Article,Academic Journal,Jan2025,true,Sensors (14248220),Motion sickness ; Quasimolecules ; User interfaces ; Rapid prototyping ; Disabilities,JOUR,,,1424-8220,,,,,eng,MDPI,,530,,25,2,10.3390/s25020530,,1XDI,,https://research.ebsco.com/plink/772b3126-5a4b-36d1-8c3b-f4ec889e4c31,,,,,"Pedroza-Santiago, Enrique Antonio — Instituto de Investigación Aplicada y Tecnología, Universidad Iberoamericana, Ciudad de México C.P. 01376, México | Quiroz-Ibarra, José Emilio — Instituto de Investigación Aplicada y Tecnología, Universidad Iberoamericana, Ciudad de México C.P. 01376, México | Bojorges-Valdez, Erik René — Departamento de Estudios en Ingeniería para la Innovación, Universidad Iberoamericana, Ciudad de México C.P. 01376, México | Padilla-Castañeda, Miguel Ángel — Instituto de Ciencias Aplicadas y Tecnología, Universidad Nacional Autónoma de México, Ciudad de México C.P. 04510, México",
Academic Search Ultimate,asn,184749138,Proposal of a Methodology Based on Using a Wavelet Transform as a Convolution Operation in a Convolutional Neural Network for Feature Extraction Purposes.,"Using methodological tools to construct feature extraction from multidimensional data is challenging. Different treatments are required to build a coherent representation with those features that can be attenuated by various phenomena inherent to the observed process. It is interesting to note that in this methodological generation, several methods converge, such as Wavelet transform, focusing on convolution processing, windowed data shifting, and classification via Self-Organizing Maps. Likewise, a case study is presented in this work, allowing us to understand the scope of this methodological tool using an information cube to detect common features, as discussed previously.",20250401,"Pérez-Quezadas, Nora Isabel ; Benítez-Pérez, Héctor ; Durán-Chavesti, Adrián",Article,Academic Journal,Apr2025,true,Algorithms,Convolutional neural networks ; Discrete wavelet transforms ; Wavelet transforms ; Feature extraction ; Self-organizing maps,JOUR,,,1999-4893,,,,,eng,MDPI,,221,,18,4,10.3390/a18040221,,B03W,,https://research.ebsco.com/plink/bd624fc3-dd8e-343c-b0da-732f0f435cbf,,,,,"Pérez-Quezadas, Nora Isabel — Departamento de Ingeniería de Sistemas Computacionales y Automatización, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, Ciudad de México 04510, México | Benítez-Pérez, Héctor — Departamento de Ingeniería de Sistemas Computacionales y Automatización, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, Ciudad de México 04510, México | Durán-Chavesti, Adrián — Departamento de Ingeniería de Sistemas Computacionales y Automatización, Instituto de Investigaciones en Matemáticas Aplicadas y en Sistemas, Universidad Nacional Autónoma de México, Ciudad de México 04510, México",
Academic Search Ultimate,asn,187285875,"Usability, sense of presence, and performance of a virtual reality emotion recognition task.","Virtual reality (VR) has been proposed as a tool that could fulfill some of the limitations in emotion recognition (ER) assessment. Our research group created a VR task (VR-Tóol) for ER assessment. The aims of this study were to assess the usability, sense of presence, and acceptability of the VR-Tóol; to describe the performance of a VR-Tóol setup task and to examine the association between VR-Tóol performance and empathy. Forty-six healthy participants were assessed. A semi-structured interview, the Symptom Checklist-90 (SCL-90), the Cognitive and Affective Empathy Test (TECA), and the ICT Use Questionnaire (ICTUQ) were administered. Subsequently, a VR-Tóol protocol was applied. Finally, the System Usability Scale (SUS), Igroup Presence Questionnaire (IPQ), and a Motivation Questionnaire were administered. The SUS total score showed acceptable parameters; the IPQ mean scores reached marginally acceptable scores in all subscales, excepting for the Involvement subscale, which achieved non-acceptable parameters. The SSQ indicated the presence of negligible symptoms related to the VR exposure. Regarding performance, participants achieved 83.3% hits. A substantial accuracy rate was met in contempt, admiration, happiness, surprise, and compassion. Significant positive correlations were observed between VR-Tóol hits and TECA's Perspective taking (PT) score (Spearman's rho = 0.500, p <.001) and Total score (Spearman's rho = 0.398, p =.007). In conclusion, VR-Tóol exhibits favorable usability and sense of presence properties, negligible cybersickness symptoms, and an overall positive experience. We found evidence of the relationship between ER and empathy. This work elucidates the potential utility of VR-Tóol for ER assessment.",20250812,"Pérez-Ferrara, David ; Flores-Medina, Yvonne ; Gómez, Michelle ; Yáñez-Téllez, Guillermina ; Mondragón-Maya, Alejandra",Article,Academic Journal,8/12/2025,true,PLoS ONE,Virtual reality ; Emotion recognition ; Empathy ; User-centered system design ; Simulator sickness ; Presence (Philosophy),JOUR,,,1932-6203,,,,,eng,Public Library of Science,21,1,21,20,8,10.1371/journal.pone.0330084,,78BE,,https://research.ebsco.com/plink/1dbece67-4bb5-3675-9aba-b06e181da3c8,,,,,"Pérez-Ferrara, David — Facultad de Estudios Superiores Iztacala, Universidad Nacional Autónoma de México, Tlalnepantla de Baz, Estado de México, México | Flores-Medina, Yvonne — Instituto Nacional de Psiquiatría “Ramón de la Fuente Muñiz”, Ciudad de México, México | Gómez, Michelle — Facultad de Estudios Superiores Iztacala, Universidad Nacional Autónoma de México, Tlalnepantla de Baz, Estado de México, México | Yáñez-Téllez, Guillermina — Facultad de Estudios Superiores Iztacala, Universidad Nacional Autónoma de México, Tlalnepantla de Baz, Estado de México, México | Mondragón-Maya, Alejandra — Facultad de Estudios Superiores Iztacala, Universidad Nacional Autónoma de México, Tlalnepantla de Baz, Estado de México, México",
