longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
Academic Search Ultimate,asn,57079215,Optimal operation conditions for a single-stage heat transformer by means of an artificial neural network inverse,Abstract: Analysis based on first and second law of thermodynamics together with direct and artificial neural networks inverse (ANNi) have been used to develop a methodology to decrease the total irreversibility of an experimental single-stage heat transformer. With the proposed methodology it is possible to calculate the optimal input parameters that should be used in order to operate the heat transformer with the lower irreversibilities. Mathematical validation of ANNi was carried out together with the comparison between the total cycle irreversibility (I <sub>cycle</sub>) obtained thermodynamically and the I <sub>cycle</sub> determined by using the ANNi. The results showed a mean discrepancy of 0.9% of the I <sub>cycle</sub> values. The proposed new methodology can be very useful to control on-line the performance of a single-state heat transformer obtaining lower I <sub>cycle</sub> values.,20110401,"Colorado, D. ; Hernández, J.A. ; Rivera, W. ; Martínez, H. ; Juárez, D.",Article,Academic Journal,Apr2011,true,Applied Energy,"Electric transformers ; Artificial neural networks ; Second law of thermodynamics ; Nonequilibrium thermodynamics ; Mathematical analysis ; Performance evaluation ; Other Electronic Parts and Equipment Merchant Wholesalers ; Power, Distribution, and Specialty Transformer Manufacturing ; Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing",JOUR,,,0306-2619,,,,,eng,Elsevier B.V.,1290,1281,10,88,4,10.1016/j.apenergy.2010.10.006,,J8W,,https://research.ebsco.com/plink/69e0dcbc-7af2-3a6d-ac53-5b9b28100ca8,,,,
Academic Search Ultimate,asn,57203966,Exergy analysis of an experimental heat transformer for water purification,"Abstract: First and second law of thermodynamics have been used to analyze the performance of an experimental heat transformer used for water purification. The pure water is produced in the auxiliary condenser delivering an amount of heat, which is recycled into the heat transformer increasing the heat source temperatures and also the internal, external and exergy coefficients of performance. The theoretical and experimental study was divided into two parts. In the first part, a second law analysis was carried out to the experimental system showing that the absorber and the condenser are the components with the highest irreversibilities. In the second part, with the results obtained from the second law analysis, new test runs were carried out at similar conditions than the former but varying only one selected temperature at the time. Comparing the COP (coefficient of performance) between the old and new test runs, it was shown that higher internal, external and exergy coefficients of performance were obtained in all the new test runs. Also it was shown that the ECOP (exergy coefficient of performance) increases with an increment of the amount of the purified water produced and with the decrease of the flow ratio.",20110101,"Rivera, W. ; Huicochea, A. ; Martínez, H. ; Siqueiros, J. ; Juárez, D. ; Cadenas, E.",Article,Academic Journal,Jan2011,true,Energy,Water purification ; Heat transfer ; Exergy ; Thermodynamic laws ; Condensers (Vapors & gases) ; Performance ; Gas flow ; Irreversible processes (Thermodynamics) ; Water Supply and Irrigation Systems,JOUR,,,0360-5442,,,,,eng,Elsevier B.V.,327,320,8,36,1,10.1016/j.energy.2010.10.036,,JDQ,,https://research.ebsco.com/plink/2295c19b-a9ec-3a59-be16-60a5330de9a8,,,,
Academic Search Ultimate,asn,136585372,Similarity corpus on microbial transcriptional regulation.,"Background: The ability to express the same meaning in different ways is a well-known property of natural language. This amazing property is the source of major difficulties in natural language processing. Given the constant increase in published literature, its curation and information extraction would strongly benefit from efficient automatic processes, for which corpora of sentences evaluated by experts are a valuable resource. Results: Given our interest in applying such approaches to the benefit of curation of the biomedical literature, specifically that about gene regulation in microbial organisms, we decided to build a corpus with graded textual similarity evaluated by curators and that was designed specifically oriented to our purposes. Based on the predefined statistical power of future analyses, we defined features of the design, including sampling, selection criteria, balance, and size, among others. A non-fully crossed study design was applied. Each pair of sentences was evaluated by 3 annotators from a total of 7; the scale used in the semantic similarity assessment task within the Semantic Evaluation workshop (SEMEVAL) was adapted to our goals in four successive iterative sessions with clear improvements in the agreed guidelines and interrater reliability results. Alternatives for such a corpus evaluation have been widely discussed. Conclusions: To the best of our knowledge, this is the first similarity corpus—a dataset of pairs of sentences for which human experts rate the semantic similarity of each pair—in this domain of knowledge. We have initiated its incorporation in our research towards high-throughput curation strategies based on natural language processing.",20190522,"Lithgow-Serrano, Oscar ; Gama-Castro, Socorro ; Ishida-Gutiérrez, Cecilia ; Mejía-Almonte, Citlalli ; Tierrafría, Víctor H. ; Martínez-Luna, Sara ; Santos-Zavaleta, Alberto ; Velázquez-Ramírez, David ; Collado-Vides, Julio",Article,Academic Journal,5/22/2019,true,Journal of Biomedical Semantics,Natural language processing ; Statistical power analysis ; Corpora ; Resemblance (Philosophy) ; Data mining,JOUR,,,2041-1480,,,,,eng,BioMed Central,N.PAG,N.PAG,,10,1,10.1186/s13326-019-0200-x,,BBYV,,https://research.ebsco.com/plink/18deed46-59ef-3af4-9db2-cadc2f27bc48,,,,
Academic Search Ultimate,asn,54005172,Energy and exergy analysis of an experimental single-stage heat transformer operating with the water/lithium bromide mixture.,"The first and second law of thermodynamics have been used to analyze the performance of an experimental single-stage heat transformer operating with the water/lithium bromide mixture. Enthalpy coefficients of performance (COP), external coefficients of performance (COP<sub>EXT</sub>), exergy coefficient of performance (ECOP), exergy destruction or irreversibility in the system and components (I) and the improvement potential (Pot) have been calculated against the gross temperature lift and the main operating temperatures of the system. The results showed that the highest COP, COP<sub>EXT</sub> and ECOP values are obtained at the highest solution concentrations meanwhile the Pot and the I of the cycle remain almost constant against these parameters. Also it was shown that the COP, COP<sub>EXT</sub> and ECOP decrease with an increase with the absorber temperature, meanwhile the Pot and the I increase. Moreover, it was observed that in all the cases independently of the operating temperatures of the system, the absorber accounts with most of the half of the total irreversibility in the system. Finally, it was shown that the improvement potential is considerable for the system. Copyright © 2009 John Wiley & Sons, Ltd.",20101025,"Rivera, W. ; Cerezo, J. ; Martínez, H.",Article,Academic Journal,Oct2010,true,International Journal of Energy Research,Heat transfer ; Thermodynamics ; Exergy ; Lithium ; Bromides ; All other non-metallic mineral mining and quarrying ; Other Chemical and Fertilizer Mineral Mining ; Bromide (Performer),JOUR,,,0363-907X,,,,,eng,Wiley-Blackwell,1131,1121,11,34,13,10.1002/er.1628,,KPU,,https://research.ebsco.com/plink/45369033-1189-35fd-965c-3459396c5a55,,,,
Academic Search Ultimate,asn,38015980,Energy and exergy analysis of a double absorption heat transformer operating with water/lithium bromide.,"In the present study, the first and second law of thermodynamics have been used to analyze in detail the performance of a double absorption (lift) heat transformer operating with the water–lithium bromide mixture. A mathematical model was developed to estimate the coefficient of performance (COP), the exergy coefficient of performance (ECOP), the total exergy destruction in the system (Ψ<sub>TD</sub>) and the exergy destruction (Ψ<sub>D</sub>) in each one of the main components, as a function of the system temperatures, the efficiency of the economizer (EF<sub>EC</sub>), the gross temperature lift and flow ratio (FR). The results showed that the generator is the component with the highest irreversibilities or exergy destruction contributing to about 40% of the total exergy destruction in the whole system, reason why this component should be carefully designed and optimized. The results also showed that the COP and ECOP increase with increase in the generator, the evaporator and the absorber–evaporator temperatures and decrease with the absorber and condenser temperatures. Finally, it was observed that the COP and ECOP are very dependent of the FR and the economizer efficiency (EF<sub>EC</sub>) values. Also the optimum operating region of the analyzed system is shown in the present study. Copyright © 2009 John Wiley & Sons, Ltd.",20090610,"Martínez, H. ; Rivera, W.",Article,Academic Journal,Jun2009,true,International Journal of Energy Research,Absorption ; Physical & theoretical chemistry ; Lithium ; Thermodynamics ; Water ; Mathematical models ; Mathematical statistics ; Heat transfer ; Exergy ; Force & energy ; Other Chemical and Fertilizer Mineral Mining ; All other non-metallic mineral mining and quarrying,JOUR,,,0363-907X,,,,,eng,Wiley-Blackwell,674,662,13,33,7,10.1002/er.1502,,KPU,,https://research.ebsco.com/plink/3ec8669e-3467-3f34-9783-cb784c640d72,,,,
Academic Search Ultimate,asn,18468010,Experimental study of the use of additives in the performance of a single-stage heat transformer operating with waterlithium bromide.,"In the present paper, the additives 1-octanol and 2-ethyl-1-hexanol, have been used for the first time in a 2 kW single-stage heat transformer installed in the Energy Research Centre of the National University of Mexico utilizing H2O/LiBr, operating at absorber temperatures in a range between 70 and 110C. The results showed that at the same conditions, absorber temperatures increased about 5C by adding 400 ppm of 2-ethyl-1-hexanol to the lithium bromide mixture. Also it was shown that the coefficient of performance increases up to 40% with the same additive. Copyright 2005 John Wiley & Sons, Ltd.",20050201,W. Rivera ; J. Cerezo,Article,Academic Journal,Feb2005,true,International Journal of Energy Research,"Octyl alcohol ; Heat transfer ; Research institutes ; Temperature ; Research and Development in the Social Sciences and Humanities ; Research and Development in Biotechnology ; Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",JOUR,,,0363-907X,,,,,eng,Wiley-Blackwell,130,121,10,29,2,10.1002/er.1045,,KPU,,https://research.ebsco.com/plink/75ec0e78-afa4-3900-b11d-9a8458c0968f,,,,
Academic Search Ultimate,asn,85814401,Ontology-based information extraction of regulatory networks from scientific articles with case studies for Escherichia coli,"Abstract: The amount of scientific papers in the Molecular Biology field has experienced an enormous growth in the last years, prompting the need of developing automatic Information Extraction (IE) systems. This work is a first step towards the ontology-based domain-independent generalization of a system that identifies Escherichia coli regulatory networks. First, a domain ontology based on the RegulonDB database was designed and populated. After that, the steps of the existing IE system were generalized to use the knowledge contained in the ontology, so that it could be potentially applied to other domains. The resulting system has been tested both with abstract and full articles that describe regulatory interactions for E. coli, obtaining satisfactory results.",20130615,"Moreno, Antonio ; Isern, David ; López Fuentes, Alejandra C.",Article,Academic Journal,Jun2013,true,Expert Systems with Applications,Data mining ; Artificial neural networks ; Escherichia coli ; Molecular biology ; Generalization ; Data extraction ; Theory of knowledge ; Case studies,JOUR,,,0957-4174,,,,,eng,Elsevier B.V.,3281,3266,16,40,8,10.1016/j.eswa.2012.12.090,,JF2,,https://research.ebsco.com/plink/de371205-62d6-3547-98a1-79f62a722204,,,,
Academic Search Ultimate,asn,58098682,Numerical simulation and experimental validation of a helical double-pipe vertical condenser,"Abstract: A predictive model is developed to describe heat transfer and fluid dynamic behavior of a helical double-pipe vertical condenser used in an absorption heat transformer integrated to a water purification process. The condenser uses water as working fluid connected in countercurrent. Heat transfer by conduction in the internal tube wall is considered; in addition the change of phase is carried out into the internal tube. The dynamic model considers equations of continuity, momentum and energy in each flow. The discretized governing equations are coupled using an implicit step by step method. Comparison of the numerical simulation over range of experimental data presented in the heat device is applied to validate the model developed. The model is also evaluated of form dynamic to determine the principal operation variables that affect the condenser with the main objective to optimize and control the system. A variation of mass flow rate in the internal pipe induces important changes on the heat flux that the pressure and temperature.",20110601,"Colorado, D. ; Hernández, J.A. ; García-Valladares, O. ; Huicochea, A. ; Siqueiros, J.",Article,Academic Journal,Jun2011,true,Applied Energy,"Computer simulation ; Helical springs ; Fluid dynamics ; Capacitors ; Countercurrent chromatography ; Water purification ; Heat flux ; Heat transfer ; Other Electronic Parts and Equipment Merchant Wholesalers ; Electronic components, navigational and communications equipment and supplies merchant wholesalers ; All Other Miscellaneous Electrical Equipment and Component Manufacturing ; Capacitor, Resistor, Coil, Transformer, and Other Inductor Manufacturing ; Spring Manufacturing ; Water Supply and Irrigation Systems",JOUR,,,0306-2619,,,,,eng,Elsevier B.V.,2145,2136,10,88,6,10.1016/j.apenergy.2010.12.026,,J8W,,https://research.ebsco.com/plink/c44f0475-dbb0-388c-b492-2941972d19e4,,,,
Academic Search Ultimate,asn,49505277,A DISCRETE-TIME RECURRENT NEUROFUZZY NETWORK FOR BLACK-BOX MODELING OF INSULIN DYNAMICS IN DIABETIC TYPE-1 PATIENTS.,"In this work we present a data-driven modeling of the insulin dynamics in different in silico patients using a recurrent neural network with output feedback. The inputs for the identification is the rate of insulin (μU / dl / min) applied to the patient, and blood glucose concentration. The output is insulin concentration (μU / ml) present in the blood stream. Once completed the off-line modeling, this model could be used for on-line monitoring of the insulin concentration for a better treatment. The learning law of the recurrent neural network is inspired by adaptive observer theory, and proven to be convergent in the parameters and stable in the Lyapunov sense, even with only 13 samples available. Simulation results are shown to validate the presented modeling.",20100401,"GONZÁLEZ-OLVERA, MARCOS A. ; GALLARDO-HERNÁNDEZ, ANA G. ; TANG, YU ; REVILLA-MONSALVE, MARIA CRISTINA ; ISLAS-ANDRADE, SERGIO",Article,Academic Journal,Apr2010,true,International Journal of Neural Systems,Biological neural networks ; Cognitive neuroscience ; Insulin ; Blood sugar ; Sugar in the body ; Medicinal and Botanical Manufacturing ; Pharmaceutical and medicine manufacturing,JOUR,,,0129-0657,,,,,eng,World Scientific Publishing Company,158,149,10,20,2,10.1142/S0129065710002322,,8K4,,https://research.ebsco.com/plink/96f7e248-853a-3721-8ab6-2dc767648642,,,,
Academic Search Ultimate,asn,36973048,Heat transfer of a helical double-pipe vertical evaporator: Theoretical analysis and experimental validation,"Abstract: A predictive model is developed to describe heat transfer and fluid dynamic behavior of a helical double-pipe vertical evaporator used in an absorption heat transformer integrated to a water purification process. The evaporator uses water as working fluid connected in countercurrent. Heat transfer by conduction in the internal tube wall is considered; in addition the change of phase is carried out into the internal tube. The dynamic model considers equations of continuity, momentum and energy in each flow. The discretized governing equations are coupled using an implicit step by step method. The results of this model are compared with the experimental data in steady state, obtaining good agreement in the evaporation process. The model is also evaluated of form dynamic to determine the principal operation variables that affect the evaporator with the main objective to optimize and control the system.",20090701,"Colorado-Garrido, D. ; Santoyo-Castelazo, E. ; Hernández, J.A. ; García-Valladares, O. ; Siqueiros, J. ; Juarez-Romero, D.",Article,Academic Journal,Jul2009,true,Applied Energy,Heat transfer ; Energy transfer ; Ablation (Aerothermodynamics) ; Thermal properties of ceiling,JOUR,,,0306-2619,,,,,eng,Elsevier B.V.,1153,1144,10,86,7/8,10.1016/j.apenergy.2008.08.015,,J8W,,https://research.ebsco.com/plink/124fd553-4c22-3730-943a-c3a546ccf011,,,,
