Title,Author,Author affiliation,Source,Sponsor,Publisher/Repository,Volume and Issue,Pages,Issue date,Monograph title,Publication year,ISSN,E-ISSN,ISBN13,DOI,Article number,Conference name,Conference date,Conference location,Abstract,Number of references,Main Heading,Controlled/Subject terms,Uncontrolled terms,Classification code,IPC code,Treatment,Funding details,Funding text,Open Access type(s),Database,Copyright,Data Provider
"Insulation Failure Analysis on Power Transformer by Finite Element Method Simulations","Ocon-Valdez, R. (1); Bravo-Ortega, C.P. (2); Espino-Cortes, F.P. (2) ","(1) UNAM, Electrical-Electronic Engineering, Mexico (2) Instituto Politécnico Nacional, Mexico ","2024 IEEE Electrical Insulation Conference (EIC)","","IEEE, Piscataway, NJ, USA","","339-42","2024","","","","","979-8-3503-6043-1","10.1109/EIC58847.2024.10579374","","2024 IEEE Electrical Insulation Conference (EIC)","2024","Minneapolis, MN, USA","Different types of dielectric failure in the insulation system of high voltage power transformers are analyzed using finite element method (FEM) simulations; cases of failure during lightning impulse, switching impulse, applied potential, and induced potential tests are examined. The analysis aims to understand the failure mechanisms involved in each case, comparing the calculation criteria typically used by designers with the defined safety margins used during the design review process, considering aspects like the drying process and manufacturing tolerances. The finite element method is used to calculate electric field distribution to define the expected design safety margins. For safety margin calculations, some known criteria are compared with Weidmann reference curves, manufacturing design rules, and oil volume stress theory. FEM is a numerical technique that enables engineers to analyze complex structures and simulate the behavior of dielectric materials and allows for a detailed and accurate assessment of the electrical performance of insulation structures. This study is intended to help understand the design criteria used in the insulation design review process. Physical analysis of dielectric failures and the application of advanced calculation tools are fundamental to generating criteria to increase the efficiency of design reviews and thus provide greater reliability to electrical equipment.",,,"failure analysis - finite element analysis - power transformers","advanced calculation tools - calculation criteria - defined safety margins - design criteria - design reviews - design rules - dielectric failure - dielectric materials - drying process - electric field distribution - expected design safety margins - failure mechanisms - FEM - finite element method simulations - high voltage power transformers - induced potential tests - insulation design review process - insulation failure analysis - insulation structures - insulation system - known criteria - lightning impulse - manufacturing tolerances - oil volume stress theory - physical analysis - power transformer - safety margin calculations","B0170N Reliability - E0210L Numerical analysis - B0290T Finite element analysis - B2830 Insulation and insulating coatings - B8350 Transformers and reactors","H01F27/00 - H01B3/00 - H01B17/00","Practical (PRA); Theoretical or Mathematical (THR)",,,,"Inspec","Copyright 2024, The Institution of Engineering and Technology","Engineering Village"
"Numerical analysis on the effect of obstacles in the mixing dynamics of a supersonic natural gas jet","Zamudio-Fernández, I. (1); Salinas-Vázquez, M. (1); Vicente, W. (1) ","(1) Universidad Nacional Autonoma de Mexico, Instituto de Ingeniería, Mexico ","Physica D: Nonlinear Phenomena","","Elsevier B.V., Netherlands","v 481","134840","Nov. 2025","","","1872-8022","","","10.1016/j.physd.2025.134840","","","","","The mixing dynamics of a supersonic natural gas jet in different tubes was investigated numerically using Large Eddy Simulation (LES). The three-dimensional geometries of eight tubes were evaluated to compare pressure, mass fraction, and velocity field evolution; a straight cylindrical tube serves as the reference case. Two cases feature tubes narrowing towards the outlet (one with 2.2 degrees of inclination and another with 3.7 degrees of inclination), and five other cases with 2.2 degrees of inclination and one, two, three, four, or six obstacles added—which decrease the tube diameter. The code employed in this study was validated against three jet cases, showing good agreement with experimental and numerical data. Turbulent regions coincided with regions of maximum natural gas mass fraction. As the number of obstacles increases in each case, mixing enhancement, turbulent regions and pressure gains were higher. The cases with the most obstacles were found to be the ones that had the best mixing enhancement as well as the greatest pressure gains along the length of the tube. The best performing case had an increase in natural gas mass fraction of 13% and in pressure gains of 5% with respect to the reference case, as well as a faster advancement of natural gas. Obstacles too close to the nozzle reduced natural gas advancement and velocity. All rights reserved Elsevier.","55",,"flow simulation - jets - mixing - natural gas - nozzles - numerical analysis - supersonic flow - turbulence","different tubes - experimental data - greatest pressure gains - jet cases - maximum natural gas mass fraction - mixing dynamics - mixing enhancement - natural gas advancement - numerical analysis - numerical data - obstacles increases - performing case - reference case - straight cylindrical tube - supersonic natural gas jet - tube diameter - turbulent regions - velocity field evolution","E2120 Heat and thermodynamic processes (mechanical engineering) - E2130 Fluid mechanics and aerodynamics (mechanical engineering) - A4710 General fluid dynamics theory, simulation and other computational methods - A4755E Nozzles - A4755C Jets in fluid dynamics - A4785 Applied fluid mechanics","F15D","Theoretical or Mathematical (THR)",,,,"Inspec","Copyright 2025, The Institution of Engineering and Technology","Engineering Village"
"Simultaneous observations of multiple ELVES and SPRITES at the Pierre Auger Observatory","Abdul Halim, A. (13); Abreu, P. (70); Aglietta, M. (51, 53); Allekotte, I. (1); Almeida Cheminant, K. (77, 78); Almela, A. (7, 12); Aloisio, R. (44, 45); Alvarez-Muñiz, J. (76); Ambrosone, A. (44); Ammerman Yebra, J. (76); Anastasi, G.A. (46, 57); Anchordoqui, L. (83); Andrada, B. (7); Andrade Dourado, L. (44, 45); Andringa, S. (70); Apollonio, L. (48, 58); Aramo, C. (49); Arnone, E. (51, 62); Arteaga Velázquez, J.C. (66); Assis, P. (70); Avila, G. (11); Avocone, E. (45, 56); Bakalova, A. (31); Barbato, F. (44, 45); Bartz Mocellin, A. (82); Bellido, J.A. (13); Berat, C. (35); Bertaina, M.E. (51, 62); Bianciotto, M. (51, 62); Biermann, P.L. (88); Binet, V. (5); Bismark, K. (7, 38); Bister, T. (77, 78); Biteau, J. (36, 95); Blazek, J. (31); Blümer, J. (40); Boháčová, M. (31); Boncioli, D. (45, 56); Bonifazi, C. (8); Bonneau Arbeletche, L. (22); Borodai, N. (68); Brack, J. (93); Brichetto Orchera, P.G. (7, 40); Briechle, F.L. (41); Bueno, A. (75); Buitink, S. (15); Buscemi, M. (46, 57); Büsken, M. (7, 38); Bwembya, A. (77, 78); Caballero-Mora, K.S. (65); Cabana-Freire, S. (76); Caccianiga, L. (48, 58); Campuzano, F. (6); Caraça-Valente, J. (82); Caruso, R. (46, 57); Castellina, A. (51, 53); Catalani, F. (19); Cataldi, G. (47); Cazon, L. (76); Cerda, M. (10); Čermáková, B. (40); Cermenati, A. (44, 45); Chinellato, J.A. (22); Chudoba, J. (31); Chytka, L. (32); Clay, R.W. (13); Cobos Cerutti, A.C. (6); Colalillo, R. (49, 59); Conceição, R. (70); Consolati, G. (48, 54); Conte, M. (47, 55); Convenga, F. (44, 45); Correia dosSantos, D. (27); Costa, P.J. (70); Covault, C.E. (81); Cristinziani, M. (43); Cruz Sanchez, C.S. (3); Dasso, S. (2, 4); Daumiller, K. (40); Dawson, B.R. (13); de Almeida, R.M. (27); de Boone, E.-T. (43); de Errico, B. (27); de Jesús, J. (7); de Jong, S.J. (77, 78); de Mello Neto, J.R.T. (27); De Mitri, I. (44, 45); de Oliveira, J. (18); de Oliveira Franco, D. (42); de Palma, F. (47, 55); de Souza, V. (20); De Vito, E. (47, 55); Del Popolo, A. (46, 57); Deligny, O. (33); Denner, N. (31); Deval, L. (51, 53); di Matteo, A. (51); Dobrigkeit, C. (22); D’Olivo, J.C. (67); Domingues Mendes, L.M. (16, 70); Dorosti, Q. (43); dos Anjos, J.C. (16); dos Anjos, R.C. (26); Ebr, J. (31); Ellwanger, F. (40); Engel, R. (38, 40); Epicoco, I. (47, 55); Erdmann, M. (41); Etchegoyen, A. (7, 12); Evoli, C. (44, 45); Falcke, H. (77, 78, 79); Farrar, G. (85); Fauth, A.C. (22); Fehler, T. (43); Feldbusch, F. (39); Fernandes, A. (70); Fernandez, M. (14); Fick, B. (84); Figueira, J.M. (7); Filip, P. (7, 38); Filipčič, A. (73, 74); Fitoussi, T. (40); Flaggs, B. (87); Fodran, T. (77); Franco, A. (47); Freitas, M. (70); Fujii, T. (86); Fuster, A. (7, 12); Galea, C. (77); García, B. (6); Gaudu, C. (37); Ghia, P.L. (33); Giaccari, U. (47); Gobbi, F. (10); Gollan, F. (7); Golup, G. (1); Gómez Berisso, M. (1); Gómez Vitale, P.F. (11); Gongora, J.P. (11); González, J.M. (1); González, N. (7); Góra, D. (68); Gorgi, A. (51, 53); Gottowik, M. (40) ","(1) Centro Atómico Bariloche, Instituto Balseiro (CNEA-UNCuyo-CONICET), San Carlos de Bariloche, Argentina (2) Departamento de Física, Departamento de Ciencias de la Atmósfera y los Océanos, FCEyN, Universidad de Buenos Aires, CONICET, Buenos Aires, Argentina (3) IFLP, Universidad Nacional de La Plata, CONICET, La Plata, Argentina (4) Instituto de Astronomía y Física del Espacio (IAFE, CONICET-UBA), Buenos Aires, Argentina (5) Instituto de Física de Rosario (IFIR), CONICET, U.N.R., Facultad de Ciencias Bioquímicas y Farmacéuticas U.N.R., Rosario, Argentina (6) Instituto de Tecnologías en Detección y Astropartículas (CNEA, CONICET, UNSAM), Universidad Tecnológica Nacional, Facultad Regional Mendoza (CONICET/CNEA), Mendoza, Argentina (7) Instituto de Tecnologías en Detección y Astropartículas (CNEA, CONICET, UNSAM), Buenos Aires, Argentina (8) International Center of Advanced Studies, Instituto de Ciencias Físicas, ECyT-UNSAM, CONICET, Campus Miguelete – San Martín, Buenos Aires, Argentina (9) Laboratorio Atmósfera, Departamento de Investigaciones en Láseres y sus Aplicaciones, UNIDEF (CITEDEFCONICET), Argentina (10) Observatorio Pierre Auger, Malargüe, Argentina (11) Observatorio Pierre Auger and Comisión Nacional de Energía Atómica, Malargüe, Argentina (12) Universidad Tecnológica Nacional, Facultad Regional Buenos Aires, Buenos Aires, Argentina (13) University of Adelaide, Adelaide; SA, Australia (14) Université Libre de Bruxelles (ULB), Brussels, Belgium (15) Vrije Universiteit Brussels, Brussels, Belgium (16) Centro Brasileiro de Pesquisas Fisicas, RJ, Rio de Janeiro, Brazil (17) Centro Federal de Educação Tecnológica Celso Suckow da Fonseca, Petropolis, Brazil (18) Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ), Brazil (19) Universidade de São Paulo, Escola de Engenharia de Lorena, SP, Lorena, Brazil (20) Universidade de São Paulo, Instituto de Física de São Carlos, SP, São Carlos, Brazil (21) Universidade de São Paulo, Instituto de Física, SP, São Paulo, Brazil (22) Universidade Estadual de Campinas (UNICAMP), IFGW, SP, Campinas, Brazil (23) Universidade Estadual de Feira de Santana, Feira de Santana, Brazil (24) Universidade Federal de Campina Grande, Centro de Ciencias e Tecnologia, Campina Grande, Brazil (25) Universidade Federal do ABC, SP, Santo André, Brazil (26) Universidade Federal do Paraná, Setor Palotina, Palotina, Brazil (27) Universidade Federal do Rio de Janeiro, Instituto de Física, RJ, Rio de Janeiro, Brazil (28) Universidad de Medellín, Medellín, Colombia (29) Universidad Industrial de Santander, Bucaramanga, Colombia (30) Charles University, Faculty of Mathematics and Physics, Institute of Particle and Nuclear Physics, Prague, Czech Republic (31) Institute of Physics of the Czech Academy of Sciences, Prague, Czech Republic (32) Palacky University, Olomouc, Czech Republic (33) CNRS, IN2P3, IJCLab, Université Paris-Saclay, Orsay, France (34) Laboratoire de Physique Nucléaire et de Hautes Energies (LPNHE), Sorbonne Université, Université de Paris, CNRSIN2P3, Paris, France (35) Univ. Grenoble Alpes, CNRS, Grenoble Institute of Engineering Univ. Grenoble Alpes, LPSC-IN2P3, Grenoble; 38000, France (36) Université Paris-Saclay, CNRS, IN2P3, IJCLab, Orsay, France (37) Bergische Universität Wuppertal, Department of Physics, Wuppertal, Germany (38) Karlsruhe Institute of Technology (KIT), Institute for Experimental Particle Physics, Karlsruhe, Germany (39) Karlsruhe Institute of Technology (KIT), Institut für Prozessdatenverarbeitung und Elektronik, Karlsruhe, Germany (40) Karlsruhe Institute of Technology (KIT), Institute for Astroparticle Physics, Karlsruhe, Germany (41) RWTH Aachen University, III. Physikalisches Institut A, Aachen, Germany (42) Universität Hamburg, II. Institut für Theoretische Physik, Hamburg, Germany (43) Universität Siegen, Department Physik – Experimentelle Teilchenphysik, Siegen, Germany (44) Gran Sasso Science Institute, L’Aquila, Italy (45) INFN Laboratori Nazionali del Gran Sasso, L’Aquila, Assergi, Italy (46) INFN, Sezione di Catania, Catania, Italy (47) INFN, Sezione di Lecce, Lecce, Italy (48) INFN, Sezione di Milano, Milano, Italy (49) INFN, Sezione di Napoli, Napoli, Italy (50) INFN, Sezione di Roma 'Tor Vergata', Roma, Italy (51) INFN, Sezione di Torino, Torino, Italy (52) Istituto di Astrofisica Spaziale e Fisica Cosmica di Palermo (INAF), Palermo, Italy (53) Osservatorio Astrofisico di Torino (INAF), Torino, Italy (54) Politecnico di Milano, Dipartimento di Scienze e Tecnologie Aerospaziali, Milano, Italy (55) Università del Salento, Dipartimento di Matematica e Fisica 'E. De Giorgi', Lecce, Italy (56) Università dell’Aquila, Dipartimento di Scienze Fisiche e Chimiche, L’Aquila, Italy (57) Università di Catania, Dipartimento di Fisica e Astronomia 'Ettore Majorana', Catania, Italy (58) Università di Milano, Dipartimento di Fisica, Milano, Italy (59) Università di Napoli 'Federico II', Dipartimento di Fisica 'Ettore Pancini', Napoli, Italy (60) Università di Palermo, Dipartimento di Fisica e Chimica 'E. Segrè', Palermo, Italy (61) Università di Roma 'Tor Vergata', Dipartimento di Fisica, Roma, Italy (62) Università Torino, Dipartimento di Fisica, Torino, Italy (63) Benemérita Universidad Autónoma de Puebla, Puebla, Mexico (64) Unidad Profesional Interdisciplinaria en Ingeniería y Tecnologías Avanzadas del Instituto Politécnico Nacional (UPIITA-IPN), D.F., México, Mexico (65) Universidad Autónoma de Chiapas, Chiapas, Tuxtla Gutiérrez, Mexico (66) Universidad Michoacana de San Nicolás de Hidalgo, Michoacán, Morelia, Mexico (67) Universidad Nacional Autónoma de México, D.F., México, Mexico (68) Institute of Nuclear Physics PAN, Krakow, Poland ","Proceedings of Science","","Sissa Medialab Srl","v 501","","December 30, 2025","ICRC 2025 - 39th International Cosmic Ray Conference","2025","","18248039","","10.22323/1.501.0342","342","39th International Cosmic Ray Conference, ICRC 2025","July 15, 2025 - July 24, 2025","","Since 2014, the Pierre Auger Observatory has exploited a dedicated trigger and its very high time resolution to study ELVES and harvest record samples of multiple ELVES using the Fluorescence Detector (FD). In 2017, after extending the readout of trace lengths to 0.9 ms, we started observing other types of light transients from the base of the ionosphere, such as HALOS, which deserved further investigation. In December 2023 and April 2024, we installed two additional cameras (TLECAMs), which allow us to perform simultaneous detection of these transients with higher space resolution and longer integration times. Here, we present our first simultaneous observations of SPRITES and ELVES by both TLECAMs and FD. Furthermore, we describe the Python algorithm based on DBSCAN to automatically detect SPRITES in the videos recorded by our TLECAMs and acquire data efficiently without needing the FD trigger. © Copyright owned by the author(s)","16","Augers","Computer software - Finite difference method - Observatories","Fluorescence detector - Higher time resolution - Integration time - Long integrations - Pierre Auger observatory - Simultaneous detection - Simultaneous observation - Space resolutions - Trace length","502 Mines and Quarry Equipment and Operations - 656.2 Space Research - 1106.9 Computer Software - 1201.9 Numerical Methods","",,,,"All Open Access, Gold, Green","Compendex","Compilation and indexing terms, Copyright 2026 Elsevier Inc.","Engineering Village"
"Development and Hydrodynamic Performance of an Oscillating Buoy-Type Wave Energy Converter","Berrio, Y. (1, 2); Rivillas-Ospina, G. (1, 3); Posada Vanegas, G. (4); Silva, R. (5); Mendoza, E. (5); Pugliese, V. (6); Sisa, A. (1) ","(1) Universidad del Norte, Department of Civil and Environmental Engineering, Colombia (2) University of La Guajira, Faculty of Engineering, Colombia (3) World Association for Waterborne Transport Infrastructure, Ecohydrology and Ecohydraulics Research Network, Colombia (4) Universidad Autonoma de Campeche, Instituto EPOMEX, Av. Héroe de Nacozari 480, Mexico (5) Universidad Nacional Autonoma de Mexico, Institute of Engineering, Mexico (6) Universidad del Norte, Department of Mechanical Engineering, Colombia ","Energies","","MDPI, Switzerland","v 18, n 16","4383 (27 pp.)","2025","","","1996-1073","","","10.3390/en18164383","","","","","The development of wave energy converters (WECs) faces several technical challenges, particularly enhancing the capturing efficiency, improving the conversion of mechanical to electric energy, and reducing energy losses in the transmission of electricity to land-based facilities. The present study is an assessment of the interaction between an oscillating buoy-type wave energy converter (WEC) and waves using experimental and numerical methods. A small-scale model was tested in a wave tank to evaluate its energy capturing efficiency, taking wave heights and periods as independent variables. The recorded data were used to validate OpenFOAM (version 9.0) simulations, which provided insights into system response characteristics. The findings highlight the critical role of resonance in optimizing energy capture, with maximum efficiency observed for medium wave periods, and with specific buoy configurations. The study also identified an inverse relationship between the capture width ratio and wave height, suggesting the need for customized buoy designs, tailored to specific sea states. The integrated approach used in this research provides a comprehensive understanding of WEC behaviour and offers valuable insights for advancing wave energy technologies and improving their sustainability and efficiency in diverse marine environments.","80",,"hydrodynamics - marine systems - numerical analysis - wave power generation - wave power plants","customized buoy designs - electric energy - electricity transmission - energy capturing efficiency - energy losses - hydrodynamic performance - marine environments - numerical methods - oscillating buoy-type wave energy converter - sustainability - system response characteristics - wave height - wave tank - WEC behaviour","A0260 Numerical approximation and analysis - B0290Z Other numerical methods - B8240B Wave power - A8610F Tidal and flow energy","","Bibliography (BIB); Practical (PRA); Theoretical or Mathematical (THR); Experimental (EXP)",,,"All Open Access, Gold","Inspec","Copyright 2025, The Institution of Engineering and Technology","Engineering Village"
"AI-Enhanced Supercomputing for Next-Generation Astronomical Data Processing in Latin America: A Case Study of the ALMA Observatory","Lefranc, Gastón (1); Gatica, Gabriel (2); Vásquez, Edison (3); Peña, Mario (4) ","(1) Pontificia Universidad Católica de Valparaíso, Avda. Brasil2950, Valparaíso; 2430000, Chile (2) Startup I+D+i Inteligencia Artificial, ARTIFICYAN, Viña del Mar, Chile (3) JhedAI Startup., Viña del Mar, Chile (4) IIMAS-UNAM, Ciudad de México, Mexico ","Procedia Computer Science","","Elsevier B.V.","v 266","p 150-157","2025","12th International Conference on Information Technology and Quantitative Management, ITQM 2025","2025","","18770509","","10.1016/j.procs.2025.08.019","","12th International Conference on Information Technology and Quantitative Management, ITQM 2025","August 15, 2025 - August 17, 2025","","This paper presents a proposal for improving the data processing workflow within an AI-powered supercomputing framework for the Atacama Large Millimetre/submillimeter Array (ALMA) Observatory. This framework aims to reduce processing times by 40% to 60%, improve image resolution, and increase data calibration accuracy. A high-performance computing (HPC) architecture with a GPU and artificial intelligence (AI) hardware for astronomical data management is described. The importance of such infrastructure for scientific advancement in developing countries is highlighted by analyzing implementation strategies, cost-benefit analyses, and technology transfer. © 2025 The Authors.","28","Radio astronomy","Computer architecture - Cost benefit analysis - Data handling - Image resolution - Information management - Observatories - Supercomputers - Technology transfer","Astronomical data - Atacama Large Millimeter/sub-millimeter Array (ALMA) - Atacamum large millimeter/submillimeter array observatory - Case-studies - GPU accelerations - High-performance computing - Latin America - Performance computing - Supercomputing - Work-flows","656.2 Space Research - 716.3 Radio Systems and Equipment - 903 Information Science - 911.1 Cost Accounting - 912.2 Management - 1103.4 Digital Computers and Systems - 1104 Computer Architecture - 1106.2 Data Handling and Data Processing - 1106.3.1 Image Processing - 1302 Astronomy","",,,,"All Open Access, Gold","Compendex","Compilation and indexing terms, Copyright 2026 Elsevier Inc.","Engineering Village"
"Spreading of a diffusive soluble surfactant in a deep layer with inertial effects","Banos, R. (1); Mendez, F. (2); Bautista, O. (1); Arcos, J. (1) ","(1) ESIME Azcapotzalco, Instituto Politecnico Nacional, Avenida de las Granjas 682, Mexico (2) Universidad Nacional Autonoma de Mexico, Departamento de Termofluidos, Mexico ","Physical Review E","","APS - American Physical Society, USA","v 111, n 5","055501 (14 pp.)","00 May 2025","","","2470-0053","","","10.1103/PhysRevE.111.055501","","","","","In this study, we conduct a numerical analysis of the spreading dynamics of a soluble and diffusive surfactant in a deep layer of Newtonian fluid. We investigate three different initial conditions for the surfactant distributions: a Gaussian pulse, a Cauchy hole, and a periodic distribution. We solved the momentum equations in the Stokes limit (Re→0) and also considering inertial effects (Re≫1), where Re denotes the Reynolds number. Furthermore, we include the convective-diffusion equation for both nondiffusive (Pes and Pe→∞) and diffusive (finite Pes and Pe) surfactants, with Pes and Pe representing surface and bulk Péclet numbers, respectively. The governing equations are coupled through a tangential stress balance at the interface, where a nonlinear Langmuir equation of state relates interfacial surface tension to surfactant concentration. The temporal evolution of the initial surfactant distribution is primarily influenced by several dimensionless parameters: the bulk and surface Péclet numbers, the Biot number (Bi), the solubility parameter (β), and the dimensionless surfactant depletion depth (α). Our findings indicate that the initial surfactant concentration is diminished due to diffusivity, and its decay toward a homogeneous state is significantly affected by solubility. The adsorption and desorption processes operate as an equilibrium mechanism that tends to homogenize the surface surfactant concentration.","40",,"adsorption - convection - desorption - diffusion - flow simulation - numerical analysis - solubility - surface tension - surfactants - two-phase flow","Biot number - Cauchy hole - convective-diffusion equation - deep layer - diffusive soluble surfactant - diffusive surfactant - diffusivity - dimensionless parameters - dimensionless surfactant depletion depth - Gaussian pulse - governing equations - inertial effects - interfacial surface tension - momentum equations - Newtonian fluid - nonlinear Langmuir equation - numerical analysis - periodic distribution - Reynolds number - solubility parameter - spreading dynamics - Stokes limit - surface surfactant concentration - surfactant concentration - surfactant distribution - surfactant distributions - tangential stress balance","A0230 Function theory, analysis - A0260 Numerical approximation and analysis - A4710 General fluid dynamics theory, simulation and other computational methods - A4725Q Convection and heat transfer - A4755K Multiphase flows (including two-phase flow and drops) - A4760 Flows in ducts, channels, and conduits - A6810G Fluid interface activity, spreading - A6810C Fluid surface energy (surface tension, interface tension, angle of contact, etc.)","","Theoretical or Mathematical (THR)",,,,"Inspec","Copyright 2025, The Institution of Engineering and Technology","Engineering Village"
"Wind internal shocks in a binary system","Castellanos-Ramírez, A. (1); Cantó, J. (1); Lizano, S. (2); Raga, A.C. (3); González, R.F. (2); Zapata, L.A. (2) ","(1) Universidad Nacional Autonoma de Mexico, Instituto de Astronomia, A.P. 70-264, Mexico (2) Universidad Nacional Autonoma de Mexico, Instituto de Radioastronomia y Astrofisica, Mexico (3) Universidad Nacional Autonoma de Mexico, Instituto de Ciencias Nucleares, A.P. 70-543, Mexico ","Monthly Notices of the Royal Astronomical Society","","Oxford University Press, UK","v 540, n 1","973-83","8 May 2025","","","1365-2966","","","10.1093/mnras/staf757","","","","","The wind ejection velocity of a star in orbital motion in a binary system undergoes a variation along its orbit with respect to the centre of mass. Due to this time-dependent ejection velocity, the wind collides with itself, generating two-shock wave structures called working surfaces, which propagate outwards in the flow. In this work, we present both an analytic model and one-dimensional numerical simulations to describe the formation and dynamical evolution of the working surfaces, assuming an elliptic orbit for the star. In addition, the luminosity emitted by these structures, as they move away from the source, is computed. Our semi-analytic model of internal shock dynamics and numerical simulations show that two working surfaces are formed for directions near the periastron (in the range of ± 60°), which propagate with different velocities, where the faster one is produced later. These two working surfaces collide with each other, producing a single working surface. We found a good agreement between our analytic model and our numerical simulations.",,,"astrophysical jets - numerical analysis - shock waves - stellar winds","analytic model - binary system - dynamical evolution - elliptic orbit - internal shock dynamics - one-dimensional numerical simulations - orbital motion - semianalytic model - single working surface - time-dependent ejection velocity - two-shock wave structures - wind internal shocks - working surfaces collide","A4740N Shock-wave interactions - A9530L Astrophysical fluid dynamics - A9710H Stellar mass transfer","","Theoretical or Mathematical (THR)",,,"All Open Access, Gold","Inspec","Copyright 2026, The Institution of Engineering and Technology","Engineering Village"
"Anticipating synchronization in electrochemical systems","Vidal, R. (1); Escalona, J. (1); Rivera, M. (1); Flores-Rosas, A. (2); Montoya, F. (3); Roy, T. (4); Parmananda, P. (5) ","(1) Universidad Autónoma del Estado de Morelos, Centro de Investigación en Ciencias, Avenida Universidad 1001, Mexico (2) Universidad Autonoma de Chiapas, Facultad de Ciencias en Física y Matemáticas, Killometer 8, Mexico (3) Universidad Nacional Autonoma de Mexico, Departamento de Ingeniería Celular y Biocatálisis, Mexico (4) Indian Institute of Technology Mandi, School of Physical Sciences, India (5) Indian Institute of Technology Bombay, Department of Physics, India ","Physical Review E","","APS - American Physical Society, USA","v 111, n 6","064206 (6 pp.)","00 June 2025","","","2470-0053","","","10.1103/PhysRevE.111.064206","","","","","The anticipating synchronization in an ensemble of electrochemical cell oscillators exhibiting chaotic dynamics is analyzed. Using a setup up of up to three oscillators, it is observed that when such systems are coupled by unidirectional delayed time terms, the slave system can anticipate the dynamics of the master system by an anticipation time of t. This anticipating time has an upper limit (critical t) beyond which the slave system can no longer predict the master's chaotic dynamics due to Lyapunov instability. In order to enhance the anticipating time, we used a chain of oscillators in a master-slave configuration (i.e., via unidirectional coupling). The experimental observations were verified by numerical simulations using appropriate model systems. These results indicate that this specific type of synchronization is prevalent in a group of coupled electrochemical oscillators despite the inherent heterogeneities and drift phenomena, making them relevant for possible applications in biological systems.","34",,"chaos - Lyapunov methods - nonlinear dynamical systems - numerical analysis - synchronisation","biological systems - chaotic dynamics - coupled electrochemical oscillators - drift phenomena - electrochemical cell oscillators - Lyapunov instability - master-slave system configuration - synchronization - unidirectional coupling - unidirectional delayed time","A0260 Numerical approximation and analysis - A0545 Theory and models of chaotic systems - A0547 Nonlinear dynamical systems and bifurcations","","Theoretical or Mathematical (THR)",,,,"Inspec","Copyright 2025, The Institution of Engineering and Technology","Engineering Village"
"A Parallel Steganography Algorithm Using a New Secret Key Generation","Al-Jarah, A.I.H. (1); Arjona, J.L.O. (2) ","(1) National Autonomous University of Mexico, Postgraduate in Science and Computing Engineering, Mexico (2) Mathematics department, Science faculty National Autonomous University of Mexico, Mexico ","2024 IEEE 15th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","Smart;ICCC;IEEE;IEM;UEM","IEEE, Piscataway, NJ, USA","","356-65","2024","","","","","979-8-3315-4090-6","10.1109/UEMCON62879.2024.10754748","","2024 IEEE 15th Annual Ubiquitous Computing, Electronics & Mobile Communication Conference (UEMCON)","2024","Yorktown Heights, NY, USA","Computation has mostly used parallelism for high-performance computation, and multicore processors have gained popularity because they offer better processing time. However, one of the most challenging tasks to achieve is securely exchange confidential data over the network between sender and receiver. The research work in this paper explains how secret key steganography, combined with parallel processing, is utilized to conceal secret data within an image. The proposed algorithm describes and focuses on the generation method of a secret key while merging it with the Least Significant Bit (LSB) algorithm to achieve robustness, as well as parallel computing to improve the processing time in both the encoding/decoding phases. The proposed algorithm adds another layer of security by adding a robustness parameter (secret key), convenient for keeping secret, confidential, and crucial data. Parallel processing, combined with the new method to formulate the secret key is the novelty and strongest attribute of the proposed algorithm. When parallel computing is applied, the process speeds up compared with the same algorithm in the sequential version. The results are compared with the LSB algorithm in terms of the peak signal to noise ratio (PSNR) and mean square error (MSE) values, aspiring to present that the proposed algorithm adds robustness without affecting image imperceptibility.","18",,"image coding - mean square error methods - multiprocessing systems - parallel processing - steganography","confidential, data - crucial data - generation method - high-performance computation - Least Significant Bit algorithm - LSB algorithm - new secret key generation - parallel computing - parallel processing - parallel steganography algorithm - parallelism - processing time - robustness parameter - secret data - secret key steganography - securely exchange confidential data","C5260B Computer vision and image processing techniques - B6120D Cryptography - C6130S Data security - B6135C Image and video coding","H04L9/00 - G06T - G06F21/00 - G06T9/00","Practical (PRA); Theoretical or Mathematical (THR)",,,,"Inspec","Copyright 2024, The Institution of Engineering and Technology","Engineering Village"
